data_type,category,reference_unit,emory__total_number_of_stays,jhu__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,jhu__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,jhu__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,jhu__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,jhu__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,jhu__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,jhu__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,jhu__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,jhu__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,jhu__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,jhu__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,jhu__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,jhu__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,jhu__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,jhu__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,jhu__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,jhu__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,albumin,g/dl,58725.0,96134.0,32457.0,77583.0,50130.0,40573.0,41583.0,24592.0,83997.0,98061.0,603835,300985.0,657842.0,80905.0,365166.0,364708.0,203720.0,390054.0,144368.0,381320.0,447431.0,3336499,300985.0,657842.0,80905.0,365166.0,364708.0,203720.0,390054.0,144368.0,381320.0,447431.0,3336499,5.95,5.93,6.26,5.49,4.74,5.43,7.45,6.99,5.52,6.54,5.950634,142.91,142.22,150.22,131.79,113.79,130.33,178.91,167.8,132.42,157.05,142.831416,5.13,6.84,2.49,4.71,7.28,5.02,9.38,5.87,4.54,4.56,5.52565,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.326203,4.0,6.0,1.0,3.0,5.0,4.0,7.0,5.0,3.0,3.0,7.0,1.76,2.34,1.06,1.73,2.73,1.9,2.55,1.87,1.67,1.62,1.924423,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.31109,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.62,3.47,1.43,2.49,4.02,2.73,3.87,2.73,2.41,2.28,2.80441,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.098133,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.18,4.21,1.65,2.99,4.83,3.28,4.8,3.32,2.89,2.72,3.383251,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.257339,3.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0
labs,calcium_ionized,mg/dl,11797.0,,38306.0,31426.0,16718.0,6943.0,1539.0,5078.0,38261.0,2.0,150070,79148.0,,299847.0,297281.0,67936.0,38335.0,34425.0,18762.0,268630.0,3.0,1104367,79148.0,,299847.0,297281.0,67936.0,38335.0,34425.0,18762.0,268630.0,3.0,1104367,9.05,,5.94,6.25,5.75,7.32,15.42,7.26,6.49,5.67,6.57418,217.24,,142.58,150.06,137.89,175.69,370.04,174.21,155.74,136.03,157.782809,6.71,,7.83,9.46,4.06,5.52,22.37,3.69,7.02,1.5,7.358864,2.0,,4.0,3.0,2.0,1.0,9.0,1.0,2.0,1.5,2.711595,3.0,,6.0,6.0,2.0,2.0,23.0,2.0,5.0,0.5,23.0,1.75,,3.21,3.95,2.0,1.68,1.9,1.53,2.52,1.0,2.798381,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.719618,2.0,,4.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.63,,4.3,5.23,2.52,2.32,3.73,2.03,3.61,1.5,3.81496,1.0,,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.5,2.096535,1.0,,5.0,5.0,2.0,1.0,6.0,1.0,3.0,0.5,6.0,3.29,,4.98,6.07,2.84,2.72,5.45,2.34,4.35,1.5,4.487268,1.0,,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.5,2.316199,2.0,,6.0,6.0,2.0,1.0,9.0,1.0,3.0,0.5,9.0
labs,esr,mm/hour,2689.0,,,6374.0,1325.0,2479.0,,1925.0,,,14792,3157.0,,,8535.0,1555.0,2977.0,,3734.0,,,19958,3157.0,,,8535.0,1555.0,2977.0,,3734.0,,,19958,6.84,,,4.67,4.95,5.45,,7.49,,,5.587269,164.22,,,112.02,118.72,130.7,,179.86,,,134.068609,1.17,,,1.34,1.17,1.2,,1.94,,,1.348488,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.7,,,0.79,0.72,0.77,,0.75,,,0.758812,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,0.87,,,0.97,0.9,0.91,,1.03,,,0.943304,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.95,,,1.06,0.98,0.98,,1.21,,,1.038951,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0
labs,sodium,mmol/l,78294.0,110994.0,81194.0,121312.0,53664.0,54721.0,41961.0,40168.0,142919.0,163858.0,889085,748000.0,1286909.0,670665.0,1017670.0,465492.0,402527.0,430066.0,458133.0,1012746.0,3003912.0,9496120,748000.0,1286909.0,670665.0,1017670.0,465492.0,402527.0,430066.0,458133.0,1012746.0,3003912.0,9496120,5.33,5.48,4.49,4.65,4.61,5.05,7.44,5.85,4.41,5.22,5.073454,127.83,131.6,107.75,111.68,110.57,121.32,178.6,140.48,105.75,125.24,121.761795,9.55,11.59,8.26,8.39,8.67,7.36,10.25,11.41,7.09,18.33,10.680466,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.193571,7.0,8.0,7.0,6.0,7.0,6.0,8.0,10.0,6.0,12.0,12.0,3.26,4.21,3.09,3.06,3.46,2.67,2.64,3.69,2.55,6.4,3.766278,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.354319,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,7.0,7.0,4.89,6.17,4.46,4.52,4.99,4.03,4.11,5.55,3.74,9.04,5.486135,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.193571,4.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,8.0,8.0,5.93,7.41,5.29,5.43,5.94,4.88,5.14,6.76,4.51,10.76,6.586191,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.057125,5.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,10.0,10.0
labs,so2_arterial,%,25772.0,,27758.0,35785.0,19641.0,19780.0,20532.0,20066.0,19690.0,60049.0,249073,346245.0,,200416.0,343194.0,132157.0,168569.0,232599.0,381080.0,152665.0,1359398.0,3316323,346245.0,,200416.0,343194.0,132157.0,168569.0,232599.0,381080.0,152665.0,1359398.0,3316323,7.09,,6.17,6.2,6.18,7.2,8.95,7.38,5.39,7.31,6.891917,170.16,,147.98,148.9,148.41,172.91,214.83,177.0,129.26,175.43,165.407557,13.43,,7.22,9.59,6.73,8.52,11.33,18.99,7.75,22.64,13.314194,4.0,,3.0,4.0,2.0,3.0,6.0,8.0,2.0,8.0,4.944799,8.0,,5.0,6.0,4.0,7.0,10.0,17.0,5.0,17.0,17.0,5.39,,2.92,4.22,2.88,3.32,3.76,6.08,3.21,7.94,4.947981,2.0,,2.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,3.049263,4.0,,3.0,4.0,2.0,3.0,3.0,6.0,3.0,9.0,9.0,7.18,,4.01,5.56,3.81,4.5,5.41,8.85,4.3,10.86,6.763562,4.0,,2.0,3.0,2.0,2.0,5.0,6.0,2.0,6.0,3.884528,6.0,,4.0,6.0,3.0,5.0,4.0,9.0,3.0,12.0,12.0,8.34,,4.71,6.41,4.39,5.24,6.48,10.73,5.03,12.82,7.958133,4.0,,2.0,3.0,2.0,2.0,5.0,6.0,2.0,7.0,4.125618,6.0,,4.0,6.0,4.0,5.25,6.0,10.0,4.0,14.0,14.0
labs,platelet_count,10^3/µl,77298.0,,,119138.0,52716.0,54467.0,,,,,303619,530899.0,,,753715.0,321735.0,358730.0,,,,,1965079,530899.0,,,753715.0,321735.0,358730.0,,,,,1965079,5.37,,,4.71,4.65,5.07,,,,,4.932192,128.97,,,112.97,111.67,121.72,,,,,118.387393,6.87,,,6.33,6.1,6.59,,,,,6.474186,3.0,,,3.0,3.0,4.0,,,,,3.179393,5.0,,,4.0,5.0,5.0,,,,,5.0,2.29,,,2.36,2.63,2.55,,,,,2.423142,2.0,,,2.0,2.0,2.0,,,,,2.0,2.0,,,2.0,2.0,2.0,,,,,2.0,3.48,,,3.46,3.75,3.76,,,,,3.569261,3.0,,,2.0,3.0,3.0,,,,,2.607607,2.0,,,3.0,2.0,2.0,,,,,3.0,4.23,,,4.15,4.39,4.48,,,,,4.271237,3.0,,,3.0,3.0,3.0,,,,,3.0,3.0,,,2.0,3.0,3.0,,,,,3.0
labs,basophils_absolute,10^3/µl,13243.0,,20110.0,68353.0,18851.0,34635.0,,,,,155192,39196.0,,37655.0,270688.0,65243.0,142224.0,,,,,555006,39196.0,,37655.0,270688.0,65243.0,142224.0,,,,,555006,7.74,,5.6,5.29,5.3,5.33,,,,,5.549378,185.8,,134.46,126.9,127.22,128.01,,,,,133.192344,2.96,,1.87,3.96,3.46,4.11,,,,,3.576584,1.0,,1.0,2.0,2.0,2.0,,,,,1.785086,2.0,,1.0,3.0,2.0,4.0,,,,,4.0,0.92,,1.04,1.33,1.44,1.54,,,,,1.317663,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.0,1.0,1.0,1.0,,,,,1.0,1.39,,1.23,2.01,1.98,2.22,,,,,1.899243,1.0,,1.0,1.0,1.0,2.0,,,,,1.223175,1.0,,0.0,1.0,1.0,2.0,,,,,2.0,1.69,,1.36,2.45,2.32,2.67,,,,,2.277211,1.0,,1.0,2.0,1.0,2.0,,,,,1.663617,1.0,,0.0,2.0,2.0,2.0,,,,,2.0
labs,so2_mixed_venous,%,7144.0,5817.0,8872.0,,211.0,3200.0,2357.0,6016.0,7298.0,72268.0,113183,112187.0,70650.0,272941.0,,308.0,31956.0,9648.0,40333.0,46211.0,594219.0,1178453,112187.0,70650.0,272941.0,,308.0,31956.0,9648.0,40333.0,46211.0,594219.0,1178453,9.56,8.46,6.12,,6.62,7.45,9.35,8.89,7.4,6.71,7.169677,229.52,203.07,146.96,,158.76,178.79,224.3,213.43,177.61,161.01,172.06774,15.7,12.15,30.76,,1.46,9.99,4.09,6.7,6.33,8.22,10.409715,4.0,5.0,9.0,,1.0,6.0,2.0,3.0,2.0,3.0,3.632012,12.0,13.0,30.0,,0.0,8.0,3.0,7.0,4.0,7.0,30.0,4.67,4.46,11.46,,0.67,5.08,2.04,1.95,2.28,3.13,3.858835,2.0,3.0,4.0,,1.0,5.0,2.0,1.0,1.0,2.0,2.173489,5.0,5.0,21.0,,1.0,3.0,2.0,2.0,2.0,3.0,21.0,7.11,6.81,17.11,,0.91,6.92,2.78,3.12,3.37,4.32,5.536679,4.0,4.0,6.0,,1.0,5.0,2.0,2.0,1.0,3.0,3.199553,6.0,7.0,25.0,,1.0,5.0,3.0,3.0,2.0,4.0,25.0,8.86,8.41,20.51,,1.07,8.06,3.15,4.0,4.09,5.09,6.620966,4.0,4.0,7.0,,1.0,6.0,2.0,2.0,1.0,3.0,3.306212,8.0,10.0,26.0,,0.0,6.0,3.0,5.0,3.0,5.0,26.0
labs,hemoglobin,g/dl,77421.0,121510.0,80791.0,119630.0,52907.0,54466.0,42559.0,39946.0,137965.0,161722.0,888917,723979.0,1329462.0,590758.0,951435.0,380549.0,358098.0,402715.0,655317.0,899052.0,2801954.0,9093319,723979.0,1329462.0,590758.0,951435.0,380549.0,358098.0,402715.0,655317.0,899052.0,2801954.0,9093319,5.37,5.4,4.5,4.69,4.64,5.07,7.35,5.88,4.5,5.27,5.106178,128.9,129.68,108.06,112.67,111.42,121.73,176.49,141.1,108.07,126.39,122.585748,9.35,10.94,7.31,7.95,7.19,6.57,9.46,16.41,6.52,17.33,10.229735,4.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,4.166594,7.0,9.0,6.0,5.0,6.0,5.0,8.0,14.0,5.0,12.0,14.0,3.22,4.22,3.13,3.21,3.18,2.55,2.79,5.5,2.47,6.23,3.816816,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.226869,2.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,6.0,6.0,4.77,6.07,4.31,4.55,4.46,3.75,4.19,8.06,3.59,8.72,5.450902,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.937084,3.0,5.0,4.0,3.0,3.0,2.0,3.0,8.0,3.0,8.0,8.0,5.76,7.2,5.0,5.37,5.19,4.48,5.14,9.73,4.28,10.33,6.473367,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.547266,4.0,6.0,4.0,4.0,4.0,3.0,5.0,10.0,4.0,9.0,10.0
labs,magnesium,mg/dl,75120.0,99318.0,79702.0,102018.0,48407.0,48643.0,41831.0,38381.0,104461.0,149502.0,787383,507542.0,700362.0,551373.0,724043.0,286105.0,278985.0,399605.0,358999.0,636115.0,1112446.0,5555575,507542.0,700362.0,551373.0,724043.0,286105.0,278985.0,399605.0,358999.0,636115.0,1112446.0,5555575,5.44,6.04,4.54,5.07,4.8,5.35,7.42,6.01,5.2,5.48,5.440465,130.62,144.87,109.06,121.65,115.08,128.29,178.13,144.19,124.85,131.63,130.585328,6.76,7.05,6.92,7.1,5.91,5.74,9.55,9.35,6.09,7.44,7.056256,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.197276,5.0,5.0,5.0,4.0,4.0,4.0,7.0,8.0,5.0,5.0,8.0,2.21,2.1,2.3,2.33,2.15,1.95,2.59,2.84,1.94,2.33,2.238894,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.867331,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.38,3.29,3.52,3.56,3.21,3.0,3.94,4.41,2.95,3.48,3.414112,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.2985,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,4.13,4.1,4.26,4.36,3.88,3.68,4.89,5.42,3.64,4.24,4.185141,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.969203,3.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,5.0
labs,pt,sec,38293.0,,71728.0,65572.0,9466.0,27069.0,,27685.0,,11843.0,251656,147014.0,,352829.0,293673.0,31079.0,92517.0,,168026.0,,29709.0,1114847,147014.0,,352829.0,293673.0,31079.0,92517.0,,168026.0,,29709.0,1114847,6.35,,4.75,5.55,5.43,5.58,,6.54,,4.64,5.508511,152.36,,113.89,133.23,130.23,134.02,,157.02,,111.37,132.189096,3.84,,4.92,4.48,3.28,3.42,,6.07,,2.51,4.43108,1.0,,3.0,2.0,1.0,1.0,,3.0,,1.0,2.050633,2.0,,4.0,3.0,2.0,2.0,,5.0,,2.0,5.0,1.66,,2.05,2.0,1.67,1.56,,2.12,,1.26,1.881151,1.0,,2.0,1.0,1.0,1.0,,2.0,,1.0,1.395035,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,2.0,2.19,,2.84,2.67,2.1,2.05,,3.02,,1.68,2.5492,1.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,1.655597,1.0,,2.0,2.0,1.0,1.0,,3.0,,1.0,3.0,2.54,,3.3,3.08,2.39,2.37,,3.62,,1.92,2.963029,1.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,1.655597,2.0,,3.0,2.0,1.0,2.0,,3.0,,1.0,3.0
labs,glucose_serum,mg/dl,79309.0,122058.0,81135.0,121047.0,53644.0,54795.0,35888.0,40160.0,147135.0,163437.0,898608,2197130.0,1038781.0,745677.0,930255.0,417900.0,414956.0,239902.0,442981.0,2683761.0,2409437.0,11520780,2197130.0,1038781.0,745677.0,930255.0,417900.0,414956.0,239902.0,442981.0,2683761.0,2409437.0,11520780,5.28,5.39,4.49,4.66,4.61,5.05,7.74,5.85,4.32,5.23,5.043513,126.71,129.28,107.79,111.83,110.58,121.26,185.84,140.49,103.58,125.42,121.006647,27.7,8.51,9.19,7.69,7.79,7.57,6.68,11.03,18.24,14.74,12.820095,13.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.828104,23.0,7.0,8.0,5.0,6.0,6.0,6.0,10.0,13.0,9.0,23.0,8.49,2.97,3.63,2.7,3.11,2.89,1.89,3.5,5.97,4.98,4.321221,6.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.521521,6.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,6.0,4.0,6.0,13.38,4.44,5.05,4.06,4.48,4.25,2.79,5.3,9.12,7.13,6.451791,10.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.786294,12.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,8.0,5.0,12.0,16.48,5.36,5.92,4.91,5.32,5.1,3.42,6.47,11.09,8.53,7.80002,12.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.491481,16.0,4.0,6.0,4.0,4.0,4.0,3.0,6.0,10.0,7.0,16.0
labs,ptt,sec,24604.0,1.0,71335.0,43804.0,28437.0,27975.0,29804.0,23900.0,,11020.0,260880,119199.0,1.0,388202.0,181125.0,97914.0,121944.0,155263.0,203129.0,,42752.0,1309529,119199.0,1.0,388202.0,181125.0,97914.0,121944.0,155263.0,203129.0,,42752.0,1309529,6.54,1.14,4.76,5.77,4.68,5.66,8.12,6.83,,4.77,5.759159,156.98,27.38,114.15,138.49,112.37,135.83,194.88,163.99,,114.41,138.206617,4.84,1.0,5.44,4.13,3.44,4.36,5.21,8.5,,3.88,5.017778,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,,2.0,1.993825,1.0,0.0,4.0,2.0,2.0,3.0,4.0,8.0,,3.0,8.0,1.7,1.0,2.14,1.86,1.8,1.9,1.85,2.38,,1.58,1.953888,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.365053,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.27,1.0,3.02,2.45,2.25,2.58,2.54,3.67,,2.29,2.69631,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.479297,1.0,0.0,3.0,2.0,1.0,2.0,2.0,4.0,,2.0,4.0,2.7,1.0,3.54,2.81,2.51,3.0,3.0,4.57,,2.72,3.166046,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,2.0,1.613152,1.0,0.0,3.0,2.0,1.0,2.0,3.0,5.0,,2.0,5.0
labs,ph_arterial,(no units),25646.0,52936.0,53748.0,49811.0,20005.0,19787.0,20538.0,23980.0,,65189.0,331640,202362.0,614952.0,594794.0,528423.0,133922.0,168633.0,232829.0,660244.0,,1690887.0,4827046,202362.0,614952.0,594794.0,528423.0,133922.0,168633.0,232829.0,660244.0,,1690887.0,4827046,7.18,7.11,5.41,6.32,6.12,7.2,8.95,7.15,,7.19,6.799462,172.23,170.53,129.96,151.64,146.85,172.89,214.85,171.52,,172.64,163.192598,7.89,11.62,11.07,10.61,6.69,8.52,11.34,27.53,,25.94,14.556266,3.0,3.0,5.0,4.0,2.0,3.0,6.0,10.0,,9.0,5.28534,5.0,9.0,9.0,7.0,4.0,7.0,10.0,24.0,,20.0,24.0,3.18,4.19,4.67,4.58,2.87,3.32,3.77,8.87,,9.38,5.449296,2.0,2.0,3.0,3.0,2.0,2.0,4.0,6.0,,6.0,3.511612,3.0,4.0,6.0,5.0,2.0,3.0,3.0,10.0,,10.0,10.0,4.23,5.86,6.2,6.01,3.79,4.5,5.42,12.9,,12.73,7.437775,2.0,3.0,4.0,3.0,2.0,2.0,5.0,8.0,,7.0,4.236407,4.0,6.0,7.0,6.0,3.0,5.0,4.0,14.0,,14.0,14.0,4.9,6.98,7.16,6.94,4.37,5.24,6.48,15.65,,14.97,8.747561,2.0,3.0,5.0,3.0,2.0,2.0,5.0,9.0,,8.0,4.667347,4.0,7.0,8.0,7.0,4.0,5.0,6.0,16.0,,16.0,16.0
labs,ldh,u/l,6446.0,12457.0,32170.0,14661.0,5610.0,7714.0,2646.0,6395.0,10409.0,16001.0,114509,25640.0,39332.0,91123.0,73193.0,25563.0,29575.0,6038.0,21441.0,31587.0,78230.0,421722,25640.0,39332.0,91123.0,73193.0,25563.0,29575.0,6038.0,21441.0,31587.0,78230.0,421722,9.76,9.2,6.16,8.71,7.34,7.32,14.47,9.38,8.18,10.68,8.342879,234.16,220.88,147.91,209.09,176.09,175.8,347.26,225.18,196.26,256.37,200.268447,3.98,3.16,2.83,4.99,4.56,3.83,2.28,3.35,3.03,4.89,3.681677,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.048992,1.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,0.99,0.92,1.12,1.49,1.71,1.17,0.51,0.9,1.05,1.25,1.155991,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.976893,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.48,1.37,1.59,2.24,2.42,1.69,0.87,1.37,1.57,1.92,1.705868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.85,1.68,1.87,2.76,2.87,2.03,1.15,1.72,1.95,2.4,2.078243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
labs,bilirubin_unconjugated,mg/dl,11133.0,121.0,5389.0,,,6379.0,745.0,19026.0,30691.0,78515.0,151999,31274.0,146.0,11489.0,,,10162.0,1327.0,82512.0,80466.0,400526.0,617902,31274.0,146.0,11489.0,,,10162.0,1327.0,82512.0,80466.0,400526.0,617902,9.37,7.11,8.23,,,6.39,15.94,7.29,7.39,6.85,7.273067,224.79,170.58,197.42,,,153.45,382.59,175.06,177.46,164.32,174.538727,2.81,1.21,2.13,,,1.59,1.78,4.34,2.62,5.1,4.064416,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,1.641721,1.0,0.0,1.0,,,1.0,1.0,3.0,1.0,4.0,4.0,0.83,0.42,0.87,,,0.7,0.26,1.41,0.87,1.8,1.404572,1.0,0.0,1.0,,,1.0,0.0,1.0,1.0,1.0,0.994303,1.0,1.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,1.26,0.6,1.22,,,0.97,0.49,2.09,1.31,2.52,2.006953,1.0,1.0,1.0,,,1.0,0.0,1.0,1.0,2.0,1.511648,0.0,1.0,1.0,,,0.0,1.0,1.0,0.0,2.0,2.0,1.56,0.71,1.43,,,1.14,0.7,2.54,1.59,2.99,2.400264,1.0,1.0,1.0,,,1.0,0.0,2.0,1.0,2.0,1.63682,1.0,1.0,1.0,,,0.0,1.0,2.0,1.0,3.0,3.0
