value,emory_probability,mimic_probability,nu_probability,rush_probability,umn_probability,upenn_probability
66.0,,,0.030207680336005866,,,
67.0,,0.053118370012898736,,,,
68.0,,,,0.030160368230024055,,
68.0,0.03559190508854106,,,,0.04886031405319226,0.02480331921824022
68.0,,,0.03544292591303578,,,
69.0,,0.05672453477999701,,,,
69.5,,,,0.016992409150887865,,
69.5,,,0.019372336982969238,,,
69.5,0.020040201565040404,,,,0.026342524232476787,0.014779296829049686
71.9995,,0.14445616582437196,,,0.13940993149139513,
72.4995,0.13728400351779893,,,,,
72.666,,,0.14147889058854987,,,
72.9995,,,,0.13908154846464046,,
73.4995,,,,,,0.1553601726697764
76.0,,0.1084950766288476,,,,
76.5,,,,,0.1377578479356455,
77.5,0.1337029239543792,,,,,
77.6665,,,0.1387958573607589,,,
79.0,,,,0.1464561349262376,,
79.5,,,,,,0.12737336828756238
80.5,,0.11644984724353086,,,,
81.5,,,,,0.11951122704367383,
82.8335,,,0.1432812385384503,,,
83.0,0.1508472262777506,,,,,
84.5,,,,0.12253700452467184,,
85.0,,,,,,0.15855162650750232
86.5,,0.12292584438967506,,,,
87.5,,,,,0.1324749389169571,
88.667,,,0.13659781460106726,,,
89.0,0.1270568368145605,,,,,
90.0,,,,0.13190096674518093,,
90.5,,,,,,0.1204724968182224
95.0,,0.10586379652102135,,,,
95.5,,,,,0.11472970562259664,
95.8335,,,0.1387842434469176,,,
96.0,0.1250931931627535,,,,,
96.5,,,,0.12045769478452088,,0.13403587522220584
100.9995,0.03661260239369284,0.021092531810232688,0.031034295175399407,0.03981157778191521,0.02804201828916104,0.04644800794540017
103.5,0.029484243336310906,0.01648407158447734,0.02844691238896181,,0.02277725456219398,0.03738737291546451
104.0,,,,0.045408238614403094,,
107.0,,0.01636268090148637,0.028944283727476882,,0.02319864771459189,0.03780971262432712
107.5,0.03653603929706222,,,,,
108.0,,,,0.033982111258862184,,
112.0,,,,,,0.03643555910618296
112.5,,0.017106375047087837,0.030881287338801477,,0.02535862703671741,
113.5,0.03077944471993241,,,0.03771933439228842,,
115.4995,,,,,,0.008904170753247108
116.333,,,0.00309790195194283,,,
116.4995,,0.003327044512788704,,,,
116.9995,,,,,0.007217386758186749,
117.0,,,,,,0.007151252258107113
117.3335,,,0.004529974224233012,,,
117.4995,0.006196535417289394,,,0.006853631092012088,,
117.5,,0.0014026497628182688,,,,
118.5,0.0026938547370203413,,,0.003235217064236023,0.0019258576484193273,
118.5,,0.0012618365705487408,0.002353680161687594,,,0.0030360014561170196
119.5,0.0024250739929955025,,,0.0029530830361351127,0.0017375948592535234,
119.5,,,0.0021054053620234987,,,
120.0,,0.002173284808386765,,,,0.0051375178061912295
120.5,0.002172491365324109,,,,,
121.0,,,,0.004976447222739401,0.0029572946464795054,
121.0,,,0.0035758802456474256,,,
122.0,0.0036876631690254003,0.0017405074443815301,,,,0.004041761921831611
122.66499999999999,,,,0.002323845950008136,,
123.0,,,,,0.002373800681340619,
123.0,,,0.0028451897606695574,,,
124.0,0.0029972994500415536,0.0014046859936297303,,,,0.0032299690941945303
124.66499999999999,,,,0.005072096072351436,,
125.1665,,,0.002432676688853442,,,
125.5,,,,,0.002653350235033248,
126.5,0.0034237418599065953,,,,,
127.0,,0.002094185073018454,,,,0.004529495350215622
127.5,,,,0.00378925851387555,,
128.16649999999998,,,0.0030556645577369565,,,
129.0,,,,,0.0023675942157637244,
130.5,0.00375310355909332,,,,,
131.0,,,,0.003578409949164742,,
131.5,,0.0016593714782017577,,,,
132.0,,,,,,0.00384241859114354
133.5,,,0.003094395864745455,,,
134.5,,,,,0.002265187533744963,
137.0,0.003038766627906374,,,0.0038803956252983387,,
139.0,,0.001713879810693188,,,,
190.5,,,,,0.002460820500783329,
191.5,,,,,,0.004203412160803283
192.66649999999998,,,0.0028129775845436777,,,
195.5,0.003196428293746577,,,0.0038638525852711,,
197.0,,0.0018535965709873135,,,,
