value,emory_probability,mimic_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability,umn_probability,upenn_probability
109.5,0.04630032134962931,0.042369091447272224,0.04089937388443545,,,,,0.04528675100224711
110.0,,,,,0.05144208456685896,0.06603583108162873,0.05117426465834776,
111.0,,,,0.05145167160479313,,,,
116.0,,0.043277061685629274,,,,,,0.04605787083876888
116.5,0.05107654082483869,,0.044922340449151076,,,,,
117.0,,,,,,0.058097755306406616,0.04109518346406094,
117.5,,,,,0.048910685031488786,,,
118.5,,,,0.049853294495354326,,,,
120.4995,,0.00789926974847156,,,,,,0.0087438985977071
121.4995,0.008654574259027237,,0.00754868356858135,,,0.010647819843489947,0.00833449519963503,
121.5,,0.003410297224140739,,,,,,0.0037151662602887066
122.4995,,,,,0.007632675350158204,,,
122.5,,0.0031712388123397413,,,,,,0.003318243750092873
122.5,0.0038621307691454787,,0.003286400715093424,,,0.004803313687991455,0.003757632172344954,
123.4995,,,,0.007659515659217996,,,,
123.5,,,,,0.003526241536107978,,,
123.5,0.00377546681137292,,0.0033191062263054076,,,0.004513528675062249,0.0035447942281060644,
124.0,,0.005398131516600354,,,,,,0.006090463934972677
124.5,,,,0.0035441323426230143,,,,
125.0,0.006506482105319455,,0.005781076478001361,,,0.007708136088271275,0.006314781720469518,
125.0,,,,,0.006037411030793295,,,
126.0,,,,0.006087559298164868,,,,
126.0,,0.004665026978770044,,,,,,0.004898412236578199
127.0,0.005482004877313838,,0.004873498541868809,,,0.006601723835899468,0.004114903757871606,
127.0,,,,,0.005365059678620021,,,
128.0,,0.0039486838711057905,,,,,,0.004161850273004903
128.0,,,,0.00569562547447912,,,,
129.0,0.004387495344767649,,0.003962335578545713,,,0.005347441336328698,0.004712677063359439,
129.0,,,,,0.004413057764038392,,,
130.0,,,,0.004564692374940749,,,,
130.5,,0.004625560348875498,,,,,,0.004958103108034653
131.0,,,,,0.0038011320889434234,,,
131.5,0.004572318667693699,,0.004275616638828196,,,0.006467507619384889,,
132.0,,,,,,,0.006233337501931583,
132.5,,,,0.0056396572619224795,,,,
133.5,,,,,0.004576352536886768,,,
134.0,,0.004342518042312507,,,,,,0.004500939368750804
135.0,0.004693142736761367,,,,,0.006001818019660061,,
135.5,,,0.0052554611756964595,,,,,
135.5,,,,0.004434777334062066,,,,
136.0,,,,,,,0.004519988367216547,
137.5,,,,,0.005517379984953081,,,
139.5,,,,0.005268828769787421,,,,
139.5,,,,,,,,0.004645683425851509
140.0,,0.004956984939676683,,,,,,
140.0,,,,,,0.00526319306189314,,
140.5,0.0050617295223584855,,,,,,,
141.5,,,0.004287378043821737,,,,0.004478916316710081,
143.5,,,,,0.004587723670866494,,,
146.5,,,,0.0052272434498431015,,,,
221.5,,,,,,0.006187745246000603,,0.004671825413350685
222.0,0.005123038361723457,0.0044012424855893306,,,,,,
222.5,,,0.0044099608156528075,,,,0.004920800009872026,
223.5,,,,,0.004791214080108317,,,
225.5,,,,0.00516658516360853,,,,
