value,emory_probability,mimic_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability,umn_probability,upenn_probability
81.0,,,,,,,0.1439736887059475,
81.5,,,,,,0.09260495700077699,,
82.0,,,,0.13946895720393027,,,,
82.8335,,,0.13839716355298176,,,,,
83.0,0.14535407897857958,,,,,,,
84.16499999999999,,,,,0.14210293707343036,,,
84.5,,,,,,,,0.11980261987015235
86.5,,0.12349748666108415,,,,,,
87.0,,,,,,,0.11196319651737853,
87.5,,,,,,0.10492411372956152,,
88.0,,,,0.1133983953124216,,,,
88.8335,,,0.1454499011180464,,,,,
89.0,0.12087131985353364,,,,,,,
90.0,,,,,0.12775265154090654,,,0.12951616350499262
95.0,,0.10738702040836026,,,,,0.12498670495799127,
95.5,,,,0.11806795166660945,,0.08980364303310377,,
96.0,0.1199046913788011,,0.12486439192437651,,,,,
96.5,,,,,0.11764686344066105,,,0.12086127885875797
100.9995,0.035672333337893304,0.02149659469955134,0.031468968311404985,0.028690358935630295,,0.021613178289438196,0.02675305226702466,0.04289255184194637
101.1645,,,,,0.04058512479885334,,,
103.5,,0.016861658283124588,,0.023358014063791413,,,0.021784184414470314,
103.6665,,,0.03053638709886678,,,,,
104.0,0.038589168099832115,,,,,0.022104118026171463,,0.0468744489113943
104.16499999999999,,,,,0.04469949724080313,,,
107.0,,0.01668538039194596,,0.023475850468573,,,,
107.5,,,0.03046152949121034,,,,,
107.5,,,,,,,0.026986900680253126,
108.0,,,,,,0.016130978463006092,,
108.5,0.03585292552022207,,,,0.041966481678166905,,,0.043733660349819875
112.5,,0.017566080364561986,,0.02535892242733752,,,,
112.8335,,,0.03082906417479927,,,,,
113.5,,,,,,,0.02283135063314468,
114.5,0.031730967033710165,,,,0.03643812341788722,,,0.03860419871615148
114.5,,,,,,0.020828621100518904,,
116.333,,,0.003346620162368719,,,,,
116.4995,,0.003419147571140023,,0.005060033852385642,,,,
117.3335,,,0.004953823461696375,,,,,
117.4995,,,,,,,0.004605607013832737,
117.5,,0.0014581422171874622,,0.002131947726846632,,,,
118.4995,0.006620049965271065,,,,0.006904830567884214,,,0.008034902346083238
118.5,,,,,,,0.0019765462830430153,
118.5,,0.001304617274153145,0.002570222166821463,0.0018796061821532968,,,,
119.4995,,,,,,0.0029352281320062425,,
119.5,0.002907198590228079,,,,0.003182591542735313,,,0.003465204519393849
119.5,,,,,,,0.0017921295676562587,
119.6665,,,0.002651642893827705,,,,,
120.0,,0.0022697789482139454,,0.0033147677731626105,,,,
120.5,,,,,,0.0012527835691579117,,
120.5,0.0026007339149279186,,,,0.0028992863836115974,,,0.0031483463481669118
120.5,,,,,,,0.001616252148003715,
121.1665,,,0.003600298992889336,,,,,
121.5,,,,,,,,0.0028347388378399683
122.0,0.0044988016301993495,,,,0.004968586342424889,,,
122.0,,,,,,0.002151617332940897,,
122.0,,0.0018104681717856779,,0.002672278804234453,,,0.002764206110695973,
123.0,,,0.003172317028912015,,,,,
123.0,,,,,,,,0.004907441494198789
123.5,0.0019553685220513035,,,,,,,
124.0,,,,,0.004101281789769597,,,
124.0,,0.0014888242230184222,,0.0021812937843111884,,,0.0022202569814856444,
124.5,,,,,,0.00256424330926033,,
125.0,,,,,,,,0.003971169888477951
125.3335,,,0.0029205881106619917,,,,,
125.5,0.004760526936842552,,,,,,,
126.0,,,,,0.0033140842131423897,,,
126.5,,,,0.002507241822747641,,,0.002546153390046284,
127.0,,,,,,0.0013765240425610446,,
127.0,,0.002214275544407377,,,,,,
127.5,,,,,,,,0.004622521066314295
128.0,0.0024468132792985005,,,,,,,
128.33350000000002,,,0.003320272567297774,,,,,
128.5,,,,,0.003921138785140586,,,
130.0,,,,,,,0.0022840812012455826,
130.0,,,,,,0.002044675279445264,,
130.5,,,,0.002777077287478578,,,,
131.0,0.0036158873972037724,,,,,,,0.004294285581937378
131.5,,0.001766915811448847,,,,,,
132.0,,,,,0.0036392013060953985,,,
133.33350000000002,,,0.0032609191401343452,,,,,
135.5,,,,,,,0.002221419608604387,
135.5,,,,,,0.0021731477021181152,,
136.5,,,,,,,,0.004337600638429801
137.0,0.003823237163479288,,,0.002389240380984571,,,,
138.0,,,,,0.00408369733161709,,,
139.0,,0.001846551129953923,,,,,,
145.0,,,,,,0.001883552406811357,,
169.0,,,,,,0.001982213549084983,,
191.0,,,,,,,0.0023516338459035574,
192.5,,,0.0032541182266052023,,,,,
194.0,,,,,,,,0.004076003702502765
195.5,0.0034123232698146148,,,0.0027014903499576184,,,,
196.0,,,,,0.004097960281007456,,,
197.0,,0.0019203258406036473,,,,,,
218.5,,,,,,0.0020309526265630813,,
