data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,sodium,mmol/l,78294.0,81205.0,121485.0,53665.0,54724.0,40203.0,142919.0,164421.0,736916,748000.0,670827.0,1018644.0,465493.0,402535.0,458995.0,1012746.0,3037230.0,7814470,748000.0,670827.0,1018644.0,465493.0,402535.0,458995.0,1012746.0,3037230.0,7814470,5.33,4.49,4.65,4.61,5.05,5.87,4.41,5.25,4.885291,127.83,107.76,111.7,110.57,121.31,140.78,105.75,125.94,117.220685,9.55,8.26,8.38,8.67,7.36,11.42,7.09,18.47,10.603406,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.083734,7.0,7.0,6.0,7.0,6.0,10.0,6.0,12.0,12.0,3.26,3.09,3.06,3.46,2.67,3.69,2.55,6.42,3.769867,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.277676,3.0,3.0,3.0,3.0,2.0,3.0,2.0,7.0,7.0,4.89,4.46,4.52,4.99,4.03,5.55,3.74,9.08,5.472885,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.083734,4.0,4.0,3.0,4.0,3.0,5.0,3.0,8.0,8.0,5.93,5.29,5.43,5.94,4.88,6.76,4.51,10.81,6.558512,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,3.918878,5.0,5.0,4.0,5.0,4.0,6.0,4.0,10.0,10.0
labs,so2_arterial,%,25772.0,27763.0,35811.0,19641.0,19782.0,20095.0,19690.0,60356.0,228910,346245.0,200469.0,343434.0,132157.0,168575.0,381470.0,152665.0,1376080.0,3101095,346245.0,200469.0,343434.0,132157.0,168575.0,381470.0,152665.0,1376080.0,3101095,7.09,6.17,6.21,6.18,7.2,7.38,5.39,7.37,6.725233,170.16,147.98,148.98,148.41,172.9,177.1,129.26,176.81,161.371639,13.43,7.22,9.59,6.73,8.52,18.98,7.75,22.8,13.546102,4.0,3.0,4.0,2.0,3.0,8.0,2.0,8.0,4.854471,8.0,5.0,6.0,4.0,7.0,17.0,5.0,17.0,17.0,5.39,2.92,4.22,2.88,3.32,6.08,3.21,7.97,5.066461,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,2.966572,4.0,3.0,4.0,2.0,3.0,6.0,3.0,9.0,9.0,7.18,4.01,5.56,3.81,4.49,8.84,4.3,10.9,6.899316,4.0,2.0,3.0,2.0,2.0,6.0,2.0,6.0,3.787423,6.0,4.0,6.0,3.0,5.0,9.0,3.0,12.0,12.0,8.34,4.71,6.41,4.39,5.24,10.73,5.03,12.87,8.110498,4.0,2.0,3.0,2.0,2.0,6.0,2.0,7.0,4.05109,6.0,4.0,6.0,4.0,5.0,10.0,4.0,14.0,14.0
labs,platelet_count,10^3/µl,77298.0,,119305.0,52717.0,54470.0,,,,303790,530899.0,,754490.0,321739.0,358739.0,,,,1965867,530899.0,,754490.0,321739.0,358739.0,,,,1965867,5.37,,4.71,4.65,5.07,,,,4.932071,128.97,,112.99,111.67,121.71,,,,118.390487,6.87,,6.32,6.1,6.59,,,,6.47018,3.0,,3.0,3.0,4.0,,,,3.179301,5.0,,4.0,5.0,5.0,,,,5.0,2.29,,2.35,2.63,2.55,,,,2.419182,2.0,,2.0,2.0,2.0,,,,2.0,2.0,,2.0,2.0,2.0,,,,2.0,3.48,,3.46,3.75,3.76,,,,3.569203,3.0,,2.0,3.0,3.0,,,,2.607278,2.0,,3.0,2.0,2.0,,,,3.0,4.23,,4.15,4.39,4.48,,,,4.271173,3.0,,3.0,3.0,3.0,,,,3.0,3.0,,2.0,3.0,3.0,,,,3.0
labs,basophils_absolute,10^3/µl,13243.0,20114.0,68451.0,18851.0,34637.0,,,,155296,39196.0,37662.0,270981.0,65243.0,142229.0,,,,555311,39196.0,37662.0,270981.0,65243.0,142229.0,,,,555311,7.74,5.6,5.29,5.3,5.33,,,,5.549213,185.8,134.45,126.97,127.22,128.01,,,,133.217898,2.96,1.87,3.96,3.46,4.11,,,,3.576789,1.0,1.0,2.0,2.0,2.0,,,,1.785204,2.0,1.0,3.0,2.0,4.0,,,,4.0,0.92,1.04,1.33,1.44,1.54,,,,1.317667,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,1.39,1.23,2.01,1.98,2.22,,,,1.8993,1.0,1.0,1.0,1.0,2.0,,,,1.223039,1.0,0.0,1.0,1.0,2.0,,,,2.0,1.69,1.36,2.45,2.32,2.67,,,,2.277301,1.0,1.0,2.0,1.0,2.0,,,,1.663816,1.0,0.0,2.0,2.0,2.0,,,,2.0
labs,so2_mixed_venous,%,7144.0,8872.0,,211.0,3200.0,6028.0,7298.0,72656.0,105409,112187.0,272941.0,,308.0,31956.0,40540.0,46211.0,601308.0,1105451,112187.0,272941.0,,308.0,31956.0,40540.0,46211.0,601308.0,1105451,9.56,6.12,,6.62,7.45,8.93,7.4,6.76,7.084973,229.52,146.96,,158.76,178.79,214.23,177.61,162.25,170.053398,15.7,30.76,,1.46,9.99,6.73,6.33,8.28,10.489579,4.0,9.0,,1.0,6.0,3.0,2.0,3.0,3.590614,12.0,30.0,,0.0,8.0,7.0,4.0,7.0,30.0,4.67,11.46,,0.67,5.08,1.95,2.28,3.13,3.86343,2.0,4.0,,1.0,5.0,1.0,1.0,2.0,2.130985,5.0,21.0,,1.0,3.0,2.0,2.0,3.0,21.0,7.11,17.11,,0.91,6.92,3.12,3.37,4.34,5.537083,4.0,6.0,,1.0,5.0,2.0,1.0,3.0,3.181332,6.0,25.0,,1.0,5.0,3.0,2.0,4.0,25.0,8.86,20.51,,1.07,8.06,4.0,4.09,5.1,6.60081,4.0,7.0,,1.0,6.0,2.0,1.0,3.0,3.295857,8.0,26.0,,0.0,6.0,5.0,3.0,5.0,26.0
labs,hemoglobin,g/dl,77421.0,80802.0,119802.0,52908.0,54469.0,39981.0,137965.0,162285.0,725633,723979.0,590873.0,952322.0,380553.0,358107.0,655993.0,899052.0,2833348.0,7394227,723979.0,590873.0,952322.0,380553.0,358107.0,655993.0,899052.0,2833348.0,7394227,5.37,4.5,4.7,4.64,5.07,5.89,4.5,5.3,4.934342,128.9,108.07,112.7,111.42,121.72,141.4,108.07,127.09,118.41591,9.35,7.31,7.95,7.19,6.57,16.41,6.52,17.46,10.190221,4.0,4.0,3.0,4.0,4.0,6.0,3.0,5.0,3.978612,7.0,6.0,5.0,6.0,5.0,14.0,5.0,12.0,14.0,3.22,3.13,3.21,3.18,2.55,5.5,2.47,6.25,3.815791,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.278744,2.0,3.0,2.0,3.0,2.0,5.0,2.0,6.0,6.0,4.77,4.31,4.55,4.46,3.75,8.06,3.59,8.76,5.432554,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2.923514,3.0,4.0,3.0,3.0,2.0,8.0,3.0,8.0,8.0,5.76,5.0,5.36,5.19,4.48,9.72,4.28,10.38,6.441729,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.445196,4.0,4.0,4.0,4.0,3.0,10.0,4.0,9.0,10.0
labs,magnesium,mg/dl,75120.0,79713.0,102124.0,48408.0,48646.0,38414.0,104461.0,150058.0,646944,507542.0,551482.0,724779.0,286106.0,278992.0,359728.0,636115.0,1122791.0,4467535,507542.0,551482.0,724779.0,286106.0,278992.0,359728.0,636115.0,1122791.0,4467535,5.44,4.54,5.07,4.8,5.35,6.02,5.2,5.52,5.230287,130.62,109.07,121.73,115.08,128.28,144.5,124.85,132.37,125.52104,6.76,6.92,7.1,5.91,5.74,9.36,6.09,7.48,6.906287,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.175493,5.0,5.0,4.0,4.0,4.0,8.0,5.0,5.0,8.0,2.21,2.3,2.33,2.15,1.95,2.84,1.94,2.34,2.239957,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.838532,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.38,3.52,3.56,3.21,3.0,4.41,2.95,3.49,3.401612,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.298707,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,4.13,4.26,4.36,3.88,3.68,5.43,3.64,4.25,4.155687,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.897909,3.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,5.0
labs,pt,sec,38293.0,71738.0,65643.0,9466.0,27070.0,27714.0,,11865.0,251789,147014.0,352917.0,293997.0,31079.0,92519.0,168358.0,,29753.0,1115637,147014.0,352917.0,293997.0,31079.0,92519.0,168358.0,,29753.0,1115637,6.35,4.75,5.55,5.43,5.58,6.55,,4.64,5.509637,152.36,113.9,133.25,130.23,134.02,157.31,,111.34,132.22828,3.84,4.92,4.48,3.28,3.42,6.07,,2.51,4.43113,1.0,3.0,2.0,1.0,1.0,3.0,,1.0,2.050669,2.0,4.0,3.0,2.0,2.0,5.0,,2.0,5.0,1.66,2.05,2.0,1.67,1.56,2.12,,1.26,1.881164,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.394982,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.19,2.84,2.67,2.1,2.05,3.02,,1.68,2.549222,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.655688,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,3.0,2.54,3.3,3.08,2.39,2.37,3.62,,1.92,2.963057,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.655688,2.0,3.0,2.0,1.0,2.0,3.0,,1.0,3.0
labs,glucose_serum,mg/dl,79309.0,81146.0,121220.0,53645.0,54798.0,40195.0,147135.0,163997.0,741445,2197130.0,745799.0,931191.0,417901.0,414964.0,443834.0,2683761.0,2435616.0,10270196,2197130.0,745799.0,931191.0,417901.0,414964.0,443834.0,2683761.0,2435616.0,10270196,5.28,4.49,4.66,4.61,5.05,5.87,4.32,5.26,4.863756,126.71,107.81,111.85,110.58,121.26,140.79,103.58,126.12,116.685013,27.7,9.19,7.68,7.79,7.57,11.04,18.24,14.85,13.850153,13.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.051853,23.0,8.0,5.0,6.0,6.0,10.0,13.0,9.0,23.0,8.49,3.63,2.7,3.11,2.89,3.5,5.97,5.0,4.665826,6.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.680517,6.0,4.0,2.0,3.0,3.0,2.0,6.0,4.0,6.0,13.38,5.05,4.06,4.48,4.25,5.3,9.12,7.16,6.966719,10.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.001413,12.0,5.0,3.0,3.0,3.0,5.0,8.0,5.0,12.0,16.48,5.92,4.91,5.32,5.1,6.47,11.09,8.57,8.422325,12.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.692232,16.0,6.0,4.0,4.0,4.0,6.0,10.0,7.0,16.0
labs,ptt,sec,24604.0,71345.0,43851.0,28437.0,27976.0,23922.0,,11071.0,231206,119199.0,388301.0,181336.0,97914.0,121947.0,203610.0,,42939.0,1155246,119199.0,388301.0,181336.0,97914.0,121947.0,203610.0,,42939.0,1155246,6.54,4.76,5.77,4.68,5.66,6.84,,4.77,5.455728,156.98,114.17,138.54,112.37,135.83,164.27,,114.52,130.947621,4.84,5.44,4.14,3.44,4.36,8.51,,3.88,4.995864,1.0,3.0,1.0,1.0,2.0,3.0,,2.0,1.992972,1.0,4.0,2.0,2.0,3.0,8.0,,3.0,8.0,1.7,2.14,1.86,1.8,1.9,2.39,,1.58,1.968265,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.412044,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.27,3.02,2.45,2.25,2.58,3.67,,2.29,2.716433,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.412044,1.0,3.0,2.0,1.0,2.0,4.0,,2.0,4.0,2.7,3.54,2.81,2.51,3.0,4.57,,2.72,3.187439,1.0,2.0,1.0,1.0,1.0,3.0,,2.0,1.563394,1.0,3.0,2.0,1.0,2.0,5.0,,2.0,5.0
labs,ph_arterial,(no units),25646.0,53757.0,49854.0,20005.0,19789.0,24011.0,,65492.0,258554,202362.0,594854.0,528724.0,133922.0,168639.0,661343.0,,1707733.0,3997577,202362.0,594854.0,528724.0,133922.0,168639.0,661343.0,,1707733.0,3997577,7.18,5.41,6.32,6.12,7.2,7.16,,7.25,6.581558,172.23,129.96,151.66,146.85,172.88,171.85,,173.92,157.954019,7.89,11.07,10.61,6.69,8.52,27.54,,26.08,15.463377,3.0,5.0,4.0,2.0,3.0,10.0,,9.0,5.701146,5.0,9.0,7.0,4.0,7.0,24.0,,20.0,24.0,3.18,4.67,4.58,2.87,3.32,8.87,,9.4,5.85041,2.0,3.0,3.0,2.0,2.0,6.0,,6.0,3.785403,3.0,6.0,5.0,2.0,3.0,10.0,,10.0,10.0,4.23,6.19,6.01,3.79,4.5,12.9,,12.76,7.93316,2.0,4.0,3.0,2.0,2.0,8.0,,7.0,4.432351,4.0,7.0,6.0,3.0,5.0,14.0,,14.0,14.0,4.9,7.16,6.94,4.37,5.24,15.65,,15.01,9.307439,2.0,5.0,3.0,2.0,2.0,9.0,,8.0,4.986432,4.0,8.0,7.0,4.0,5.0,16.0,,16.0,16.0
labs,ldh,u/l,6446.0,32177.0,14680.0,5610.0,7715.0,6410.0,10409.0,16104.0,99551,25640.0,91135.0,73315.0,25563.0,29576.0,21537.0,31587.0,79108.0,377461,25640.0,91135.0,73315.0,25563.0,29576.0,21537.0,31587.0,79108.0,377461,9.76,6.16,8.72,7.34,7.32,9.42,8.18,10.79,8.097097,234.16,147.91,209.31,176.09,175.78,226.11,196.26,258.85,194.333856,3.98,2.83,4.99,4.56,3.83,3.36,3.03,4.91,3.789482,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.056353,1.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,0.99,1.12,1.49,1.71,1.17,0.9,1.05,1.25,1.202811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.48,1.59,2.24,2.42,1.69,1.37,1.57,1.92,1.770377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.85,1.87,2.76,2.87,2.03,1.72,1.95,2.4,2.153142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
labs,bilirubin_unconjugated,mg/dl,11133.0,5390.0,,,6379.0,19048.0,30691.0,78883.0,151524,31274.0,11491.0,,,10162.0,82636.0,80466.0,404995.0,621024,31274.0,11491.0,,,10162.0,82636.0,80466.0,404995.0,621024,9.37,8.23,,,6.39,7.31,7.39,6.9,7.25811,224.79,197.4,,,153.45,175.38,177.46,165.52,174.158601,2.81,2.13,,,1.59,4.34,2.62,5.13,4.096088,1.0,1.0,,,1.0,2.0,1.0,2.0,1.646307,1.0,1.0,,,1.0,4.0,1.0,4.0,4.0,0.83,0.87,,,0.7,1.41,0.87,1.8,1.411943,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.26,1.22,,,0.97,2.09,1.31,2.53,2.021993,1.0,1.0,,,1.0,1.0,1.0,2.0,1.520597,0.0,1.0,,,0.0,1.0,0.0,2.0,2.0,1.56,1.43,,,1.14,2.54,1.59,3.0,2.416626,1.0,1.0,,,1.0,2.0,1.0,2.0,1.646307,1.0,1.0,,,0.0,2.0,1.0,3.0,3.0
labs,ferritin,ng/ml,9207.0,7163.0,13174.0,3110.0,8112.0,5728.0,7596.0,15193.0,69283,10473.0,9577.0,25525.0,4129.0,12419.0,9203.0,9304.0,25035.0,105665,10473.0,9577.0,25525.0,4129.0,12419.0,9203.0,9304.0,25035.0,105665,6.83,6.94,6.68,6.71,5.53,7.28,6.76,7.7,6.875564,163.84,166.52,160.33,161.16,132.71,174.7,162.31,184.92,165.037226,1.14,1.34,1.94,1.33,1.53,1.61,1.22,1.65,1.526453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.68,0.71,0.61,0.73,0.72,0.55,0.68,0.665511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.87,0.98,0.82,0.96,0.93,0.77,0.9,0.890483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9,0.98,1.15,0.95,1.08,1.06,0.88,1.03,1.018671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
labs,monocytes_percent,%,13099.0,37423.0,69166.0,19967.0,34781.0,14538.0,61937.0,100538.0,351449,37018.0,70125.0,276408.0,70244.0,144581.0,46798.0,203904.0,497987.0,1347065,37018.0,70125.0,276408.0,70244.0,144581.0,46798.0,203904.0,497987.0,1347065,7.81,5.44,5.27,5.53,5.34,7.02,5.41,5.96,5.69892,187.49,130.48,126.38,132.68,128.09,168.4,129.85,143.04,136.736988,2.83,1.87,4.0,3.52,4.16,3.22,3.29,4.95,3.832522,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.638647,2.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,0.89,1.03,1.34,1.46,1.55,1.18,1.15,1.58,1.346372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.33,1.24,2.04,2.01,2.25,1.66,1.69,2.4,1.973013,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.581834,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.63,1.37,2.48,2.35,2.69,1.97,2.04,2.92,2.370751,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.581834,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
labs,procalcitonin,ng/ml,14358.0,,23482.0,1520.0,1194.0,,31254.0,20351.0,92159,22469.0,,49095.0,2078.0,1456.0,,52100.0,46662.0,173860,22469.0,,49095.0,2078.0,1456.0,,52100.0,46662.0,173860,6.92,,7.48,5.93,10.12,,6.56,8.8,7.380881,166.03,,179.55,142.33,242.85,,157.41,211.23,177.137233,1.56,,2.09,1.37,1.22,,1.67,2.29,1.886011,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,1.0,1.0,1.0,0.85,,0.9,0.79,0.6,,0.82,0.91,0.861587,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,,1.0,1.0,1.0,1.03,,1.15,0.94,0.74,,1.04,1.22,1.100682,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,,0.0,1.0,1.0,1.14,,1.33,1.03,0.82,,1.17,1.4,1.25004,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,,0.0,1.0,1.0
labs,basophils_percent,%,8206.0,37423.0,68825.0,18864.0,34732.0,14645.0,61675.0,98817.0,343187,21902.0,70125.0,273413.0,58350.0,143606.0,48915.0,202678.0,485240.0,1304229,21902.0,70125.0,273413.0,58350.0,143606.0,48915.0,202678.0,485240.0,1304229,7.9,5.44,5.3,5.56,5.33,7.11,5.42,6.0,5.695125,189.6,130.48,127.3,133.41,128.01,170.66,130.02,144.03,136.7005,2.67,1.87,3.97,3.09,4.13,3.34,3.29,4.91,3.799316,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.58969,2.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,0.78,1.03,1.33,1.32,1.55,1.18,1.15,1.56,1.333327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.2,1.24,2.02,1.81,2.24,1.68,1.69,2.37,1.953024,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.389144,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.49,1.37,2.46,2.1,2.68,2.0,2.04,2.89,2.349128,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.58969,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
labs,creatinine,mg/dl,78144.0,81034.0,121218.0,53612.0,54693.0,40110.0,143527.0,163728.0,736066,574273.0,569102.0,930221.0,409060.0,388383.0,424590.0,897923.0,1320788.0,5514340,574273.0,569102.0,930221.0,409060.0,388383.0,424590.0,897923.0,1320788.0,5514340,5.33,4.5,4.66,4.61,5.06,5.87,4.4,5.26,4.888295,127.88,107.88,111.87,110.63,121.35,140.98,105.54,126.26,117.297357,7.35,7.02,7.67,7.63,7.1,10.59,6.26,8.07,7.492355,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.36229,6.0,5.0,5.0,6.0,6.0,9.0,5.0,5.0,9.0,2.51,2.47,2.68,3.0,2.59,3.28,2.21,2.67,2.594278,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.805008,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.81,3.67,4.04,4.36,3.9,5.03,3.27,3.95,3.871538,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.8595,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.62,4.4,4.9,5.19,4.72,6.16,3.95,4.76,4.675253,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.127328,3.0,4.0,4.0,4.0,4.0,6.0,3.0,3.0,6.0
labs,calcium_total,mg/dl,78183.0,77834.0,121177.0,53540.0,54697.0,40159.0,142429.0,163743.0,731762,576823.0,517607.0,928657.0,399581.0,517658.0,435604.0,883556.0,1321626.0,5581112,576823.0,517607.0,928657.0,399581.0,517658.0,435604.0,883556.0,1321626.0,5581112,5.33,4.61,4.66,4.61,5.06,5.87,4.41,5.26,4.904511,127.94,110.64,111.89,110.74,121.35,140.86,105.94,126.26,117.742105,7.38,6.65,7.66,7.46,9.46,10.85,6.2,8.07,7.625205,4.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,3.439262,6.0,5.0,5.0,6.0,8.0,9.0,5.0,5.0,9.0,2.51,2.21,2.68,2.88,3.47,3.4,2.18,2.67,2.625485,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.805362,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.81,3.36,4.04,4.22,5.18,5.18,3.23,3.95,3.926246,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.934988,3.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.62,4.07,4.89,5.05,6.26,6.34,3.91,4.77,4.750021,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.129627,3.0,3.0,4.0,4.0,6.0,6.0,3.0,3.0,6.0
