data_type,category,reference_unit,emory__total_number_of_stays,jhu__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,jhu__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,jhu__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,jhu__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,jhu__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,jhu__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,jhu__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,jhu__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,jhu__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,jhu__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,jhu__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,jhu__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,jhu__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,jhu__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,jhu__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,jhu__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,jhu__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,pt,sec,7381.0,,10556.0,11033.0,1714.0,4143.0,,5547.0,,2354.0,42728,48544.0,,86005.0,77992.0,8369.0,21207.0,,46764.0,,7494.0,296375,48544.0,,86005.0,77992.0,8369.0,21207.0,,46764.0,,7494.0,296375,9.77,,7.7,8.92,7.7,8.14,,8.48,,5.73,8.407993,234.38,,184.82,213.97,184.74,195.24,,203.4,,137.5,201.720375,6.58,,8.15,7.07,4.88,5.12,,8.43,,3.18,6.937491,2.0,,4.0,3.0,2.0,2.0,,4.0,,2.0,3.011959,5.0,,8.0,6.0,4.0,5.0,,8.0,,2.0,8.0,2.12,,2.51,2.36,1.86,1.93,,2.4,,1.24,2.237337,1.0,,2.0,1.0,1.0,1.0,,2.0,,1.0,1.376872,1.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,2,2.98,,3.74,3.39,2.56,2.68,,3.6,,1.82,3.244272,2.0,,3.0,2.0,1.0,2.0,,2.0,,1.0,2.151844,2.0,,3.0,3.0,2.0,2.0,,3.0,,1.0,3.0,3.59,,4.55,4.09,3.04,3.18,,4.48,,2.16,3.931217,2.0,,3.0,2.0,1.0,2.0,,3.0,,1.0,2.281665,3.0,,4.0,3.0,2.0,3.0,,4.0,,2.0,4.0
labs,glucose_serum,mg/dl,10957.0,17504.0,11157.0,16015.0,6187.0,6039.0,4964.0,6624.0,18399.0,20069.0,117915,555828.0,268754.0,177529.0,236481.0,94127.0,77884.0,59303.0,125301.0,644568.0,725213.0,2964988,555828.0,268754.0,177529.0,236481.0,94127.0,77884.0,59303.0,125301.0,644568.0,725213.0,2964988,9.43,9.28,7.59,8.21,7.7,8.49,13.08,8.33,7.33,10.0,8.790223,226.23,222.78,182.2,196.96,184.78,203.65,313.97,199.83,176.03,240.05,210.974852,50.73,15.35,15.91,14.77,15.21,12.9,11.95,18.92,35.03,36.14,25.145641,24.0,8.0,7.0,7.0,8.0,8.0,6.0,11.0,9.0,11.0,10.007293,50.0,15.0,15.0,12.0,15.0,12.0,11.0,18.0,27.0,27.0,50.0,10.19,3.88,4.19,3.7,4.58,3.92,2.59,4.67,7.81,7.68,5.760056,8.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.669109,7.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,6.0,7.0,7,17.19,6.14,6.45,5.96,6.95,5.91,4.01,7.48,12.84,12.11,9.24954,13.0,4.0,5.0,4.0,5.0,4.0,3.0,6.0,5.0,6.0,5.550083,14.0,6.0,5.0,5.0,6.0,4.0,3.0,5.0,12.0,11.0,14.0,22.44,7.77,8.03,7.59,8.54,7.31,5.07,9.52,16.57,15.41,11.808256,17.0,6.0,6.0,5.0,6.0,6.0,4.0,8.0,6.0,7.0,7.084688,20.0,7.0,7.0,6.0,8.0,6.0,5.0,8.0,16.0,14.0,20.0
labs,ptt,sec,5111.0,,10549.0,7607.0,4389.0,4412.0,4239.0,4695.0,,2314.0,43316,42362.0,,96116.0,53755.0,24949.0,25078.0,35758.0,53966.0,,11192.0,343176,42362.0,,96116.0,53755.0,24949.0,25078.0,35758.0,53966.0,,11192.0,343176,9.9,,7.7,9.33,7.07,8.09,13.59,8.88,,5.71,8.819729,237.7,,184.76,223.86,169.7,194.11,326.14,213.15,,136.97,211.659499,8.29,,9.11,7.07,5.68,5.68,8.44,11.49,,4.84,7.922366,2.0,,5.0,2.0,2.0,2.0,4.0,5.0,,2.0,3.251501,3.0,,8.0,5.0,4.0,5.0,6.0,11.0,,5.0,11.0,2.12,,2.63,2.2,2.14,1.98,2.17,2.58,,1.42,2.263377,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.449788,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,,1.0,2,3.11,,4.0,3.21,2.93,2.82,3.2,4.19,,2.26,3.376992,1.0,,3.0,2.0,1.0,1.0,2.0,3.0,,1.0,1.977329,1.0,,3.0,3.0,3.0,2.0,3.0,5.0,,2.0,5.0,3.87,,4.92,3.92,3.43,3.4,3.95,5.41,,2.8,4.159626,1.0,,3.0,2.0,2.0,2.0,3.0,3.0,,2.0,2.331794,2.0,,4.0,3.0,3.0,3.0,4.0,6.0,,3.0,6.0
labs,ph_arterial,(no units),6157.0,12605.0,9846.0,11534.0,4177.0,4668.0,3965.0,5800.0,,12842.0,71594,85884.0,248325.0,171942.0,189958.0,52337.0,53829.0,70295.0,268152.0,,586588.0,1727310,85884.0,248325.0,171942.0,189958.0,52337.0,53829.0,70295.0,268152.0,,586588.0,1727310,9.82,9.69,7.71,8.43,7.8,8.42,12.63,8.42,,11.47,9.412036,235.77,232.6,185.11,202.24,187.18,202.18,303.15,201.99,,275.2,225.885764,13.95,19.7,17.46,16.47,12.53,11.53,17.73,46.23,,45.68,24.126333,5.0,7.0,8.0,5.0,5.0,5.0,10.0,24.0,,15.0,9.37457,10.0,18.0,16.0,12.0,11.0,10.0,18.0,44.0,,40.0,44.0,4.19,5.26,5.01,4.94,4.13,3.53,4.4,11.29,,10.57,6.296666,2.0,3.0,4.0,2.0,3.0,2.0,4.0,8.0,,6.0,3.823784,4.0,5.0,5.0,5.0,4.0,3.0,4.0,11.0,,11.0,11,6.02,8.11,7.48,7.18,5.9,5.09,6.91,17.77,,16.15,9.526228,3.0,4.0,5.0,3.0,3.0,3.0,6.0,13.0,,8.0,5.324245,6.0,9.0,8.0,7.0,7.0,5.0,7.0,19.0,,18.0,19.0,7.26,10.11,9.19,8.76,7.08,6.21,8.65,22.59,,20.28,11.844224,3.0,5.0,6.0,4.0,4.0,3.0,7.0,16.0,,10.0,6.514443,6.0,10.0,11.0,8.0,8.0,7.0,9.0,24.0,,22.0,24.0
labs,ldh,u/l,1897.0,4087.0,7304.0,4393.0,1617.0,1896.0,967.0,2376.0,3433.0,5152.0,33122,7281.0,16184.0,29136.0,26674.0,7550.0,8043.0,3078.0,9732.0,12014.0,30829.0,150521,7281.0,16184.0,29136.0,26674.0,7550.0,8043.0,3078.0,9732.0,12014.0,30829.0,150521,11.79,11.52,8.38,11.29,9.08,9.15,16.42,9.69,9.36,13.73,10.689407,282.94,276.37,201.12,270.85,217.99,219.54,394.07,232.49,224.57,329.59,256.514763,3.84,3.96,3.99,6.07,4.67,4.24,3.18,4.1,3.5,5.98,4.54408,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.629249,1.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,0.93,0.97,1.31,1.32,1.3,1.16,0.57,0.91,1.12,1.24,1.157655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.970805,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2,1.38,1.48,1.92,2.13,2.01,1.73,1.08,1.43,1.7,2.0,1.786117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.74,1.85,2.33,2.75,2.47,2.14,1.49,1.85,2.14,2.59,2.250437,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.220518,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
labs,bilirubin_unconjugated,mg/dl,3124.0,42.0,1632.0,,,1349.0,361.0,5031.0,6478.0,13108.0,31125,10437.0,59.0,3502.0,,,2502.0,788.0,29659.0,21474.0,116227.0,184648,10437.0,59.0,3502.0,,,2502.0,788.0,29659.0,21474.0,116227.0,184648,11.71,8.44,10.53,,,8.69,14.31,8.65,10.13,12.0,10.841654,281.11,202.48,252.68,,,208.47,343.41,207.58,243.15,287.96,260.18644,3.34,1.4,2.15,,,1.85,2.18,5.9,3.31,8.87,5.933411,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,4.0,2.586699,2.0,0.0,1.0,,,1.0,2.0,6.0,2.0,7.0,7.0,0.84,0.4,0.57,,,0.67,0.24,1.54,0.83,2.16,1.477893,1.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,0.934618,1.0,1.0,1.0,,,1.0,0.0,1.0,1.0,2.0,2,1.34,0.6,0.89,,,0.96,0.52,2.37,1.33,3.24,2.253999,1.0,1.0,1.0,,,1.0,0.0,2.0,1.0,2.0,1.571181,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,3.0,3.0,1.68,0.76,1.11,,,1.16,0.82,3.01,1.69,4.03,2.8231,1.0,1.0,1.0,,,1.0,0.0,2.0,1.0,3.0,1.992321,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,4.0,4.0
labs,ferritin,ng/ml,1756.0,3409.0,1612.0,2726.0,606.0,1272.0,433.0,1438.0,1492.0,3107.0,17851,2347.0,5505.0,2569.0,8061.0,1110.0,2629.0,714.0,2947.0,2225.0,7160.0,35267,2347.0,5505.0,2569.0,8061.0,1110.0,2629.0,714.0,2947.0,2225.0,7160.0,35267,10.8,9.93,8.89,10.04,9.61,8.53,23.64,8.91,9.59,12.27,10.457094,259.16,238.39,213.36,241.04,230.72,204.8,567.35,213.86,230.25,294.6,251.030092,1.34,1.61,1.59,2.96,1.83,2.07,1.65,2.05,1.49,2.3,1.974518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.73,0.71,0.76,0.63,0.75,0.31,0.73,0.54,0.66,0.674847,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.975744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.77,0.91,0.91,1.07,0.9,1.01,0.5,1.0,0.76,0.92,0.913956,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.975744,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.89,1.03,1.06,1.31,1.06,1.2,0.66,1.18,0.9,1.1,1.079254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
labs,monocytes_percent,%,3123.0,13833.0,6788.0,11552.0,3795.0,4698.0,5107.0,3709.0,10142.0,16269.0,79016,10945.0,135504.0,17953.0,77071.0,19051.0,28626.0,59814.0,15690.0,51532.0,145344.0,561530,10945.0,135504.0,17953.0,77071.0,19051.0,28626.0,59814.0,15690.0,51532.0,145344.0,561530,11.49,9.99,8.33,8.71,7.92,8.51,13.37,8.65,8.34,10.22,9.523263,275.66,239.8,200.0,209.14,190.19,204.17,320.83,207.6,200.06,245.29,228.569977,3.5,9.8,2.64,6.67,5.02,6.09,11.71,4.23,5.08,8.93,7.105186,1.0,4.0,2.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,3.186582,2.0,9.0,2.0,6.0,4.0,6.0,10.0,3.0,3.0,8.0,10.0,0.84,2.25,1.1,1.62,1.55,1.8,2.73,1.16,1.31,2.06,1.763086,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.239698,1.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3,1.27,3.57,1.41,2.6,2.23,2.68,4.25,1.71,2.04,3.25,2.728825,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.763909,2.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,1.58,4.58,1.63,3.32,2.71,3.31,5.31,2.13,2.6,4.12,3.441799,1.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.209502,1.0,5.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,5.0
labs,procalcitonin,ng/ml,3823.0,2190.0,,6220.0,403.0,336.0,,,7758.0,5357.0,26087,6978.0,3997.0,,15625.0,595.0,421.0,,,14477.0,14403.0,56496,6978.0,3997.0,,15625.0,595.0,421.0,,,14477.0,14403.0,56496,9.26,8.15,,9.6,7.66,12.31,,,8.25,12.13,9.551444,222.25,195.59,,230.44,183.83,295.43,,,198.04,291.04,229.240013,1.83,1.83,,2.51,1.48,1.25,,,1.87,2.69,2.167755,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,1.205351,1.0,1.0,,1.0,1.0,0.0,,,1.0,2.0,2.0,0.85,0.89,,0.94,0.76,0.49,,,0.81,0.9,0.867162,1.0,1.0,,1.0,1.0,0.0,,,1.0,1.0,0.98712,1.0,1.0,,0.0,1.0,1.0,,,1.0,1.0,1,1.04,1.09,,1.2,0.9,0.6,,,1.05,1.22,1.114454,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,1.0,1.0,1.17,1.21,,1.39,1.01,0.72,,,1.19,1.42,1.274831,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,,,0.0,1.0,1.0
labs,basophils_percent,%,1727.0,12196.0,6788.0,11377.0,3408.0,4672.0,4984.0,3686.0,10070.0,15607.0,74515,5526.0,107616.0,17953.0,75712.0,14248.0,28106.0,58393.0,15851.0,51161.0,141012.0,515578,5526.0,107616.0,17953.0,75712.0,14248.0,28106.0,58393.0,15851.0,51161.0,141012.0,515578,12.07,10.44,8.33,8.84,8.27,8.51,13.53,8.71,8.37,10.49,9.672853,289.77,250.51,200.0,212.27,198.5,204.13,324.8,209.0,200.83,251.82,232.169656,3.2,8.82,2.64,6.65,4.18,6.02,11.72,4.3,5.08,9.04,6.918721,1.0,4.0,2.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,3.205985,2.0,8.0,2.0,6.0,3.0,6.0,10.0,3.75,3.0,8.0,10.0,0.75,1.96,1.1,1.6,1.29,1.78,2.73,1.16,1.3,2.05,1.698307,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.066886,1.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3,1.15,3.13,1.41,2.58,1.86,2.64,4.25,1.72,2.04,3.25,2.637639,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.722271,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.44,4.04,1.63,3.3,2.27,3.26,5.31,2.15,2.59,4.13,3.331709,1.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.162276,2.0,4.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,5.0
labs,creatinine,mg/dl,10685.0,17527.0,11094.0,16015.0,6165.0,6024.0,5378.0,6602.0,18026.0,19871.0,117387,140581.0,273323.0,135779.0,236474.0,90847.0,72777.0,78643.0,118228.0,215537.0,348167.0,1710356,140581.0,273323.0,135779.0,236474.0,90847.0,72777.0,78643.0,118228.0,215537.0,348167.0,1710356,9.59,9.27,7.62,8.21,7.72,8.49,13.02,8.35,7.44,10.09,8.854997,230.19,222.51,182.91,196.96,185.34,203.85,312.53,200.4,178.65,242.08,212.529395,13.16,15.59,12.24,14.77,14.74,12.08,14.62,17.91,11.96,17.52,14.570896,7.0,8.0,7.0,7.0,7.0,7.0,7.0,10.0,5.0,8.0,7.18019,13.0,15.0,12.0,13.0,15.0,12.0,13.0,18.0,10.0,15.0,18.0,3.29,4.03,3.25,3.7,4.3,3.46,3.15,4.28,3.09,3.68,3.598984,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.618987,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3,5.21,6.31,5.07,5.96,6.62,5.37,4.96,6.96,4.86,5.92,5.699003,4.0,5.0,4.0,4.0,5.0,4.0,4.0,6.0,3.0,4.0,4.16075,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,3.0,5.0,6.0,6.61,7.96,6.33,7.59,8.19,6.71,6.28,8.93,6.14,7.56,7.210919,5.0,6.0,5.0,5.0,6.0,5.0,5.0,7.0,4.0,5.0,5.16075,5.0,7.0,5.0,6.0,8.0,6.0,5.0,7.0,5.0,7.0,8.0
labs,calcium_total,mg/dl,10690.0,17504.0,11038.0,16013.0,6143.0,6024.0,5351.0,6618.0,17978.0,19866.0,117225,141229.0,269135.0,128729.0,236211.0,88824.0,101996.0,95481.0,122956.0,213836.0,348571.0,1746968,141229.0,269135.0,128729.0,236211.0,88824.0,101996.0,95481.0,122956.0,213836.0,348571.0,1746968,9.59,9.28,7.64,8.21,7.75,8.49,13.04,8.33,7.46,10.09,8.863059,230.27,222.77,183.4,196.99,185.93,203.85,313.0,199.96,178.95,242.14,212.715696,13.21,15.38,11.66,14.75,14.46,16.93,17.84,18.58,11.89,17.55,14.902677,7.0,8.0,6.0,6.0,7.0,10.0,8.0,11.0,5.0,8.0,7.206935,13.0,15.0,11.0,12.0,14.0,17.0,16.0,18.0,10.0,15.0,18.0,3.29,3.89,3.05,3.7,4.12,4.89,3.51,4.53,3.05,3.68,3.648049,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,2.632527,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4,5.21,6.15,4.78,5.95,6.4,7.53,5.6,7.3,4.81,5.93,5.789004,4.0,5.0,4.0,4.0,5.0,5.0,4.0,6.0,3.0,4.0,4.212659,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,3.0,6.0,6.0,6.61,7.78,5.99,7.58,7.95,9.4,7.16,9.33,6.08,7.57,7.332494,5.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,4.0,5.0,5.205903,5.0,7.0,5.0,6.0,7.0,8.0,6.0,8.0,5.0,7.0,8.0
labs,neutrophils_percent,%,3334.0,12200.0,6788.0,11317.0,3793.0,4230.0,5113.0,3711.0,10146.0,16306.0,76938,17478.0,107628.0,17953.0,75424.0,19042.0,24332.0,59966.0,15702.0,51554.0,145336.0,534415,17478.0,107628.0,17953.0,75424.0,19042.0,24332.0,59966.0,15702.0,51554.0,145336.0,534415,11.39,10.44,8.33,8.71,7.93,8.62,13.36,8.65,8.33,10.2,9.595332,273.3,250.46,200.0,209.05,190.22,206.84,320.62,207.67,200.0,244.87,230.298349,5.24,8.82,2.64,6.66,5.02,5.75,11.73,4.23,5.08,8.91,6.943646,2.0,4.0,2.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,3.208908,3.0,8.0,2.0,6.0,4.0,6.0,10.0,3.0,3.0,8.0,10.0,1.21,1.96,1.1,1.6,1.55,1.7,2.73,1.16,1.31,2.05,1.710106,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.066456,2.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3,1.84,3.13,1.41,2.58,2.23,2.51,4.25,1.71,2.04,3.25,2.650622,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.75479,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.3,4.04,1.63,3.31,2.71,3.11,5.32,2.13,2.6,4.12,3.347892,2.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.235085,2.0,4.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,5.0
labs,bicarbonate,mmol/l,10753.0,15196.0,11088.0,16013.0,6148.0,6024.0,5045.0,6602.0,17986.0,19900.0,114755,201969.0,247636.0,137845.0,236104.0,91383.0,133794.0,85496.0,117932.0,218713.0,355441.0,1826313,201969.0,247636.0,137845.0,236104.0,91383.0,133794.0,85496.0,117932.0,218713.0,355441.0,1826313,9.55,9.76,7.63,8.21,7.74,8.49,12.96,8.35,7.45,10.07,8.894603,229.23,234.25,183.02,196.99,185.79,203.85,310.95,200.39,178.9,241.76,213.489313,18.78,16.3,12.43,14.74,14.86,22.21,16.95,17.86,12.16,17.86,15.913835,9.0,9.0,6.0,6.0,7.0,14.0,9.0,10.0,5.0,8.0,7.704013,16.0,15.0,12.0,12.0,15.0,22.0,17.0,18.0,11.0,16.0,22.0,4.97,4.07,3.21,3.7,4.25,6.34,4.34,4.24,3.13,3.83,3.981115,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.800183,4.0,3.0,2.0,3.0,3.0,6.0,4.0,3.0,3.0,3.0,6,7.65,6.43,5.04,5.95,6.61,9.85,6.69,6.93,4.93,6.12,6.283545,5.0,5.0,4.0,4.0,5.0,7.0,5.0,6.0,3.0,4.0,4.439475,6.0,5.0,5.0,5.0,5.0,8.0,7.0,6.0,4.0,6.0,8.0,9.58,8.15,6.33,7.58,8.22,12.3,8.3,8.89,6.23,7.8,7.93775,6.0,6.0,5.0,5.0,6.0,8.0,7.0,7.0,4.0,5.0,5.483439,8.0,7.0,5.0,6.0,8.0,10.0,9.0,7.0,5.0,7.0,10.0
vitals,dbp,nan,11782.0,18221.0,11393.0,17257.0,6505.0,6307.0,5420.0,6810.0,19495.0,21319.0,124509,3505718.0,6145154.0,1880404.0,2321353.0,1434741.0,870601.0,1242500.0,1861598.0,6329525.0,7036976.0,32628570,3505718.0,6145154.0,1880404.0,2321353.0,1434741.0,870601.0,1242500.0,1861598.0,6329525.0,7036976.0,32628570,8.84,8.98,7.33,7.6,7.33,8.28,12.28,8.16,7.02,9.56,8.394065,212.08,215.57,175.86,182.5,175.95,198.76,294.64,195.86,168.53,229.33,201.455888,297.55,337.26,165.05,134.52,220.56,138.04,229.24,273.36,324.67,330.08,262.058289,142.0,146.0,88.0,64.0,109.0,80.0,100.0,159.5,132.0,135.0,118.333189,315.0,308.0,171.0,139.0,234.0,143.0,202.0,281.0,325.0,315.0,325.0,63.12,78.03,37.61,36.99,65.63,38.79,35.1,61.01,79.87,64.78,59.81651,46.0,50.0,28.0,27.0,47.0,30.0,27.0,48.0,60.0,44.0,42.678569,57.0,62.0,24.0,35.0,61.0,28.0,17.0,47.0,70.0,51.0,70,104.55,126.36,62.45,58.36,101.77,60.64,60.85,101.35,129.3,106.9,97.31827,76.0,80.0,51.0,46.0,71.0,50.0,51.0,83.0,89.0,75.0,69.720358,90.0,99.0,42.0,59.0,99.0,50.0,30.0,78.0,131.0,89.0,131.0,135.27,161.48,80.56,73.24,125.52,76.16,81.23,131.59,164.78,138.58,124.632093,98.0,102.0,72.0,53.0,87.0,63.0,74.0,109.0,106.0,98.0,88.431142,128.0,134.0,65.0,76.0,129.0,71.0,53.0,108.0,179.0,125.0,179.0
