data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,so2_arterial,%,5966.0,6034.0,8329.0,4122.0,4667.0,5322.0,4371.0,11998.0,50809,148411.0,56073.0,121148.0,51617.0,53805.0,158127.0,56351.0,470623.0,1116155,148411.0,56073.0,121148.0,51617.0,53805.0,158127.0,56351.0,470623.0,1116155,9.97,8.12,8.18,7.84,8.43,8.33,6.65,11.77,9.110266,239.34,194.76,196.28,188.08,202.21,199.99,159.59,282.38,218.598873,24.88,9.29,14.55,12.52,11.53,29.71,12.89,39.23,21.969241,8.0,3.0,5.0,5.0,5.0,14.0,3.0,13.0,7.774508,17.0,6.0,10.0,11.0,10.0,27.0,8.0,35.0,35.0,7.26,2.54,4.51,4.12,3.53,7.12,3.63,8.68,5.659676,4.0,1.0,2.0,3.0,2.0,5.0,2.0,5.0,3.219863,6.0,2.0,4.0,4.0,3.0,7.0,3.0,10.0,10,10.53,3.88,6.51,5.89,5.09,11.26,5.46,13.39,8.520811,4.0,2.0,3.0,3.0,3.0,8.0,2.0,7.0,4.380917,10.0,3.0,6.0,7.0,5.0,11.0,4.0,15.0,15.0,12.79,4.85,7.92,7.07,6.21,14.35,6.8,16.89,10.596549,6.0,2.0,3.0,4.0,3.0,10.0,2.0,8.0,5.142514,11.0,4.0,7.0,8.0,7.0,14.0,5.0,19.0,19.0
labs,platelet_count,10^3/µl,10633.0,,15816.0,6070.0,6004.0,,,,38523,137135.0,,192879.0,64374.0,69000.0,,,,463388,137135.0,,192879.0,64374.0,69000.0,,,,463388,9.61,,8.28,7.8,8.52,,,,8.608875,230.66,,198.73,187.3,204.45,,,,206.633706,12.9,,12.2,10.61,11.49,,,,12.032021,7.0,,5.0,6.0,7.0,,,,6.021312,12.0,,10.0,10.0,11.0,,,,12.0,3.15,,3.24,3.49,3.38,,,,3.27637,2.0,,2.0,2.0,2.0,,,,2.0,3.0,,3.0,3.0,3.0,,,,3,4.93,,5.1,5.16,5.19,,,,5.076558,3.0,,3.0,3.0,3.0,,,,3.0,4.0,,4.0,4.0,4.0,,,,4.0,6.23,,6.43,6.25,6.46,,,,6.35111,4.0,,4.0,4.0,4.0,,,,4.0,4.0,,5.0,5.0,5.0,,,,5.0
labs,basophils_absolute,10^3/µl,3181.0,3874.0,11289.0,3576.0,4643.0,,,,26563,11792.0,10465.0,74840.0,17660.0,27618.0,,,,142375,11792.0,10465.0,74840.0,17660.0,27618.0,,,,142375,11.34,8.77,8.84,7.77,8.51,,,,8.927445,272.08,210.46,212.16,186.45,204.31,,,,214.254387,3.71,2.7,6.63,4.94,5.95,,,,5.36079,1.0,2.0,3.0,2.0,3.0,,,,2.480029,2.0,2.0,6.0,4.0,6.0,,,,6.0,0.87,1.08,1.59,1.5,1.76,,,,1.446997,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,,1,1.32,1.41,2.56,2.16,2.61,,,,2.198678,1.0,1.0,2.0,1.0,2.0,,,,1.599782,1.0,1.0,2.0,2.0,2.0,,,,2.0,1.65,1.63,3.28,2.64,3.23,,,,2.749265,1.0,1.0,2.0,2.0,2.0,,,,1.734405,1.0,1.0,3.0,2.0,3.0,,,,3.0
labs,so2_mixed_venous,%,2191.0,1777.0,,81.0,277.0,2033.0,1891.0,12677.0,20927,30150.0,58554.0,,125.0,4257.0,12217.0,11464.0,189427.0,306194,30150.0,58554.0,,125.0,4257.0,12217.0,11464.0,189427.0,306194,10.29,8.35,,6.87,10.59,8.82,8.28,11.83,10.724456,247.06,200.45,,164.84,254.21,211.75,198.78,284.03,257.481023,13.76,32.95,,1.54,15.37,6.01,6.06,14.94,14.629651,4.0,2.0,,1.0,8.0,2.0,2.0,6.0,4.708033,10.0,18.0,,0.0,19.0,5.0,4.0,14.0,19.0,4.13,5.48,,0.63,5.01,1.55,1.86,3.91,3.653704,2.0,1.0,,1.0,4.0,1.0,1.0,3.0,2.355952,4.0,5.0,,1.0,6.0,2.0,2.0,4.0,6,6.24,10.46,,0.9,7.87,2.5,2.74,5.82,5.665223,2.0,1.0,,1.0,6.0,1.0,1.0,4.0,2.988197,6.0,8.0,,1.0,9.0,2.0,2.0,6.0,9.0,7.76,14.3,,1.05,9.92,3.23,3.38,7.19,7.136807,3.0,2.0,,1.0,6.0,1.0,1.0,4.0,3.177809,6.0,11.0,,0.0,12.0,3.0,2.0,7.0,12.0
labs,hemoglobin,g/dl,10692.0,11073.0,16005.0,6139.0,6001.0,6644.0,17786.0,20131.0,94471,203413.0,131901.0,247147.0,81499.0,68461.0,216011.0,208948.0,845811.0,2003191,203413.0,131901.0,247147.0,81499.0,68461.0,216011.0,208948.0,845811.0,2003191,9.59,7.63,8.2,7.73,8.52,8.31,7.51,9.99,8.539557,230.06,183.03,196.81,185.61,204.59,199.36,180.27,239.73,204.93565,19.02,11.91,15.44,13.28,11.41,32.51,11.75,42.02,21.204839,8.0,6.0,6.0,7.0,7.0,16.0,5.0,13.0,8.361518,15.0,11.0,12.0,13.0,11.0,31.0,10.0,34.0,34.0,4.99,3.6,4.42,4.69,3.35,8.25,3.25,9.82,5.537754,3.0,2.0,2.0,3.0,2.0,6.0,2.0,5.0,3.09875,4.0,3.0,4.0,4.0,3.0,7.0,3.0,10.0,10,7.62,5.39,6.74,6.75,5.15,12.88,5.0,15.02,8.44964,4.0,4.0,4.0,4.0,3.0,9.0,3.0,8.0,4.952218,6.0,5.0,5.0,6.0,4.0,12.0,4.0,15.0,15.0,9.52,6.6,8.36,8.07,6.41,16.26,6.25,18.83,10.5317,5.0,5.0,4.0,5.0,4.0,11.0,4.0,9.0,5.85313,8.0,5.0,6.0,7.0,5.0,16.0,5.0,18.0,18.0
labs,magnesium,mg/dl,10441.0,11046.0,14216.0,5677.0,5660.0,6509.0,14884.0,19053.0,87486,117068.0,132459.0,185314.0,63764.0,51301.0,99518.0,157151.0,305070.0,1111645,117068.0,132459.0,185314.0,63764.0,51301.0,99518.0,157151.0,305070.0,1111645,9.72,7.64,8.82,7.98,8.73,8.43,8.32,10.34,8.935042,233.26,183.43,211.58,191.54,209.46,202.41,199.57,248.1,214.403548,11.21,11.99,13.04,11.23,9.06,15.29,10.56,16.01,12.706379,6.0,6.0,5.0,5.0,5.0,9.0,4.0,6.0,5.59086,10.0,12.0,11.0,10.0,9.0,15.0,9.0,14.0,15.0,2.64,3.11,2.96,2.89,2.34,3.51,2.41,3.12,2.878289,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.200661,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3,4.2,4.89,4.89,4.62,3.73,5.81,3.95,5.09,4.667167,3.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,3.104931,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,5.37,6.14,6.33,5.84,4.76,7.51,5.12,6.57,5.992274,4.0,5.0,3.0,4.0,4.0,6.0,3.0,4.0,3.942437,4.0,5.0,5.0,5.0,4.0,6.0,3.0,6.0,6.0
labs,pt,sec,7381.0,10556.0,11033.0,1714.0,4143.0,5547.0,,2354.0,42728,48544.0,86005.0,77992.0,8369.0,21207.0,46764.0,,7494.0,296375,48544.0,86005.0,77992.0,8369.0,21207.0,46764.0,,7494.0,296375,9.77,7.7,8.92,7.7,8.14,8.48,,5.73,8.407993,234.38,184.82,213.97,184.74,195.24,203.4,,137.5,201.720375,6.58,8.15,7.07,4.88,5.12,8.43,,3.18,6.937491,2.0,4.0,3.0,2.0,2.0,4.0,,2.0,3.011959,5.0,8.0,6.0,4.0,5.0,8.0,,2.0,8.0,2.12,2.51,2.36,1.86,1.93,2.4,,1.24,2.237337,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.376872,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,2,2.98,3.74,3.39,2.56,2.68,3.6,,1.82,3.244272,2.0,3.0,2.0,1.0,2.0,2.0,,1.0,2.151844,2.0,3.0,3.0,2.0,2.0,3.0,,1.0,3.0,3.59,4.55,4.09,3.04,3.18,4.48,,2.16,3.931217,2.0,3.0,2.0,1.0,2.0,3.0,,1.0,2.281665,3.0,4.0,3.0,2.0,3.0,4.0,,2.0,4.0
labs,glucose_serum,mg/dl,10957.0,11157.0,16015.0,6187.0,6039.0,6624.0,18399.0,20069.0,95447,555828.0,177529.0,236481.0,94127.0,77884.0,125301.0,644568.0,725213.0,2636931,555828.0,177529.0,236481.0,94127.0,77884.0,125301.0,644568.0,725213.0,2636931,9.43,7.59,8.21,7.7,8.49,8.33,7.33,10.0,8.4773,226.23,182.2,196.96,184.78,203.65,199.83,176.03,240.05,203.453345,50.73,15.91,14.77,15.21,12.9,18.92,35.03,36.14,27.628339,24.0,7.0,7.0,8.0,8.0,11.0,9.0,11.0,10.583821,50.0,15.0,12.0,15.0,12.0,18.0,27.0,27.0,50.0,10.19,4.19,3.7,4.58,3.92,4.67,7.81,7.68,6.269707,8.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.878624,7.0,3.0,3.0,4.0,3.0,4.0,6.0,7.0,7,17.19,6.45,5.96,6.95,5.91,7.48,12.84,12.11,10.092295,13.0,5.0,4.0,5.0,4.0,6.0,5.0,6.0,5.966976,14.0,5.0,5.0,6.0,4.0,5.0,12.0,11.0,14.0,22.44,8.03,7.59,8.54,7.31,9.52,16.57,15.41,12.899273,17.0,6.0,5.0,6.0,6.0,8.0,6.0,7.0,7.444037,20.0,7.0,6.0,8.0,6.0,8.0,16.0,14.0,20.0
labs,ptt,sec,5111.0,10549.0,7607.0,4389.0,4412.0,4695.0,,2314.0,39077,42362.0,96116.0,53755.0,24949.0,25078.0,53966.0,,11192.0,307418,42362.0,96116.0,53755.0,24949.0,25078.0,53966.0,,11192.0,307418,9.9,7.7,9.33,7.07,8.09,8.88,,5.71,8.302259,237.7,184.76,223.86,169.7,194.11,213.15,,136.97,199.240868,8.29,9.11,7.07,5.68,5.68,11.49,,4.84,7.866214,2.0,5.0,2.0,2.0,2.0,5.0,,2.0,3.170305,3.0,8.0,5.0,4.0,5.0,11.0,,5.0,11.0,2.12,2.63,2.2,2.14,1.98,2.58,,1.42,2.273506,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.390102,1.0,2.0,2.0,2.0,1.0,2.0,,1.0,2,3.11,4.0,3.21,2.93,2.82,4.19,,2.26,3.396192,1.0,3.0,2.0,1.0,1.0,3.0,,1.0,1.97487,1.0,3.0,3.0,3.0,2.0,5.0,,2.0,5.0,3.87,4.92,3.92,3.43,3.4,5.41,,2.8,4.182366,1.0,3.0,2.0,2.0,2.0,3.0,,2.0,2.259309,2.0,4.0,3.0,3.0,3.0,6.0,,3.0,6.0
labs,ph_arterial,(no units),6157.0,9846.0,11534.0,4177.0,4668.0,5800.0,,12842.0,55024,85884.0,171942.0,189958.0,52337.0,53829.0,268152.0,,586588.0,1408690,85884.0,171942.0,189958.0,52337.0,53829.0,268152.0,,586588.0,1408690,9.82,7.71,8.43,7.8,8.42,8.42,,11.47,9.116475,235.77,185.11,202.24,187.18,202.18,201.99,,275.2,218.780034,13.95,17.46,16.47,12.53,11.53,46.23,,45.68,25.601241,5.0,8.0,5.0,5.0,5.0,24.0,,15.0,9.873473,10.0,16.0,12.0,11.0,10.0,44.0,,40.0,44.0,4.19,5.01,4.94,4.13,3.53,11.29,,10.57,6.670821,2.0,4.0,2.0,3.0,2.0,8.0,,6.0,3.9998,4.0,5.0,5.0,4.0,3.0,11.0,,11.0,11,6.02,7.48,7.18,5.9,5.09,17.77,,16.15,10.039184,3.0,5.0,3.0,3.0,3.0,13.0,,8.0,5.578911,6.0,8.0,7.0,7.0,5.0,19.0,,18.0,19.0,7.26,9.19,8.76,7.08,6.21,22.59,,20.28,12.471678,3.0,6.0,4.0,4.0,3.0,16.0,,10.0,6.826385,6.0,11.0,8.0,8.0,7.0,24.0,,22.0,24.0
labs,ldh,u/l,1897.0,7304.0,4393.0,1617.0,1896.0,2376.0,3433.0,5152.0,28068,7281.0,29136.0,26674.0,7550.0,8043.0,9732.0,12014.0,30829.0,131259,7281.0,29136.0,26674.0,7550.0,8043.0,9732.0,12014.0,30829.0,131259,11.79,8.38,11.29,9.08,9.15,9.69,9.36,13.73,10.371033,282.94,201.12,270.85,217.99,219.54,232.49,224.57,329.59,248.88457,3.84,3.99,6.07,4.67,4.24,4.1,3.5,5.98,4.676124,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.742554,1.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,0.93,1.31,1.32,1.3,1.16,0.91,1.12,1.24,1.205226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2,1.38,1.92,2.13,2.01,1.73,1.43,1.7,2.0,1.855019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.74,2.33,2.75,2.47,2.14,1.85,2.14,2.59,2.334943,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.260225,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
labs,bilirubin_unconjugated,mg/dl,3124.0,1632.0,,,1349.0,5031.0,6478.0,13108.0,30722,10437.0,3502.0,,,2502.0,29659.0,21474.0,116227.0,183801,10437.0,3502.0,,,2502.0,29659.0,21474.0,116227.0,183801,11.71,10.53,,,8.69,8.65,10.13,12.0,10.804183,281.11,252.68,,,208.47,207.58,243.15,287.96,259.287409,3.34,2.15,,,1.85,5.9,3.31,8.87,5.983714,1.0,1.0,,,1.0,3.0,1.0,4.0,2.607513,2.0,1.0,,,1.0,6.0,2.0,7.0,7.0,0.84,0.57,,,0.67,1.54,0.83,2.16,1.493913,1.0,0.0,,,1.0,1.0,1.0,1.0,0.946878,1.0,1.0,,,1.0,1.0,1.0,2.0,2,1.34,0.89,,,0.96,2.37,1.33,3.24,2.276636,1.0,1.0,,,1.0,2.0,1.0,2.0,1.590424,2.0,1.0,,,1.0,2.0,1.0,3.0,3.0,1.68,1.11,,,1.16,3.01,1.69,4.03,2.849458,1.0,1.0,,,1.0,2.0,1.0,3.0,2.017089,1.0,1.0,,,1.0,3.0,1.0,4.0,4.0
labs,ferritin,ng/ml,1756.0,1612.0,2726.0,606.0,1272.0,1438.0,1492.0,3107.0,14009,2347.0,2569.0,8061.0,1110.0,2629.0,2947.0,2225.0,7160.0,29048,2347.0,2569.0,8061.0,1110.0,2629.0,2947.0,2225.0,7160.0,29048,10.8,8.89,10.04,9.61,8.53,8.91,9.59,12.27,10.177892,259.16,213.36,241.04,230.72,204.8,213.86,230.25,294.6,244.32894,1.34,1.59,2.96,1.83,2.07,2.05,1.49,2.3,2.073251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.71,0.76,0.63,0.75,0.73,0.54,0.66,0.672703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.77,0.91,1.07,0.9,1.01,1.0,0.76,0.92,0.927714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.89,1.06,1.31,1.06,1.2,1.18,0.9,1.1,1.104199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
labs,monocytes_percent,%,3123.0,6788.0,11552.0,3795.0,4698.0,3709.0,10142.0,16269.0,60076,10945.0,17953.0,77071.0,19051.0,28626.0,15690.0,51532.0,145344.0,366212,10945.0,17953.0,77071.0,19051.0,28626.0,15690.0,51532.0,145344.0,366212,11.49,8.33,8.71,7.92,8.51,8.65,8.34,10.22,9.088786,275.66,200.0,209.14,190.19,204.17,207.6,200.06,245.29,218.141239,3.5,2.64,6.67,5.02,6.09,4.23,5.08,8.93,6.093232,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.760121,2.0,2.0,6.0,4.0,6.0,3.0,3.0,8.0,8.0,0.84,1.1,1.62,1.55,1.8,1.16,1.31,2.06,1.568773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2,1.27,1.41,2.6,2.23,2.68,1.71,2.04,3.25,2.405824,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.604468,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.58,1.63,3.32,2.71,3.31,2.13,2.6,4.12,3.020905,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.875275,1.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0
labs,procalcitonin,ng/ml,3823.0,,6220.0,403.0,336.0,,7758.0,5357.0,23897,6978.0,,15625.0,595.0,421.0,,14477.0,14403.0,52499,6978.0,,15625.0,595.0,421.0,,14477.0,14403.0,52499,9.26,,9.6,7.66,12.31,,8.25,12.13,9.679877,222.25,,230.44,183.83,295.43,,198.04,291.04,232.323811,1.83,,2.51,1.48,1.25,,1.87,2.69,2.198708,1.0,,1.0,1.0,1.0,,1.0,2.0,1.22417,1.0,,1.0,1.0,0.0,,1.0,2.0,2.0,0.85,,0.94,0.76,0.49,,0.81,0.9,0.865069,1.0,,1.0,1.0,0.0,,1.0,1.0,0.98594,1.0,,0.0,1.0,1.0,,1.0,1.0,1,1.04,,1.2,0.9,0.6,,1.05,1.22,1.116695,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,,0.0,1.0,1.0,1.17,,1.39,1.01,0.72,,1.19,1.42,1.280772,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,,0.0,1.0,1.0
labs,basophils_percent,%,1727.0,6788.0,11377.0,3408.0,4672.0,3686.0,10070.0,15607.0,57335,5526.0,17953.0,75712.0,14248.0,28106.0,15851.0,51161.0,141012.0,349569,5526.0,17953.0,75712.0,14248.0,28106.0,15851.0,51161.0,141012.0,349569,12.07,8.33,8.84,8.27,8.51,8.71,8.37,10.49,9.174377,289.77,200.0,212.27,198.5,204.13,209.0,200.83,251.82,220.216252,3.2,2.64,6.65,4.18,6.02,4.3,5.08,9.04,6.096927,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.794209,2.0,2.0,6.0,3.0,6.0,3.75,3.0,8.0,8.0,0.75,1.1,1.6,1.29,1.78,1.16,1.3,2.05,1.552958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2,1.15,1.41,2.58,1.86,2.64,1.72,2.04,3.25,2.392748,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.552123,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.44,1.63,3.3,2.27,3.26,2.15,2.59,4.13,3.009077,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.824331,2.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0
labs,creatinine,mg/dl,10685.0,11094.0,16015.0,6165.0,6024.0,6602.0,18026.0,19871.0,94482,140581.0,135779.0,236474.0,90847.0,72777.0,118228.0,215537.0,348167.0,1358390,140581.0,135779.0,236474.0,90847.0,72777.0,118228.0,215537.0,348167.0,1358390,9.59,7.62,8.21,7.72,8.49,8.35,7.44,10.09,8.540936,230.19,182.91,196.96,185.34,203.85,200.4,178.65,242.08,204.985807,13.16,12.24,14.77,14.74,12.08,17.91,11.96,17.52,14.37905,7.0,7.0,7.0,7.0,7.0,10.0,5.0,8.0,7.038367,13.0,12.0,13.0,15.0,12.0,18.0,10.0,15.0,18.0,3.29,3.25,3.7,4.3,3.46,4.28,3.09,3.68,3.544584,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.526619,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3,5.21,5.07,5.96,6.62,5.37,6.96,4.86,5.92,5.627724,4.0,4.0,4.0,5.0,4.0,6.0,3.0,4.0,4.014214,5.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0,6.0,6.61,6.33,7.59,8.19,6.71,8.93,6.14,7.56,7.124948,5.0,5.0,5.0,6.0,5.0,7.0,4.0,5.0,5.014214,5.0,5.0,6.0,8.0,6.0,7.0,5.0,7.0,8.0
labs,calcium_total,mg/dl,10690.0,11038.0,16013.0,6143.0,6024.0,6618.0,17978.0,19866.0,94370,141229.0,128729.0,236211.0,88824.0,101996.0,122956.0,213836.0,348571.0,1382352,141229.0,128729.0,236211.0,88824.0,101996.0,122956.0,213836.0,348571.0,1382352,9.59,7.64,8.21,7.75,8.49,8.33,7.46,10.09,8.548881,230.27,183.4,196.99,185.93,203.85,199.96,178.95,242.14,205.164442,13.21,11.66,14.75,14.46,16.93,18.58,11.89,17.55,14.647589,7.0,6.0,6.0,7.0,10.0,11.0,5.0,8.0,7.014867,13.0,11.0,12.0,14.0,17.0,18.0,10.0,15.0,18.0,3.29,3.05,3.7,4.12,4.89,4.53,3.05,3.68,3.610999,2.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.543531,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4,5.21,4.78,5.95,6.4,7.53,7.3,4.81,5.93,5.732762,4.0,4.0,4.0,5.0,5.0,6.0,3.0,4.0,4.07868,5.0,4.0,5.0,5.0,6.0,5.0,3.0,6.0,6.0,6.61,5.99,7.58,7.95,9.4,9.33,6.08,7.57,7.25927,5.0,5.0,5.0,5.0,6.0,7.0,4.0,5.0,5.013585,5.0,5.0,6.0,7.0,8.0,8.0,5.0,7.0,8.0
labs,neutrophils_percent,%,3334.0,6788.0,11317.0,3793.0,4230.0,3711.0,10146.0,16306.0,59625,17478.0,17953.0,75424.0,19042.0,24332.0,15702.0,51554.0,145336.0,366821,17478.0,17953.0,75424.0,19042.0,24332.0,15702.0,51554.0,145336.0,366821,11.39,8.33,8.71,7.93,8.62,8.65,8.33,10.2,9.099673,273.3,200.0,209.05,190.22,206.84,207.67,200.0,244.87,218.427712,5.24,2.64,6.66,5.02,5.75,4.23,5.08,8.91,6.149278,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.807698,3.0,2.0,6.0,4.0,6.0,3.0,3.0,8.0,8.0,1.21,1.1,1.6,1.55,1.7,1.16,1.31,2.05,1.571515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2,1.84,1.41,2.58,2.23,2.51,1.71,2.04,3.25,2.415385,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.597836,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.3,1.63,3.31,2.71,3.11,2.13,2.6,4.12,3.037165,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.927229,2.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0
