data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
labs,ldh,iu/l,,,,,,,,,1689.0,1689,,,,,,,,,3186.0,3186,,,,,,,,,3186.0,3186,,,,,,,,,6.74,6.74,,,,,,,,,161.84,161.84,,,,,,,,,1.89,1.89,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,0.61,0.61,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,0.92,0.92,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.11,1.11,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0
labs,lymphocytes_absolute,k/ul,,,,,,,,,10379.0,10379,,,,,,,,,34596.0,34596,,,,,,,,,34596.0,34596,,,,,,,,,3.91,3.91,,,,,,,,,93.91,93.91,,,,,,,,,3.33,3.33,,,,,,,,,2.0,2.0,,,,,,,,,3.0,3.0,,,,,,,,,1.23,1.23,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.87,1.87,,,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,2.3,2.3,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0
labs,alt,iu/l,,,,,,,,,14869.0,14869,,,,,,,,,36125.0,36125,,,,,,,,,36125.0,36125,,,,,,,,,4.7,4.7,,,,,,,,,112.71,112.71,,,,,,,,,2.43,2.43,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,0.97,0.97,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.46,1.46,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.73,1.73,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0
labs,basophils_absolute,k/ul,,,,,,,,,9437.0,9437,,,,,,,,,27505.0,27505,,,,,,,,,27505.0,27505,,,,,,,,,4.03,4.03,,,,,,,,,96.66,96.66,,,,,,,,,2.91,2.91,,,,,,,,,2.0,2.0,,,,,,,,,3.0,3.0,,,,,,,,,1.07,1.07,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.63,1.63,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,2.03,2.03,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0
labs,platelet_count,k/ul,,,,,,,,,11795.0,11795,,,,,,,,,49585.0,49585,,,,,,,,,49585.0,49585,,,,,,,,,3.77,3.77,,,,,,,,,90.38,90.38,,,,,,,,,4.2,4.2,,,,,,,,,3.0,3.0,,,,,,,,,4.0,4.0,,,,,,,,,1.74,1.74,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,2.58,2.58,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,3.09,3.09,,,,,,,,,2.0,2.0,,,,,,,,,3.0,3.0
labs,alkaline_phosphatase,iu/l,,,,,,,,,14863.0,14863,,,,,,,,,36105.0,36105,,,,,,,,,36105.0,36105,,,,,,,,,4.7,4.7,,,,,,,,,112.73,112.73,,,,,,,,,2.43,2.43,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,0.97,0.97,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.46,1.46,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.73,1.73,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0
labs,wbc,k/cumm,,,,,,,,,8858.0,8858,,,,,,,,,41102.0,41102,,,,,,,,,41102.0,41102,,,,,,,,,4.7,4.7,,,,,,,,,112.9,112.9,,,,,,,,,4.64,4.64,,,,,,,,,3.0,3.0,,,,,,,,,3.0,3.0,,,,,,,,,1.45,1.45,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,2.37,2.37,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,2.95,2.95,,,,,,,,,3.0,3.0,,,,,,,,,2.0,2.0
labs,neutrophils_absolute,k/ul,,,,,,,,,10390.0,10390,,,,,,,,,34773.0,34773,,,,,,,,,34773.0,34773,,,,,,,,,3.91,3.91,,,,,,,,,93.86,93.86,,,,,,,,,3.35,3.35,,,,,,,,,2.0,2.0,,,,,,,,,3.0,3.0,,,,,,,,,1.24,1.24,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.87,1.87,,,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,2.31,2.31,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0
labs,monocytes_absolute,k/cumm,,,,,,,,,6952.0,6952,,,,,,,,,20446.0,20446,,,,,,,,,20446.0,20446,,,,,,,,,5.07,5.07,,,,,,,,,121.65,121.65,,,,,,,,,2.94,2.94,,,,,,,,,2.0,2.0,,,,,,,,,3.0,3.0,,,,,,,,,0.93,0.93,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.58,1.58,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.98,1.98,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0
labs,total_protein,gm/dl,,,,,,,,,1.0,1,,,,,,,,,1.0,1,,,,,,,,,1.0,1,,,,,,,,,8.64,8.64,,,,,,,,,207.3,207.3,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0
labs,wbc,k/ul,,,,,,,,,11789.0,11789,,,,,,,,,49571.0,49571,,,,,,,,,49571.0,49571,,,,,,,,,3.76,3.76,,,,,,,,,90.31,90.31,,,,,,,,,4.2,4.2,,,,,,,,,3.0,3.0,,,,,,,,,4.0,4.0,,,,,,,,,1.74,1.74,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,2.59,2.59,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,3.09,3.09,,,,,,,,,2.0,2.0,,,,,,,,,3.0,3.0
labs,monocytes_absolute,k/ul,,,,,,,,,10350.0,10350,,,,,,,,,34362.0,34362,,,,,,,,,34362.0,34362,,,,,,,,,3.92,3.92,,,,,,,,,94.01,94.01,,,,,,,,,3.32,3.32,,,,,,,,,2.0,2.0,,,,,,,,,3.0,3.0,,,,,,,,,1.22,1.22,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,1.86,1.86,,,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,2.29,2.29,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0
labs,neutrophils_absolute,k/cumm,,,,,,,,,6846.0,6846,,,,,,,,,19739.0,19739,,,,,,,,,19739.0,19739,,,,,,,,,5.05,5.05,,,,,,,,,121.14,121.14,,,,,,,,,2.88,2.88,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,0.92,0.92,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.56,1.56,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.95,1.95,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0
labs,esr,mm/h,,,,,,,,,8574.0,8574,,,,,,,,,10104.0,10104,,,,,,,,,10104.0,10104,,,,,,,,,5.73,5.73,,,,,,,,,137.5,137.5,,,,,,,,,1.18,1.18,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,0.78,0.78,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,0.91,0.91,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0,,,,,,,,,0.97,0.97,,,,,,,,,1.0,1.0,,,,,,,,,0.0,0.0
