value,mimic_iv_probability,nu_probability,ucmc_probability
1411.0,,,0.9202074345230313
1412.0,,,0.9202510132043404
1413.0,,,0.9202945918856495
1414.0,,,0.9203381705669587
1415.0,,,0.9203817492482678
1416.0,,,0.920468906610886
1417.0,,,0.9204906959515405
1418.0,,,0.9205560639735042
1420.0,0.8901235288964168,0.8380371217899822,0.9206214319954679
1421.0,,,0.920665010676777
1422.0,,,0.920708589358086
1423.0,,,0.9207521680393951
1425.0,,,0.9207739573800496
1426.0,,,0.9207957467207042
1427.0,,,0.9208611147426679
1428.0,,,0.9208829040833224
1429.0,,,0.9209700614459406
1430.0,0.8906199807259878,0.8390541571319603,0.9209918507865952
1431.0,,,0.9210354294679043
1432.0,,,0.9210790081492134
1433.0,,,0.921100797489868
1434.0,,,0.9211661655118316
1435.0,,,0.9212315335337953
1436.0,,,0.9212533228744498
1437.0,,,0.9212751122151044
1438.0,,,0.9212969015557589
1440.0,0.8912770493239495,0.8393084159674549,0.9213186908964135
1441.0,,,0.9213622695777226
1442.0,,,0.9214058482590317
1443.0,,,0.9214494269403408
1444.0,,,0.9215147949623045
1445.0,,,0.921536584302959
1446.0,,,0.9215583736436136
1447.0,,,0.9216237416655771
1448.0,,,0.9216455310062317
1449.0,,,0.9216673203468863
1450.0,0.8918903133487136,0.8400711924739385,0.9217980563908136
1451.0,,,0.9218198457314681
1452.0,,,0.9218416350721227
1453.0,,,0.9219070030940864
1454.0,,,0.9219505817753955
1455.0,,,0.92197237111605
1456.0,,,0.9220595284786682
1457.0,,,0.9220813178193228
1458.0,,,0.9221466858412865
1460.0,0.8923867651782846,0.8405797101449275,0.922168475181941
1462.0,,,0.9222120538632501
1464.0,,,0.9222556325445592
1465.0,,,0.9222774218852138
1466.0,,,0.9223210005665229
1468.0,,,0.9223863685884865
1469.0,,,0.9224081579291411
1470.0,0.8930000292030488,0.8415967454869057,0.9224299472697957
1471.0,,,0.9224735259511048
1472.0,,,0.9225171046324139
1473.0,,,0.9225824726543774
1474.0,,,0.9226696300169956
1475.0,,,0.9226914193576502
1476.0,,,0.9227349980389593
1477.0,,,0.922800366060923
1480.0,0.8936570978010104,0.8428680396643783,
1481.0,,,0.9228439447422321
1482.0,,,0.9228875234235412
1484.0,,,0.9229746807861594
1485.0,,,0.922996470126814
1486.0,,,0.9230618381487776
1487.0,,,0.9231272061707413
1488.0,,,0.9231707848520504
1490.0,0.8941681511549806,0.844139333841851,0.9232797315553232
1492.0,,,0.9233015208959777
1494.0,,,0.9233450995772868
1495.0,,,0.9233668889179414
1496.0,,,0.9233886782585959
1497.0,,,0.923432256939905
1498.0,,,0.923475835621214
1499.0,,,0.9234976249618686
1500.0,0.8949128288993371,0.84464785151284,0.9235412036431777
1501.0,,,0.9235629929838323
1502.0,,,0.9236283610057959
1503.0,,,0.9236501503464505
1504.0,,,0.9236937290277596
1505.0,,,0.9237155183684141
1506.0,,,0.9238026757310324
1508.0,,,0.923868043752996
1509.0,,,0.9239334117749597
1510.0,0.8954238822533073,0.8451563691838292,0.9239769904562688
1512.0,,,0.9240423584782325
1513.0,,,0.9241077265001961
1514.0,,,0.9241513051815052
1515.0,,,0.9241730945221598
1516.0,,,0.9242166732034689
1517.0,,,0.924260251884778
1518.0,,,0.9242820412254326
1519.0,,,0.9243474092473962
1520.0,0.895993341704874,0.8459191456903128,0.9243909879287053
1521.0,,,0.9244345666100143
1522.0,,,0.9244563559506689
1523.0,,,0.9245653026539417
1524.0,,,0.9245870919945962
1526.0,,,0.9246088813352508
1527.0,,,0.9246524600165599
1528.0,,,0.924696038697869
1529.0,,,0.9247831960604872
1530.0,0.8964459889612476,0.8471904398677854,0.9248049854011418
1531.0,,,0.9248485640824509
1533.0,,,0.9249139321044145
1534.0,,,0.9249357214450691
1535.0,,,0.9249793001263782
1536.0,,,0.9250228788076873
1537.0,,,0.9250446681483419
1538.0,,,0.9251100361703055
1539.0,,,0.9251318255109601
1540.0,0.8970446514616126,0.8482074752097636,0.9251536148516146
1541.0,,,0.925284350895542
1542.0,,,0.9253497189175055
1543.0,,,0.9254368762801237
1544.0,,,0.9254804549614328
1545.0,,,0.9255022443020874
1548.0,,,0.9255240336427419
1549.0,,,0.9256111910053602
1550.0,0.8977163215839734,0.8489702517162472,0.9256547696866693
1551.0,,,0.9256983483679784
1553.0,,,0.925763716389942
1554.0,,,0.9258072950712511
1555.0,,,0.9258508737525603
1556.0,,,0.9258944524338694
1559.0,,,0.9260033991371421
1560.0,0.8983149840843384,0.8497330282227308,0.9260687671591058
1563.0,,,0.9261123458404149
1564.0,,,0.926155924521724
1565.0,,,0.9262212925436877
1567.0,,,0.9262430818843422
1568.0,,,0.9263084499063058
1569.0,,,0.9263302392469603
1570.0,0.8989428496335017,0.8499872870582252,0.926395607268924
1571.0,,,0.9264391859502331
1572.0,,,0.9264827646315422
1573.0,,,0.9265263433128513
1574.0,,,0.926591711334815
1575.0,,,0.9266135006754695
1577.0,,,0.9266570793567787
1578.0,,,0.9266788686974332
1579.0,,,0.9267006580380878
1580.0,0.8994539029874719,0.8520213577421816,0.9267224473787423
1581.0,,,0.926787815400706
1582.0,,,0.9268313940820151
1583.0,,,0.9268531834226696
1585.0,,,0.9269185514446333
1586.0,,,0.9269403407852879
1588.0,,,0.926983919466597
1590.0,0.8999795578658412,0.8527841342486652,0.9271146555105243
1593.0,,,0.9271582341918334
1594.0,,,0.9271800235324879
1596.0,,,0.9272671808951061
1597.0,,,0.9272889702357606
1599.0,,,0.9273107595764152
1600.0,0.9005928218906054,0.8535469107551488,0.9273761275983788
1602.0,,,0.9273979169390334
1604.0,,,0.927419706279688
1605.0,,,0.9274632849609971
1606.0,,,0.9275286529829607
1607.0,,,0.9275940210049244
1609.0,,,0.927659389026888
1610.0,0.9011184767689747,0.8538011695906432,
1611.0,,,0.9276811783675426
1612.0,,,0.9277683357301608
1613.0,,,0.9277901250708154
1615.0,,,0.9278337037521245
1616.0,,,0.9279208611147427
1617.0,,,0.9279426504553973
1619.0,,,0.9279644397960518
1620.0,0.9016003270741465,0.8545639460971268,0.9280080184773609
1621.0,,,0.9280733864993246
1622.0,,,0.9281169651806336
1623.0,,,0.9281387545212881
1624.0,,,0.9281823332025972
1625.0,,,0.9283348585871791
1626.0,,,0.9284002266091428
1627.0,,,0.9284438052904519
1628.0,,,0.9285527519937247
1629.0,,,0.9285963306750338
1630.0,0.9021697865257133,0.8548182049326214,0.9286399093563429
1631.0,,,0.9286616986969974
1632.0,,,0.9287052773783065
1633.0,,,0.9288142240815793
1634.0,,,0.9288578027628884
1636.0,,,0.9289013814441975
1637.0,,,0.9289449601255066
1640.0,0.9026516368308851,0.8558352402745996,0.9289667494661612
1641.0,,,0.9290103281474703
1642.0,,,0.9290321174881249
1645.0,,,0.9290756961694339
1646.0,,,0.9290974855100884
1647.0,,,0.929119274850743
1648.0,,,0.9291628535320521
1649.0,,,0.9292500108946703
1650.0,0.903133487136057,0.8563437579455886,0.9292718002353249
1651.0,,,0.9293371682572885
1653.0,,,0.9293589575979431
1654.0,,,0.9294243256199067
1655.0,,,0.9294896936418704
1656.0,,,0.9295332723231795
1658.0,,,0.9295550616638341
1659.0,,,0.9296204296857977
1660.0,0.9038051572584178,0.8571065344520722,0.9297729550703796
1661.0,,,0.9298819017736524
1662.0,,,0.9299254804549615
1663.0,,,0.9299690591362705
1664.0,,,0.9300126378175796
1665.0,,,0.9300997951801978
1666.0,,,0.9301651632021615
1667.0,,,0.930186952542816
1668.0,,,0.9302305312241251
1669.0,,,0.9302523205647797
1670.0,0.9044330228075811,0.8576150521230613,0.9303176885867434
1671.0,,,0.9303612672680525
1672.0,,,0.9304266352900161
1673.0,,,0.9305137926526343
1674.0,,,0.9305573713339435
1676.0,,,0.9306009500152526
1677.0,,,0.9306445286965617
1678.0,,,0.9306881073778708
1680.0,0.9049440761615513,0.8586320874650394,0.9307098967185253
1681.0,,,0.9307534753998344
1682.0,,,0.930775264740489
1683.0,,,0.9308188434217981
1684.0,,,0.9308624221031072
1685.0,,,0.9309060007844162
1686.0,,,0.9309277901250708
1687.0,,,0.9309931581470344
1688.0,,,0.931014947487689
1689.0,,,0.9310367368283435
1690.0,0.905411324942324,0.8591406051360285,0.9310585261689981
1691.0,,,0.9311021048503072
1692.0,,,0.9311238941909618
1695.0,,,0.9311456835316163
1696.0,,,0.9311892622129254
1697.0,,,0.9312328408942345
1698.0,,,0.9312764195755436
1699.0,,,0.9312982089161982
1700.0,0.9058347691498992,0.8596491228070176,0.9313635769381619
1701.0,,,0.9313853662788164
1702.0,,,0.931407155619471
1703.0,,,0.9314289449601255
1704.0,,,0.9314507343007801
1705.0,,,0.9314725236414346
1706.0,,,0.9315161023227437
1709.0,,,0.9315814703447074
1710.0,0.9063458225038694,0.8599033816425121,
1711.0,,,0.9316686277073256
1712.0,,,0.9317557850699438
1713.0,,,0.9317993637512529
1715.0,,,0.931886521113871
1716.0,,,0.9319083104545256
1717.0,,,0.9319300997951802
1718.0,,,0.9319736784764893
1719.0,,,0.9320390464984529
1720.0,0.9067984697602429,0.8609204169844902,0.932082625179762
1722.0,,,0.9321697825423803
1723.0,,,0.9322351505643439
1724.0,,,0.932278729245653
1725.0,,,0.9323658866082712
1727.0,,,0.9323876759489258
1728.0,,,0.9324312546302349
1729.0,,,0.932474833311544
1730.0,0.90719271091902,0.8611746758199847,0.9325619906741622
1733.0,,,0.9326491480367805
1734.0,,,0.932670937377435
1735.0,,,0.9326927267180896
1736.0,,,0.9327145160587441
1737.0,,,0.9328016734213622
1738.0,,,0.9328452521026713
1740.0,0.9076599596997926,0.8619374523264683,0.9328670414433259
1741.0,,,0.932910620124635
1742.0,,,0.9329541988059441
1743.0,,,0.9330413561685623
1744.0,,,0.9330849348498714
1745.0,,,0.9331503028718351
1746.0,,,0.9332374602344533
1747.0,,,0.9332592495751079
1748.0,,,0.933302828256417
1749.0,,,0.9333681962783806
1750.0,0.9082586222001577,0.8627002288329519,0.933498932322308
1751.0,,,0.9335425110036171
1752.0,,,0.9335643003442716
1753.0,,,0.9336078790255807
1754.0,,,0.9336296683662353
1755.0,,,0.9336732470475444
1756.0,,,0.9337168257288534
1758.0,,,0.933738615069508
1759.0,,,0.9337604044101625
1760.0,0.9087696755541278,0.863208746503941,
1761.0,,,0.9338039830914716
1762.0,,,0.9338475617727807
1763.0,,,0.9338911404540898
1764.0,,,0.9339129297947444
1765.0,,,0.933978297816708
1766.0,,,0.9340000871573626
1768.0,,,0.9340218764980172
1770.0,0.909280728908098,0.8637172641749301,0.9340654551793263
1771.0,,,0.9341090338606354
1772.0,,,0.934174401882599
1774.0,,,0.9342179805639081
1775.0,,,0.9343051379265264
1776.0,,,0.93437050594849
1777.0,,,0.9344576633111082
1778.0,,,0.9344794526517628
1779.0,,,0.9345012419924174
1780.0,0.9097333761644716,0.8642257818459191,0.9345230313330719
1781.0,,,0.9345448206737265
1782.0,,,0.934566610014381
1783.0,,,0.9345883993550356
1784.0,,,0.9346319780363446
1785.0,,,0.9346755567176537
1786.0,,,0.9347409247396173
1788.0,,,0.9347627140802719
1789.0,,,0.9347845034209264
1790.0,0.910375843238034,0.8649885583524027,0.9348280821022356
1791.0,,,0.9348498714428901
1792.0,,,0.9348934501241992
1793.0,,,0.9349588181461629
1794.0,,,0.9350241861681265
1795.0,,,0.9350677648494357
1797.0,,,0.9350895541900902
1798.0,,,0.9351549222120539
1799.0,,,0.9351767115527084
1800.0,0.9107846859212102,0.8657513348588863,
1801.0,,,0.9352202902340175
1802.0,,,0.9352638689153266
1803.0,,,0.9352856582559812
1804.0,,,0.9353074475966358
1805.0,,,0.9353292369372903
1806.0,,,0.9353510262779449
1808.0,,,0.935394604959254
1809.0,,,0.9354381836405631
1810.0,0.911164325555588,0.8660055936943809,0.9354817623218722
1811.0,,,0.9355253410031813
1812.0,,,0.935634287706454
1814.0,,,0.9356560770471085
1815.0,,,0.9356996557284176
1816.0,,,0.9358086024316904
1817.0,,,0.9359611278162723
1818.0,,,0.9359829171569268
1819.0,,,0.9360047064975814
1820.0,0.9116753789095582,0.8662598525298754,0.936070074519545
1823.0,,,0.9361136532008542
1824.0,,,0.9361572318821633
1825.0,,,0.9362225999041269
1826.0,,,0.9362443892447815
1827.0,,,0.9363097572667451
1828.0,,,0.9363315466073997
1829.0,,,0.9363533359480543
1830.0,0.9120696200683351,0.8667683702008645,0.9363751252887088
1831.0,,,0.9363969146293634
1832.0,,,0.9364622826513269
1833.0,,,0.936505861332636
1834.0,,,0.9365276506732906
1835.0,,,0.9365930186952542
1836.0,,,0.9366801760578725
1838.0,,,0.936701965398527
1839.0,,,0.9367237547391816
1840.0,0.9125368688491079,0.867022629036359,0.9367455440798361
1841.0,,,0.9368109121017998
1842.0,,,0.936898069464418
1843.0,,,0.9369416481457271
1844.0,,,0.9370070161676908
1847.0,,,0.9371595415522727
1848.0,,,0.9372031202335818
1849.0,,,0.9372684882555454
1850.0,0.9129603130566831,0.8680396643783371,0.9373338562775091
1851.0,,,0.9373774349588182
1852.0,,,0.9374210136401272
1853.0,,,0.9374863816620909
1854.0,,,0.9375299603434
1856.0,,,0.9375953283653636
1857.0,,,0.9376606963873273
1858.0,,,0.937726064409291
1859.0,,,0.9377696430906001
1860.0,0.9134859679350524,0.8685481820493263,0.9378568004532183
1861.0,,,0.937922168475182
1862.0,,,0.9379439578158365
1864.0,,,0.9379875364971456
1865.0,,,0.9380093258378002
1867.0,,,0.9380746938597638
1868.0,,,0.9381182725410729
1870.0,0.9139970212890226,0.8690566997203153,
1871.0,,,0.9381836405630366
1872.0,,,0.9382272192443457
1873.0,,,0.9382490085850003
1875.0,,,0.9382925872663094
1876.0,,,0.9383361659476184
1877.0,,,0.9384233233102366
1878.0,,,0.9385104806728548
1879.0,,,0.9385322700135094
1880.0,0.9144788715941944,0.8693109585558099,0.9386194273761276
1882.0,,,0.9386412167167821
1885.0,,,0.9386847953980912
1886.0,,,0.9387065847387458
1889.0,,,0.9387283740794004
1890.0,0.9147563005577782,0.8695652173913043,0.9388155314420186
1891.0,,,0.9388373207826731
1892.0,,,0.9389026888046368
1893.0,,,0.938989846167255
1894.0,,,0.9390770035298732
1895.0,,,0.9390987928705278
1896.0,,,0.9391423715518369
1897.0,,,0.939185950233146
1899.0,,,0.9392077395738005
1900.0,0.9150775340945595,0.8700737350622935,0.9392513182551095
1901.0,,,0.9392731075957641
1902.0,,,0.9392948969364187
1903.0,,,0.9393384756177278
1904.0,,,0.9393602649583823
1907.0,,,0.9394038436396914
1909.0,,,0.9394474223210005
1910.0,0.9154571737289373,0.8708365115687771,
1912.0,,,0.9394910010023096
1914.0,,,0.9395127903429642
1915.0,,,0.9395781583649279
1916.0,,,0.9395999477055824
1917.0,,,0.939621737046237
1918.0,,,0.9396653157275461
1920.0,0.9158368133633151,,
1921.0,,,0.9396871050682006
1922.0,,,0.9397306837495097
1924.0,,,0.9397960517714734
1925.0,,,0.9398396304527825
1926.0,,,0.9398832091340916
1927.0,,,0.9399267878154007
1928.0,,,0.9399921558373644
1929.0,,,0.9400357345186735
1930.0,0.916318663668487,0.8713450292397661,0.9400575238593281
1931.0,,,0.9400793131999826
1933.0,,,0.9401011025406372
1934.0,,,0.9401446812219463
1935.0,,,0.9402536279252189
1936.0,,,0.940297206606528
1937.0,,,0.9403843639691463
1939.0,,,0.9404061533098008
1940.0,0.9167275063516631,0.8718535469107551,0.9405151000130736
1941.0,,,0.9405368893537281
1942.0,,,0.9405804680350373
1943.0,,,0.9406676253976555
1945.0,,,0.9407112040789646
1946.0,,,0.9407329934196191
1949.0,,,0.9407547827602737
1950.0,0.9172823642788307,0.8723620645817443,0.9408637294635465
1951.0,,,0.9409073081448556
1953.0,,,0.9409290974855101
1954.0,,,0.9409726761668192
1955.0,,,0.9410380441887829
1956.0,,,0.9410598335294375
1958.0,,,0.941081622870092
1959.0,,,0.9411687802327101
1960.0,0.9175597932424145,0.8731248410882279,0.9411905695733647
1961.0,,,0.9412341482546738
1965.0,,,0.9412559375953283
1968.0,,,0.9412777269359829
1969.0,,,0.941321305617292
1970.0,0.9179686359255906,0.8738876175947115,0.9414084629799102
1972.0,,,0.9414520416612193
1974.0,,,0.9414738310018739
1975.0,,,0.941517409683183
1976.0,,,0.9415827777051466
1977.0,,,0.9416481457271103
1978.0,,,0.941713513749074
1979.0,,,0.9417570924303831
1980.0,0.9184358847063634,0.8754131706076786,0.9418442497930013
1983.0,,,0.941909617814965
1984.0,,,0.9419531964962741
1985.0,,,0.9419967751775832
1986.0,,,0.9420403538588922
1987.0,,,0.9421275112215104
1988.0,,,0.942149300562165
1989.0,,,0.9421710899028195
1990.0,0.9189177350115352,0.8756674294431731,0.9421928792434741
1991.0,,,0.9422364579247832
1992.0,,,0.9422800366060923
1993.0,,,0.9423454046280559
1994.0,,,0.9423671939687105
1995.0,,,0.942388983309365
1996.0,,,0.9424325619906742
1998.0,,,0.9424543513313287
2000.0,0.919297374645913,0.8771929824561403,0.9424979300126378
2001.0,,,0.9425197193532924
2002.0,,,0.9425415086939469
2003.0,,,0.9425632980346015
2007.0,,,0.942585087375256
2008.0,,,0.9426068767159106
2009.0,,,0.9426286660565651
2009.9999999999998,0.91969161580469,,
2010.0,,,0.9426722447378743
2011.0,,,0.9427158234191834
2012.0,,,0.9427376127598379
2014.0,,,0.942781191441147
2016.0,,,0.9428247701224561
2017.0,,,0.9429119274850744
2018.0,,,0.9429337168257289
2019.0,,,0.9429555061663834
2020.0,0.9201296615366644,0.8777015001271294,
2021.0,,,0.9429990848476925
2024.0,,,0.9430644528696561
2025.0,,,0.9430862422103107
2026.0,,,0.9431298208916198
2027.0,,,0.9431516102322743
2028.0,,,0.9431951889135834
2029.0,,,0.943216978254238
2029.9999999999998,0.9204070905002483,0.878464276633613,
2030.0,,,0.9432605569355471
2031.0,,,0.9432823462762017
2032.0,,,0.9433477142981653
2033.0,,,0.9433695036388199
2035.0,,,0.943413082320129
2036.0,,,0.9434348716607835
2037.0,,,0.9434566610014381
2039.0,,,0.9435002396827472
2040.0,0.9209619484274159,0.8792270531400966,0.9435220290234018
2041.0,,,0.9435438183640563
2043.0,,,0.9435656077047109
2044.0,,,0.9435873970453654
2045.0,,,0.94360918638602
2046.0,,,0.9436527650673291
2047.0,,,0.9437181330892928
2048.0,,,0.9437617117706019
2050.0,0.9215606109277809,0.8802440884820748,0.9438488691332201
2051.0,,,0.9438924478145291
2052.0,,,0.9439360264958382
2053.0,,,0.9439796051771473
2056.0,,,0.9440231838584564
2057.0,,,0.9440667625397655
2058.0,,,0.9440885518804201
2059.0,,,0.9441321305617292
2060.0,0.9220570627573519,0.8810068649885584,0.9441539199023837
2061.0,,,0.9442628666056565
2064.0,,,0.9443064452869656
2065.0,,,0.9443500239682747
2066.0,,,0.9443718133089293
2067.0,,,0.9443936026495838
2068.0,,,0.9444153919902384
2069.0,,,0.9444371813308929
2070.0,0.9223052886721373,0.8815153826595474,0.9444589706715475
2071.0,,,0.944480760012202
2072.0,,,0.9445025493528566
2073.0,,,0.9445243386935112
2074.0,,,0.9445461280341657
2076.0,,,0.9446332853967839
2077.0,,,0.944676864078093
2078.0,,,0.9446986534187476
2079.0,,,0.9447422321000567
2080.0,0.9226995298309143,0.8825324180015256,0.9448293894626748
2082.0,,,0.9448947574846385
2083.0,,,0.9449601255066021
2085.0,,,0.9450254935285658
2086.0,,,0.9450908615505295
2087.0,,,0.945112650891184
2088.0,,,0.9451344402318386
2089.0,,,0.9451780189131477
2090.0,0.9232105831848845,,0.9452215975944568
2092.0,,,0.9452651762757659
2093.0,,,0.945308754957075
2094.0,,,0.9453305442977296
2095.0,,,0.9453523336383841
2097.0,,,0.9454177016603478
2098.0,,,0.9454394910010023
2100.0,0.9237070350144555,0.8827866768370201,0.9454830696823114
2101.0,,,0.9455484377042751
2103.0,,,0.9456138057262388
2105.0,,,0.9456355950668933
2106.0,,,0.9456573844075479
2110.0,0.9239406594048418,,0.9456791737482024
2111.0,,,0.945700963088857
2113.0,,,0.9457881204514751
2116.0,,,0.9458099097921296
2119.0,,,0.9458316991327842
2120.0,0.9242180883684257,0.8835494533435037,
2121.0,,,0.9458752778140933
2123.0,,,0.9458970671547479
2125.0,,,0.9459624351767115
2126.0,,,0.9460060138580206
2127.0,,,0.9460495925393297
2129.0,,,0.9460931712206389
2130.0,0.9246561341004,0.8838037121789982,0.946136749901948
2131.0,,,0.9461585392426025
2133.0,,,0.9462239072645662
2136.0,,,0.9462674859458753
2137.0,,,0.9462892752865298
2138.0,,,0.9463982219898026
2139.0,,,0.9464418006711117
2140.0,0.9250941798323745,0.8843122298499873,0.9464853793524208
2141.0,,,0.9465289580337299
2142.0,,,0.946572536715039
2143.0,,,0.9466814834183117
2145.0,,,0.9467250620996208
2146.0,,,0.9467468514402754
2148.0,,,0.9467686407809299
2150.0,0.9252547966007652,0.8848207475209764,0.946812219462239
2152.0,,,0.9468993768248573
2153.0,,,0.9469429555061664
2154.0,,,0.9469647448468209
2155.0,,,0.9470301128687846
2156.0,,,0.9470519022094391
2157.0,,,0.9470954808907482
2158.0,,,0.9471172702314028
2159.0,,,0.9471390595720574
2160.0,0.9256928423327395,,0.9472262169346756
2161.0,,,0.9472480062753301
2162.0,,,0.9472697956159847
2166.0,,,0.9472915849566392
2167.0,,,0.9473133742972938
2169.0,,,0.9473569529786029
2170.0,0.9260140758695208,0.8853292651919654,0.947400531659912
2172.0,,,0.9474441103412211
2175.0,,,0.9475094783631848
2176.0,,,0.9475530570444939
2178.0,,,0.9475966357258029
2179.0,,,0.9476184250664574
2180.0,0.926233098735508,0.8858377828629544,0.947640214407112
2181.0,,,0.9476837930884211
2183.0,,,0.9477491611103848
2184.0,,,0.9477927397916939
2186.0,,,0.9478145291323484
2187.0,,,0.9478581078136575
2190.0,0.9264813246502935,0.886600559369438,0.9479452651762758
2191.0,,,0.9479670545169303
2193.0,,,0.9479888438575849
2195.0,,,0.9480106331982394
2196.0,,,0.9480760012202031
2197.0,,,0.9480977905608576
2198.0,,,0.9481195799015122
2199.0,,,0.9481413692421667
2200.0,0.9267733551382764,0.8868548182049326,0.9481849479234759
2201.0,,,0.9482067372641304
2202.0,,,0.948228526604785
2203.0,,,0.9482503159454395
2204.0,,,0.9482938946267486
2205.0,,,0.9483156839674032
2209.0,,,0.9483374733080577
2210.0,0.927123791723856,0.8876175947114162,
2211.0,,,0.9484028413300214
2213.0,,,0.9484464200113305
2214.0,,,0.9484899986926396
2215.0,,,0.9485553667146032
2216.0,,,0.9485771560552577
2217.0,,,0.9485989453959123
2219.0,,,0.9486207347365668
2220.0,0.9274158222118389,0.8881261123824052,
2221.0,,,0.9486425240772214
2222.0,,,0.9486643134178759
2223.0,,,0.9486861027585305
2224.0,,,0.948707892099185
2225.0,,,0.9487732601211487
2226.0,,,0.9488168388024578
2227.0,,,0.9488386281431124
2230.0,0.9277808603218176,0.8886346300533944,0.9488604174837669
2231.0,,,0.948903996165076
2232.0,,,0.9489257855057306
2234.0,,,0.9489475748463851
2236.0,,,0.9489911535276943
2237.0,,,0.9490565215496579
2238.0,,,0.9490783108903125
2240.0,0.9280436877610022,0.889397406559878,
2241.0,,,0.9491218895716216
2243.0,,,0.9491436789122761
2245.0,,,0.9491872575935852
2246.0,,,0.9492308362748944
2247.0,,,0.9492744149562035
2248.0,,,0.9493179936375126
2249.0,,,0.9493397829781671
2250.0,0.9284671319685776,0.8901601830663616,0.9493833616594762
2257.0,,,0.9494051510001308
2259.0,,,0.9494269403407853
2260.0,0.9287591624565604,0.890414441901856,
2261.0,,,0.9494487296814398
2262.0,,,0.9494705190220943
2263.0,,,0.9495140977034034
2264.0,,,0.949535887044058
2265.0,,,0.9495794657253671
2266.0,,,0.9496012550660217
2268.0,,,0.9496230444066762
2269.0,,,0.9496448337473308
2270.0,0.9289781853225477,0.8906687007373506,0.949731991109949
2273.0,,,0.9497537804506035
2274.0,,,0.9497973591319127
2275.0,,,0.9498409378132218
2278.0,,,0.9499063058351854
2280.0,0.9293870280057238,0.8909229595728452,0.9499498845164945
2282.0,,,0.9499716738571491
2283.0,,,0.9500152525384582
2284.0,,,0.9500370418791128
2285.0,,,0.9500588312197673
2286.0,,,0.950124199241731
2287.0,,,0.9501677779230401
2288.0,,,0.9501895672636946
2290.0,0.9297520661157025,0.8914314772438342,0.9502549352856583
2293.0,,,0.9502767246263129
2294.0,,,0.9502985139669674
2297.0,,,0.9503420926482765
2300.0,0.9301317057500803,,0.9504074606702401
2304.0,,,0.9504292500108946
2305.0,,,0.9505164073735128
2306.0,,,0.9505381967141674
2307.0,,,0.9505817753954765
2308.0,,,0.9506035647361311
2310.0,0.9304529392868616,0.8919399949148233,0.9506689327580947
2314.0,,,0.9507343007800584
2315.0,,,0.9507560901207129
2316.0,,,0.950799668802022
2318.0,,,0.9508650368239857
2319.0,,,0.9508868261646403
2320.0,0.9307449697748444,,0.9509304048459494
2324.0,,,0.9509521941866039
2325.0,,,0.9509739835272585
2326.0,,,0.9510393515492221
2327.0,,,0.9510611408898767
2328.0,,,0.9511047195711858
2330.0,0.9311976170312181,0.893719806763285,0.9511482982524949
2331.0,,,0.9511700875931495
2334.0,,,0.951191876933804
2336.0,,,0.9512354556151131
2337.0,,,0.9512572449557677
2338.0,,,0.9512790342964222
2339.0,,,0.9513226129777312
2340.0,0.9314312414216044,0.8942283244342741,0.9513661916590404
2342.0,,,0.9513879809996949
2343.0,,,0.9514097703403495
2344.0,,,0.951431559681004
2345.0,,,0.9514533490216586
2347.0,,,0.9514969277029677
2348.0,,,0.9515405063842768
2349.0,,,0.9515840850655859
2350.0,0.9317816780071839,0.8954996186117468,0.951627663746895
2352.0,,,0.9516494530875496
2354.0,,,0.9516930317688587
2355.0,,,0.9517148211095132
2356.0,,,0.9517366104501678
2358.0,,,0.9518019784721314
2359.0,,,0.951823767812786
2360.0,0.9320737084951669,0.8957538774472413,
2361.0,,,0.9518455571534405
2365.0,,,0.9518673464940951
2367.0,,,0.9518891358347497
2368.0,,,0.9519109251754042
2369.0,,,0.9519545038567133
2370.0,0.9323657389831499,0.8965166539537249,0.9519762931973679
2371.0,,,0.9519980825380224
2372.0,,,0.9520416612193315
2373.0,,,0.9520852399006406
2374.0,,,0.9521288185819498
2375.0,,,0.9521506079226043
2378.0,,,0.9521723972632589
2380.0,0.9326723709955319,0.897025171624714,
2383.0,,,0.952215975944568
2384.0,,,0.9522377652852224
2385.0,,,0.9522813439665315
2386.0,,,0.9523467119884952
2388.0,,,0.9523685013291497
2389.0,,,0.9524120800104589
2390.0,0.9330374091055106,0.8972794304602085,0.9524338693511134
2391.0,,,0.952455658691768
2393.0,,,0.9524774480324225
2394.0,,,0.9524992373730771
2396.0,,,0.9525863947356953
2400.0,0.9333002365446953,0.897533689295703,
2402.0,,,0.9526081840763498
2403.0,,,0.9526299734170044
2404.0,,,0.9526953414389681
2406.0,,,0.9527171307796226
2407.0,,,0.9527607094609317
2409.0,,,0.9527824988015863
2410.0,0.9335192594106825,0.8980422069666921,0.9528260774828954
2413.0,,,0.9528696561642045
2414.0,,,0.9529132348455136
2416.0,,,0.9529568135268227
2418.0,,,0.9530003922081318
2420.0,0.9337528838010688,0.8985507246376812,0.9530221815487864
2422.0,,,0.9530657602300955
2430.0,0.9340011097158544,0.8990592423086702,
2431.0,,,0.9531311282520591
2432.0,,,0.9531747069333681
2433.0,,,0.9532400749553318
2434.0,,,0.9533054429772955
2437.0,,,0.95332723231795
2438.0,,,0.9533490216586046
2440.0,0.9342931402038372,,0.9533926003399137
2441.0,,,0.9534143896805682
2442.0,,,0.9534361790212228
2445.0,,,0.9534579683618774
2449.0,,,0.9535015470431865
2450.0,0.9345997722162194,0.8995677599796593,
2451.0,,,0.953523336383841
