value,emory_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability
43.3,0.9964199455283578,0.9978473603984128,,0.9976724157411987,
43.4,0.9965013104027133,0.9978512390283256,,,
43.5,0.9965698281916443,0.9978538247816008,,0.9976774374979599,
43.6,0.9966726048750407,0.9978589962881512,,0.9976799483763404,
43.7,0.9967753815584371,0.9978628749180639,,0.9976849701331016,
43.8,0.9969209818599154,0.9978641677947016,,,
43.9,0.9970323232669281,0.9978667535479767,,,
44.0,0.9971094057794755,0.9984136403656773,0.9975533812962925,0.9983679290526205,0.9985213114208485
44.1,0.9971607941211738,0.9984149332423148,,0.9983729508093816,
44.2,0.997237876633721,,,0.9983754616877623,
44.3,0.9972978296990356,0.99841751899559,,0.998382994322904,
44.4,0.9973920416588157,0.9984201047488652,,0.9983905269580458,
44.5,0.9974648418095549,0.9984239833787779,,,
44.6,0.9975890303019922,0.9984265691320531,,0.9983930378364263,
44.7,0.9976918069853886,0.9984291548853284,,0.9983955487148068,
44.8,0.9977346306034705,0.9984317406386035,,0.9984030813499487,
44.9,0.9977988660305932,0.998433033515241,,,
45.0,0.9978588190959078,0.9999094986353687,0.9999907674765898,0.9989228331747295,0.9988969268477069
45.1,0.9978973603521815,0.9999107915120063,,0.9989253440531101,
45.2,0.9979487486938796,,,0.9989303658098713,
45.3,0.9980172664828106,,,0.9989328766882518,
45.4,0.9980643724627006,,,0.9989404093233936,
45.5,0.9981543020606725,,,0.9989429202017742,
45.6,0.9982399492968362,,,,
45.7,0.9982999023621508,,,0.9989454310801548,
45.8,0.9983555730656571,0.9999120843886439,,0.9989479419585353,
45.9,0.9984240908545882,0.9999159630185567,,0.998950452836916,
46.0,0.9984840439199028,0.9999418205513084,0.9999953837382949,0.9993145302021006,0.9992178640795164
46.1,0.9985311498997927,0.9999431134279461,,,
46.2,0.9985782558796827,,,,
46.3,0.9986467736686138,0.9999444063045836,,0.9993195519588618,
46.4,0.998676750201271,,,0.9993220628372423,
46.5,0.9987152914575447,,,0.9993245737156229,
46.6,0.9987838092464756,,,0.9993270845940035,
46.7,0.9988266328645574,,,0.9993295954723841,
46.8,0.9988908682916803,,,,
46.9,0.9989208448243375,0.9999456991812212,,0.9993321063507646,
47.0,0.9989679508042275,0.9999612137008723,,0.9995907268239649,0.9994009171672891
47.1,0.9990064920605012,0.9999637994541475,,0.999595748580726,
47.2,0.999049315678583,,,,
47.3,0.9990964216584731,,,0.9996007703374872,
47.4,0.9991606570855959,,,0.9996083029726289,
47.5,0.9991949159800613,,,0.9996133247293901,
47.6,0.9992377395981432,,,,
47.7,0.9992891279398414,,,0.9996183464861512,
47.8,0.9993405162815396,0.9999663852074226,,,
47.9,0.9993876222614296,,,0.9996208573645319,
48.0,0.9994261635177033,0.9999806068504361,1.0,0.9997740209457474,0.9995815929422337
48.1,0.9994689871357851,,,,
48.2,0.9994946813066342,,,0.9997765318241281,
48.3,0.9995203754774833,0.9999831926037114,,0.9997815535808892,
48.4,0.999558916733757,,,,
48.5,0.9996317168844961,,,0.9997865753376504,
48.6,0.9996702581407698,0.9999844854803489,,0.9997890862160309,
48.7,0.9996873875880026,,,0.9997941079727921,
48.8,0.9997087993970435,,,0.9998016406079339,
48.9,0.9997344935678926,,,,
49.0,0.9997815995477826,0.9999922427401745,,0.9999020757431573,0.9997099678349575
49.1,0.9997987289950153,,,0.9999045866215378,
49.2,0.9998201408040562,,,0.999909608378299,
49.3,0.9998501173367136,,,0.9999121192566796,
49.4,0.9998929409547954,,,0.9999146301350601,
49.5,0.9999057880402199,,,0.9999171410134408,
49.6,0.9999314822110691,0.9999948284934497,,,
49.7,0.9999486116583017,,,0.9999196518918213,
49.8,0.9999700234673428,0.9999961213700872,,,
49.9,0.9999828705527672,,,0.9999221627702019,
50.0,1.0,1.0,,1.0,1.0
