value,emory_probability,nu_probability,ohsu_probability,rush_probability
37.76,0.9403467141256344,,,
37.79,,0.952573319639393,,
37.793,,0.9525961428734452,,
37.8,0.9405444598246655,,,
37.802,,0.9526189661074974,,
37.805,,0.9526417893415497,,
37.82,,0.952664612575602,,
37.83,,0.9526874358096542,,
37.833,,0.9527102590437065,,
37.9,0.9406762902906862,,,
37.907,,0.9527330822777588,,
37.91,,0.952755905511811,,
37.918,,0.9527787287458633,,
37.94,0.9407422055236965,,0.9480220791168353,
37.941,,0.9528015519799156,,
37.945,,0.9528243752139678,,
37.95,,0.9528471984480201,,
37.96,,0.9528700216820724,,
37.964,,0.9528928449161246,,
38.0,0.9410717816887483,,0.9484820607175714,
38.01,0.9411376969217586,,,
38.02,,0.9529156681501769,,
38.029,,0.9529384913842291,,
38.032,,0.9529613146182814,,
38.062,,0.9529841378523337,,
38.07,,,0.9489420423183073,
38.079,,0.9530069610863859,,
38.083,,0.9530297843204382,,
38.099,,0.9530526075544905,,
38.1,0.9412695273877794,0.9530754307885427,,
38.12,,,0.9494020239190433,
38.13,0.9413354426207897,0.953098254022595,,
38.163,,0.9531210772566473,,
38.17,,0.9531667237247518,,
38.178,,0.9531895469588041,,
38.18,0.9414672730868103,,,
38.182,,0.9532123701928563,,
38.19,0.9415331883198207,,,
38.213,,0.9532351934269085,,
38.23,,0.9532580166609609,,
38.236,,0.9532808398950131,,
38.25,0.941599103552831,,,
38.261,,0.9533036631290653,,
38.28,0.9417309340188518,,,
38.289,,0.9533264863631177,,
38.3,0.9419286797178829,,,
38.314,,0.9533493095971699,,
38.343,,0.9533721328312221,,
38.36,,0.953440602533379,,
38.361,,0.9534634257674313,,
38.41,,,,0.9657342657342657
38.42,,0.9534862490014835,,
38.43,0.9419945949508931,0.953531895469588,,
38.455,,0.9535547187036403,,
38.47,0.9420605101839035,0.9535775419376926,,
38.48,,,,0.9664335664335665
38.5,0.9421264254169138,,,
38.505,,0.9536003651717448,,
38.538,,0.9536231884057971,,
38.591,,0.9536460116398494,,
38.592,,0.9536688348739016,,
38.6,0.9423241711159449,,,
38.637,,0.9536916581079539,,
38.656,,0.9537144813420062,,
38.7,0.9424560015819656,,,
38.71,0.942521916814976,,,
38.72,,0.9537373045760584,,
38.74,0.9425878320479862,,,
38.742,,0.953782951044163,,
38.777,,0.9538057742782152,,
38.784,,0.9538285975122675,,
38.79,0.9426537472809966,,,
38.792,,0.9538514207463198,,
38.8,0.9428514929800277,,,
38.81,,0.953874243980372,,
38.82,0.942917408213038,0.9538970672144242,,
38.834,,0.9539198904484766,,
38.84,0.9429833234460484,,,
38.858,,,0.9498620055197792,
38.864,,0.9539427136825288,,
38.873,,0.953965536916581,,
38.9,0.9431810691450794,,,
38.91,0.9432469843780897,,,
38.923,,0.9539883601506334,,
38.94,,0.9540111833846856,,
38.947,,0.9540340066187378,,
38.964,,0.9540568298527902,,
38.97,0.9433128996111001,,,
38.98,,0.9540796530868424,,
39.0,0.9434447300771208,,,
39.038,,0.9541024763208946,,
39.04,0.9435106453101312,0.954125299554947,,
39.096,,0.9541481227889992,,
39.1,0.9436424757761519,,,
39.127,,0.9541709460230514,,
39.13,,0.9541937692571038,,
39.14,0.9437083910091623,,,
39.152,,0.954216592491156,,
39.163,,0.9542394157252082,,
39.18,,0.9542622389592605,,
39.2,0.9437743062421725,,,
39.202,,0.9542850621933128,,
39.203,,0.9543078854273651,,
39.21,,0.9543307086614173,,
39.234,,0.9543535318954696,,
39.235,,0.9543763551295219,,
39.25,0.9438402214751829,,,
39.252,,0.9543991783635741,,
39.26,0.9439061367081932,,,
39.286,,0.9544220015976264,,
39.295,,0.9544448248316787,,
39.3,0.9441038824072243,0.9544676480657309,,
39.301,,0.9544904712997831,,
39.307,,0.9545132945338355,,
39.337,,0.9545361177678877,,
39.348,,0.9545589410019399,,
39.36,0.9441697976402347,,,
39.38,0.944235712873245,,,
39.39,0.9443016281062554,,,
39.396,,0.9545817642359923,,
39.4,0.944433458572276,,,
39.408,,0.9546045874700445,,
39.41,,,0.9503219871205152,
39.45,,0.9546274107040967,,
39.459,,0.9546502339381491,,
39.47,0.9444993738052864,,,
39.486,,0.9546730571722013,,
39.5,0.9446971195043175,,,
39.508,,0.9546958804062535,,
39.513,,0.9547187036403059,,
39.52,0.9448289499703382,,,
39.54,,0.9547643501084103,0.9507819687212512,
39.55,,0.9547871733424627,,
39.6,0.9450266956693691,,,
39.605,,0.9548099965765149,,
39.624,,0.9548328198105671,,
39.625,,0.9548556430446195,,
39.63,0.9450926109023795,,,
39.65,,0.9548784662786717,,
39.68,,0.9549012895127239,,
39.684,,0.9549241127467762,,
39.686,,0.9549469359808285,,
39.692,,0.9549697592148807,,
39.711,,0.954992582448933,,
39.72,0.9451585261353899,0.9550154056829853,,
39.756,,0.9550382289170375,,
39.78,0.9452244413684002,,,
39.79,,0.9550838753851421,,
39.8,0.9452903566014106,,,
39.81,,0.9551066986191944,,
39.818,,0.9551295218532466,,
39.84,0.945356271834421,,,
39.854,,0.9551523450872988,,
39.87,0.9454221870674313,,,
39.88,,,0.9512419503219871,
39.9,,0.9551751683213512,,
39.91,0.9454881023004417,0.9551979915554034,,
39.96,,0.9552208147894556,,
39.975,,0.955243638023508,,
40.0,0.945554017533452,,,
40.005,,0.9552664612575602,,
40.044,,0.9552892844916124,,
40.079,,0.9553121077256648,,
40.08,,0.955334930959717,,
40.1,0.9456858479994726,,,
40.102,,0.9553577541937692,,
40.114,,0.9553805774278216,,
40.129,,0.9554034006618738,,
40.145,,0.955426223895926,,
40.152,,0.9554490471299784,,
40.157,,0.9554718703640306,,
40.16,0.945751763232483,,,
40.162,,0.9554946935980828,,
40.179,,0.9555175168321351,,
40.186,,0.9555403400661874,,
40.194,,0.9555631633002396,,
40.2,0.9458176784654934,0.9555859865342919,,
40.232,,0.9556088097683442,,
40.245,,0.9556316330023964,,
40.26,,,0.9517019319227231,
40.27,0.9458835936985037,,,
40.276,,0.9556544562364487,,
40.308,,0.955677279470501,,
40.33,0.9459495089315141,0.9557001027045532,,
40.339,,0.9557229259386055,,
40.354,,0.9557457491726578,,
40.36,,0.9557913956407623,,
40.37,,0.9558142188748145,,
40.397,,0.9558370421088668,,
40.4,0.9460154241645244,,,0.9671328671328672
40.416,,0.9558598653429191,,
40.44,0.9460813393975348,,,
40.444,,0.9558826885769713,,
40.5,0.9461472546305452,0.9559055118110236,,
40.518,,0.9559283350450759,,
40.58,0.9462131698635554,0.9559511582791281,,
40.6,0.9463450003295761,,,
40.61,0.9464109155625865,,,
40.64,0.9464768307955969,,,
40.674,,0.9559739815131805,,
40.676,,0.9559968047472327,,
40.678,,0.9560196279812849,,
40.69,,0.9560424512153373,,
40.692,,0.9560652744493895,,
40.7,0.9466745764946279,0.9560880976834417,,
40.73,,,,0.9678321678321679
40.74,0.9467404917276383,,0.952161913523459,
40.745,,0.9561109209174941,,
40.761,,0.9561337441515463,,
40.796,,0.9561565673855985,,
40.8,0.9468064069606487,,,
40.803,,0.9561793906196508,,
40.81,0.9468723221936589,0.9562022138537031,,
40.82,0.9469382374266693,,,
40.827,,0.9562250370877553,,
40.84,0.9470041526596796,0.9562478603218076,,
40.85,0.94707006789269,,,
40.868,,0.9562706835558599,,
40.9,0.9472678135917211,,,
40.917,,0.9562935067899121,,
40.94,0.9473337288247314,,,
40.943,,0.9563163300239644,,
41.0,0.9476633049897831,,,
41.01,,,0.952621895124195,
41.019,,0.9563391532580167,,
41.05,0.9477292202227935,0.9563619764920689,,
41.08,,0.9563847997261212,,
41.1,0.9479928811548349,,,
41.104,,,0.953081876724931,
41.13,0.9480587963878452,,,
41.155,,0.9564076229601735,,
41.18,,,,0.9685314685314685
41.184,,0.9564304461942257,,
41.2,0.9481906268538659,,,
41.201,,0.956453269428278,,
41.23,,0.9564760926623302,,
41.243,,,0.953541858325667,
41.286,,0.9564989158963825,,
41.292,,0.9565217391304348,,
41.316,,0.956544562364487,,
41.38,,,,0.9692307692307692
41.4,0.9483224573198866,,,
41.409,,0.9565673855985393,,
41.41,0.948388372552897,,,
41.422,,0.9565902088325916,,
41.432,,0.9566130320666438,,
41.45,,0.9566358553006961,,
41.482,,0.9566586785347484,,
41.5,0.9484542877859073,,,
41.508,,0.9566815017688006,,
41.51,,0.9567043250028529,,
41.539,,0.9567271482369052,,
41.57,,,0.954001839926403,
41.58,,0.9567499714709574,,
41.587,,0.9567727947050098,,
41.59,,0.956795617939062,,
41.62,,0.9568184411731142,,
41.65,,0.9568412644071665,,
41.67,0.9485202030189177,0.9568640876412188,0.9544618215271389,
41.671,,0.956886910875271,,
41.673,,0.9569097341093233,,
41.692,,0.9569325573433756,,
41.7,0.9485861182519281,,,
41.718,,0.9569553805774278,,
41.74,,0.9569782038114801,,
41.75,0.9486520334849383,,,
41.76,,0.9570010270455324,,
41.764,,0.9570238502795846,,
41.77,0.9487179487179487,,,
41.78,,0.9570466735136369,,
41.8,0.9490475248830005,,,
41.867,,0.9570694967476892,,
41.87,0.9491134401160108,,,
41.88,,0.9570923199817414,,
41.888,,0.9571151432157937,,
41.892,,0.957137966449846,,
41.9,0.9493771010480522,,,
41.905,,0.9571836129179505,,
41.94,0.9494430162810625,0.9572064361520027,,
41.967,,0.957229259386055,,
41.99,,0.9572520826201073,,
42.0,0.9495089315140729,,,
42.02,,,0.9549218031278749,
42.024,,0.9572749058541595,,
42.053,,0.9572977290882118,,
42.072,,0.9573205523222641,,
42.1,0.949706677213104,,,
42.11,0.9497725924461143,,,0.9699300699300699
42.16,,0.9573433755563163,,
42.17,,0.9573661987903685,,
42.178,,0.9573890220244209,,
42.19,,,,0.9706293706293706
42.2,0.9498385076791247,,,
42.22,,0.9574118452584731,,
42.23,,0.9574346684925253,,
42.3,0.9499703381451453,,,
42.31,0.9500362533781557,,,
42.32,,0.9574574917265777,,
42.348,,0.9574803149606299,,
42.368,,0.9575031381946821,,
42.37,0.950102168611166,,,
42.4,0.9502339990771868,,,
42.41,,,0.9553817847286109,
42.446,,0.9575259614287345,,
42.448,,0.9575487846627867,,
42.5,0.9504317447762178,,,
42.51,0.9504976600092281,,,
42.517,,0.9575716078968389,,
42.532,,0.9575944311308913,,
42.538,,0.9576172543649435,,
42.54,,0.9576400775989958,,
42.573,,0.9576629008330481,,
42.588,,0.9576857240671003,,
42.596,,0.9577085473011526,,
42.6,,0.9577313705352049,,
42.62,0.9506294904752488,0.9577541937692571,,
42.655,,0.9577770170033094,,
42.67,,,0.9558417663293468,
42.68,,0.9577998402373616,,
42.69,,,,0.9713286713286713
42.7,0.9507613209412695,,,
42.711,,0.9578226634714139,,
42.717,,0.9578454867054662,,
42.725,,0.9578683099395184,,
42.73,0.9508272361742799,,,
42.751,,0.9578911331735707,,
42.77,,0.9579367796416752,,
42.78,,0.9579596028757275,,
42.794,,0.9579824261097798,,
42.8,0.9508931514072902,,,
42.82,0.9509590666403006,,,
42.83,,0.958005249343832,,
42.85,,0.9580280725778842,,
42.87,0.951024981873311,,,
42.9,0.9512227275723419,,,
42.902,,0.9580508958119366,,
42.91,,0.9580737190459888,,
42.92,,0.958096542280041,,
42.95,0.9512886428053523,0.9581193655140934,,
42.963,,0.9581421887481456,,
42.977,,0.9581650119821978,,
43.0,0.9513545580383627,,,
43.003,,0.9582106584503024,,
43.01,,0.9582334816843546,,
43.018,,0.958256304918407,,
43.04,,0.9582791281524592,,
43.1,0.951420473271373,,,
43.11,,0.9583019513865114,,
43.115,,0.9583247746205638,,
43.116,,0.958347597854616,,
43.16,,0.9583932443227205,,
43.168,,0.9584160675567728,,
43.178,,0.9584388907908251,,
43.19,0.9514863885043834,,,
43.2,0.9515523037373937,,,
43.28,,,,0.972027972027972
43.3,0.9516841342034144,,,
43.336,,0.9584617140248773,,
43.343,,0.9584845372589296,,
43.366,,0.9585073604929819,,
43.381,,0.9585301837270341,,
43.39,0.9517500494364247,0.9585530069610864,,
43.42,,0.9585758301951387,,
43.443,,0.9585986534291909,,
43.474,,0.9586214766632432,,
43.5,0.9518818799024454,,,
43.518,,0.9586442998972955,,
43.56,0.9519477951354558,,,
43.565,,0.9586671231313477,,
43.57,,0.9586899463654,,
43.571,,0.9587127695994523,,
43.6,0.9521455408344869,,,
43.61,0.9522114560674972,,,
43.62,0.9522773713005076,,,
43.66,0.9523432865335179,,,
43.673,,0.9587355928335045,,
43.68,0.9524092017665282,,,0.9727272727272728
43.706,,0.9587584160675567,,
43.719,,0.9587812393016091,,
43.72,,0.9588268857697135,,
43.734,,0.9588497090037659,,
43.75,,0.9588725322378181,,
43.794,,0.9588953554718703,,
43.8,0.9524751169995386,,,
43.83,,0.9589181787059227,,
43.865,,0.9589410019399749,,
43.88,,0.9589638251740271,,
43.9,0.9525410322325489,,,0.9734265734265735
43.907,,0.9589866484080795,,
43.92,,0.9590094716421317,,
43.929,,0.9590322948761839,,
43.93,,0.9590551181102362,,
43.941,,0.9590779413442885,,
43.97,0.9526069474655593,,,
43.974,,0.9591007645783407,,
44.0,,0.959123587812393,,
44.01,,0.9591464110464453,,
44.025,,0.9591692342804975,,
44.051,,0.9591920575145498,,
44.08,0.9526728626985697,,,
44.082,,0.9592148807486021,,
44.09,0.95273877793158,,,
44.1,0.9528706083976007,,,
44.103,,0.9592377039826543,,
44.141,,0.9592605272167066,,
44.16,,0.9593061736848112,,
44.172,,0.9593289969188634,,
44.183,,0.9593518201529156,,
44.185,,0.959374643386968,,
44.196,,0.9593974666210202,,
44.198,,0.9594202898550724,,
44.2,0.9530024388636213,,,
44.223,,0.9594431130891248,,
44.3,0.9532001845626524,,,
44.327,,0.959465936323177,,
44.33,0.9532660997956628,,,
44.34,0.9533320150286732,,,
44.35,,0.9594887595572292,,
44.383,,0.9595115827912816,,
44.39,,,,0.9741258741258741
44.4,0.9533979302616835,,,
44.41,0.9534638454946939,,,
44.433,,0.9595344060253338,,
44.44,,0.959557229259386,,
44.45,,0.9596028757274906,,
44.46,,0.9596256989615428,,
44.47,0.9535297607277041,,,
44.5,0.9537934216597456,,,
44.52,0.9538593368927559,,,
44.54,0.9539252521257663,,,
44.543,,0.9596485221955952,,
44.549,,0.9596713454296474,,
44.57,0.9539911673587766,,,
44.572,,0.9596941686636996,,
44.59,,0.959716991897752,,
44.6,0.954057082591787,,,
44.61,,0.9597398151318042,,
44.64,,0.9597626383658564,,
44.642,,0.9597854615999087,,
44.645,,0.959808284833961,,
44.66,0.9541229978247973,,,
44.663,,0.9598311080680132,,
44.69,0.9541889130578076,,,
44.7,0.9543207435238283,,,
44.707,,0.9598539313020655,,
44.72,0.9543866587568387,,,
44.75,0.9544525739898491,,,
44.79,,0.9598767545361178,,
44.8,0.9545184892228594,,,
44.82,0.9545844044558698,,,
44.835,,0.95989957777017,,
44.885,,0.9599224010042223,,
44.928,,0.9599452242382746,,
44.932,,0.9599680474723268,,
44.945,,0.9599908707063791,,
44.969,,0.9600136939404313,,
45.0,0.9546503196888801,,,
45.007,,0.9600365171744836,,
45.01,,0.9600593404085359,0.9563017479300828,
45.02,0.9547162349218904,,,
45.027,,0.9600821636425881,,
45.058,,0.9601049868766404,,
45.067,,0.9601278101106927,,
45.07,0.9547821501549008,,,
45.078,,0.9601506333447449,,
45.097,,0.9601734565787973,,
45.1,0.9549798958539318,,,
45.139,,0.9601962798128495,,
45.17,,0.9602419262809541,,
45.18,0.9550458110869422,,,
45.2,0.9551776415529629,,,
45.22,0.9553094720189836,,,
45.257,,0.9602647495150063,,
45.26,,0.9602875727490585,,
45.27,,0.9603103959831109,,
45.28,,0.9603332192171631,,
45.31,0.9553753872519939,0.9603560424512153,,
45.33,,0.9604016889193199,,
45.366,,0.9604245121533721,,
45.38,,0.9604473353874244,,
45.46,0.9554413024850043,,,
45.5,0.955573132951025,,,
45.55,,0.9604701586214767,,
45.58,0.9556390481840353,,,
45.6,0.9559027091160768,,,
45.62,,,,0.9748251748251748
45.649,,0.9604929818555289,,
45.67,0.955968624349087,,,
45.671,,0.9605158050895812,,
45.68,0.9560345395820974,0.9605386283236335,,
45.7,0.9561663700481181,,,
45.73,0.9562322852811285,,,
45.74,0.9562982005141388,,,
45.76,0.9563641157471492,,,
45.8,0.9564959462131699,,,
45.83,0.9565618614461802,0.9605614515576857,,
45.833,,0.960584274791738,,
45.844,,0.9606070980257903,,
45.846,,0.9606299212598425,,
45.851,,0.960675567727947,,
45.852,,0.9606983909619993,,
45.862,,0.9607212141960516,,
45.88,,0.9607440374301038,,
45.888,,0.9607668606641561,,
45.9,0.9566277766791905,,,
45.96,0.9566936919122009,,,
45.965,,0.9607896838982084,,
45.979,,0.9608125071322606,,
45.98,0.9567596071452112,,,
45.99,0.9568255223782216,,,
45.997,,0.9608353303663129,,
46.063,,0.9608581536003652,,
46.1,0.957089183310263,,,
46.13,0.9571550985432733,,,
46.138,,0.9608809768344174,,
46.18,0.9572210137762837,,,
46.19,,,,0.9755244755244755
46.2,0.9574187594753147,0.9609038000684696,,
46.201,,0.960926623302522,,
46.21,0.9574846747083251,,,
46.224,,0.9609494465365742,,
46.237,,0.9609722697706266,,
46.24,,0.9609950930046788,,
46.29,,0.961017916238731,,
46.3,0.9576165051743458,,,
46.31,0.9576824204073562,,,
46.327,,0.9610407394727833,,
46.35,,0.9610635627068356,,
46.38,0.9577483356403665,,,
46.415,,0.9610863859408878,,
46.44,0.9578142508733768,,,
46.45,0.9578801661063872,,,
46.47,,0.9611320324089924,,
46.476,,0.9611548556430446,,
46.507,,0.9611776788770969,,
46.51,0.9579460813393975,,,
46.54,0.9580119965724079,,,
46.55,0.9580779118054182,,,
46.567,,0.9612005021111492,,
46.578,,0.9612233253452014,,
46.6,0.9582756575044493,,,
46.622,,0.9612461485792537,,
46.623,,0.961268971813306,,
46.63,,0.9612917950473582,,
46.642,,0.9613146182814105,,
46.649,,0.9613374415154627,,
46.689,,0.961360264749515,,
46.691,,0.9613830879835673,,
46.7,0.9584074879704699,,,
46.703,,0.9614059112176195,,
46.719,,0.9614287344516718,,
46.739,,0.9614515576857241,,
46.744,,0.9614743809197763,,
46.769,,0.9614972041538286,,
46.784,,0.9615200273878809,,
46.79,,0.9615428506219331,,
46.8,0.9584734032034803,,,
46.802,,0.9615656738559853,,
46.805,,0.9615884970900377,,
46.823,,0.9616113203240899,,
46.842,,0.9616341435581421,,
46.85,,0.9616797900262467,,
46.86,,0.9617026132602989,,
46.88,,,,0.9762237762237762
46.884,,0.9617254364943513,,
46.9,0.9587370641355217,,,
46.91,0.9588029793685321,,,
46.913,,0.9617482597284035,,
46.919,,0.9617710829624557,,
46.932,,0.9617939061965081,,
46.94,0.9588688946015425,,,
46.941,,0.9618167294305603,,
46.942,,0.9618395526646126,,
46.979,,0.9618623758986649,,
46.98,,0.9618851991327171,,
46.99,0.9589348098345528,,,
47.0,0.9591325555335838,0.9619080223667694,,
47.007,,0.9619308456008216,,
47.08,0.9591984707665941,0.9619536688348739,,
47.1,,,0.9567617295308187,
47.117,,0.9619764920689262,,
47.13,0.9592643859996045,,,
47.16,,0.9619993153029784,,
47.17,0.9593962164656252,,,
47.2,0.9594621316986356,,,
47.236,,0.9620221385370307,,
47.245,,0.962044961771083,,
47.252,,0.9620677850051352,,
47.3,0.959528046931646,,,
47.31,,0.9620906082391875,,
47.38,,0.962136254707292,0.9572217111315547,
47.384,,0.9621590779413443,,
47.39,0.9595939621646562,,,
47.393,,0.9621819011753966,,
47.4,0.9597917078636873,,,
47.415,,0.9622047244094488,,
47.494,,0.962227547643501,,
47.5,0.9599894535627184,,,
47.511,,0.9622503708775534,,
47.515,,0.9622731941116056,,
47.517,,0.9622960173456578,,
47.531,,0.9623188405797102,,
47.561,,0.9623416638137624,,
47.593,,0.9623644870478146,,
47.6,0.9601212840287391,,,
47.608,,0.962387310281867,,
47.667,,0.9624101335159192,,
47.675,,0.9624329567499714,,
47.7,0.9601871992617493,,,
47.72,0.9602531144947597,,,
47.73,0.9603190297277701,,,
47.74,0.9603849449607804,0.9624557799840238,,
47.761,,0.962478603218076,,
47.8,0.9604508601937908,,,
47.841,,0.9625014264521282,,
47.85,0.9605167754268011,,,
47.89,,0.9625242496861806,,
47.9,0.9607145211258322,,,
47.92,,0.9625470729202328,,
47.928,,0.962569896154285,,
47.95,0.9607804363588426,,,
47.96,0.9608463515918528,,,
47.97,,0.9625927193883373,,
47.99,0.9609781820578736,,,
47.995,,0.9626155426223896,,
47.998,,0.9626383658564419,,
48.01,,0.9626611890904941,,
48.044,,0.9626840123245464,,
48.05,,0.9627068355585987,,
48.061,,0.9627524820267032,,
48.07,,0.9627753052607555,,
48.081,,0.9627981284948077,,
48.09,0.9610440972908839,,,
48.1,0.9615055039219563,,,
48.146,,0.96282095172886,,
48.152,,0.9628437749629123,,
48.19,,0.9628665981969645,,
48.2,,0.9628894214310167,,
48.234,,0.9629122446650691,,
48.237,,0.9629350678991213,,
48.258,,0.9629578911331735,,
48.265,,0.9629807143672259,,
48.28,,0.9630035376012781,,
48.281,,0.9630263608353303,,
48.3,0.9615714191549667,0.9630491840693827,,
48.33,0.9617032496209874,,,
48.353,,0.9630720073034349,,
48.379,,0.9630948305374871,,
48.39,0.9617691648539978,,,
48.431,,0.9631176537715395,,
48.44,,0.9631404770055917,,
48.448,,0.9631633002396439,,
48.464,,0.9632089467077485,,
48.479,,0.9632317699418007,,
48.495,,0.963254593175853,,
48.5,0.9618350800870081,,,
48.518,,0.9632774164099053,,
48.524,,0.9633002396439575,,
48.564,,0.9633230628780098,,
48.6,0.9619669105530289,,,
48.634,,0.9633458861120621,,
48.7,0.9620328257860391,,,
48.706,,0.9633687093461143,,
48.76,0.9620987410190495,,,
48.769,,0.9633915325801666,,
48.77,0.9621646562520598,,,
48.794,,0.9634143558142189,,
48.8,0.9622305714850702,,,
48.819,,0.9634371790482711,,
48.82,0.9622964867180805,,,
48.86,0.9623624019510909,,,
48.878,,0.9634600022823234,,
48.9,0.9624283171841013,,,
48.945,,0.9634828255163757,,
48.96,,,,0.9769230769230769
48.972,,0.963505648750428,,
48.973,,0.9635284719844802,,
48.982,,0.9635512952185324,,
49.0,0.962560147650122,0.9635741184525848,,
49.017,,0.963596941686637,,
49.07,0.9626260628831322,,,
49.087,,0.9636197649206892,,
49.1,0.962757893349153,,,
49.11,0.9628238085821633,,,
49.15,,0.9636425881547416,,
49.177,,0.9636654113887938,,
49.19,0.9628897238151737,,,
49.193,,0.963688234622846,,
49.197,,0.9637110578568984,,
49.2,0.962955639048184,,,
49.22,,0.9637338810909506,,
49.25,,0.9637567043250028,,
49.255,,0.9637795275590552,,
49.29,0.9630215542811944,,,
49.306,,0.9638023507931074,,
49.307,,0.9638251740271596,,
49.372,,0.963847997261212,,
49.4,0.9632852152132357,,,
49.47,,,0.9576816927322908,
49.5,0.9633511304462461,,,
49.51,,0.9638708204952642,,
49.567,,0.9638936437293164,,
49.574,,0.9639164669633687,,
49.59,,0.963939290197421,,
49.592,,0.9639621134314732,,
49.615,,0.9639849366655255,,
49.63,,,0.9581416743330267,
49.636,,0.96403058313363,,
49.66,0.9634170456792565,,,
49.665,,0.9640534063676823,,
49.679,,0.9640762296017346,,
49.68,0.9634829609122668,,,
49.73,0.9635488761452772,,,
49.75,,0.9640990528357868,,
49.76,0.9636147913782875,,,
49.774,,0.9641218760698391,,
49.8,0.9636807066112979,,,
49.802,,0.9641446993038914,,
49.814,,0.9641675225379436,,
49.82,0.9638125370773186,,,
49.821,,0.9641903457719959,,
49.86,,0.9642131690060481,,
49.866,,0.9642359922401004,,
49.91,,0.9642588154741527,,
49.954,,0.9642816387082049,,
49.961,,0.9643044619422572,,
49.966,,0.9643272851763095,,
49.978,,0.9643501084103617,,
49.98,,0.9643729316444141,,
49.997,,0.9643957548784663,,
50.0,0.9639443675433392,0.9644185781125185,0.9636614535418583,
50.022,,0.9644414013465709,,
50.05,,0.9644642245806231,,
50.066,,0.9644870478146753,,
50.1,0.9640102827763496,0.9645098710487277,,
50.112,,0.9645326942827799,,
50.124,,0.9645555175168321,,
50.134,,0.9645783407508844,,
50.14,,0.9646011639849367,,
50.2,0.96407619800936,,,
50.23,0.9641421132423703,,,
50.24,,0.9646239872189889,,
50.3,0.964273943708391,,,
50.316,,0.9646468104530412,,
50.321,,0.9646696336870935,,
50.346,,0.9646924569211457,,
50.4,0.9643398589414014,,,
50.43,0.9644057741744118,,0.9641214351425943,
50.51,,0.964715280155198,,
50.54,,0.9647381033892503,,
50.579,,0.9647609266233025,,
50.601,,0.9647837498573548,,
50.61,,0.9648293963254593,,
50.626,,0.9648522195595116,,
50.63,,0.9648750427935638,,
50.662,,0.9648978660276161,,
50.676,,0.9649206892616684,,
50.7,0.9645376046404324,,,
50.711,,0.9649435124957206,,
50.74,0.9646035198734427,0.9649663357297729,,
50.79,0.9646694351064531,,,
50.798,,0.9649891589638252,,
50.806,,0.9650119821978774,,
50.81,,0.9650348054319297,,
50.82,,0.965057628665982,,
50.85,,0.9650804519000342,,
50.897,,0.9651032751340864,,
50.9,0.9647353503394634,,,
50.926,,0.9651260983681388,,
50.929,,0.965148921602191,,
50.964,,0.9651717448362434,,
51.0,0.9648671808054842,,,
51.02,0.9649330960384945,,,
51.059,,0.9651945680702956,,
51.073,,0.9652173913043478,,
51.078,,0.9652402145384001,,
51.146,,0.9652858610065046,,
51.17,,0.9653086842405569,,
51.2,0.9650649265045151,,,
51.213,,0.9653315074746092,,
51.269,,0.9653543307086614,,
51.27,0.9651308417375255,,,
51.299,,0.9653771539427137,,
51.31,0.9651967569705359,,,
51.32,,0.965399977176766,,
51.33,0.9652626722035462,,,
51.332,,0.9654228004108182,,
51.34,0.9653285874365566,0.9654456236448705,,
51.342,,0.9654684468789227,,
51.438,,0.965491270112975,,
51.449,,0.9655140933470273,,
51.461,,0.9655369165810795,,
51.472,,0.9655597398151318,,
51.5,0.965394502669567,,,
51.52,0.9654604179025773,,,
51.525,,0.9655825630491841,,
51.6,,0.9656053862832363,,
51.61,,0.9656282095172886,,
51.66,,0.9656738559853931,,
51.7,0.9655263331355877,,,
51.705,,0.9656966792194454,,
51.708,,0.9657195024534977,,
51.733,,0.9657423256875499,,
51.768,,0.9657879721556545,,
51.793,,0.9658107953897067,,
51.798,,0.9658336186237589,,
51.824,,0.9658564418578113,,
51.837,,0.9658792650918635,,
51.89,,0.9659020883259157,,
51.905,,0.9659249115599681,,
51.917,,0.9659477347940203,,
51.918,,0.9659705580280725,,
51.94,0.965592248368598,,,
51.95,0.9657240788346186,,,
52.0,0.965789994067629,,,
52.01,,0.9659933812621249,,
52.036,,0.9660162044961771,,
52.06,0.9658559093006394,,,
52.08,,0.9660390277302294,,
52.12,0.9659218245336497,,,
52.141,,0.9660618509642817,,
52.172,,0.9660846741983339,,
52.179,,0.9661074974323862,,
52.2,0.9659877397666601,,,
52.238,,0.9661531439004907,,
52.249,,0.966175967134543,,
52.258,,0.9661987903685952,,
52.3,0.9660536549996704,,,
52.323,,0.9662216136026475,,
52.374,,0.9662444368366998,,
52.4,0.9661195702326808,,,
52.404,,0.966267260070752,,
52.45,0.9661854854656912,,,
52.5,0.9662514006987015,,,
52.537,,0.9662900833048043,,
52.546,,0.9663129065388566,,
52.6,0.9663832311647221,,,
52.606,,0.9663357297729088,,
52.608,,0.966358553006961,,
52.641,,0.9663813762410134,,
52.699,,0.9664041994750656,,
52.7,0.9665809768637532,,,
52.787,,0.9664270227091178,,
52.8,,0.9664498459431702,,
52.881,,0.9664726691772224,,
52.9,0.9666468920967636,,,
52.901,,0.9664954924112746,,
52.92,,0.966518315645327,,
52.943,,0.9665411388793792,,
52.99,,,,0.9776223776223776
53.01,,0.9665639621134314,,
53.016,,0.9665867853474838,,
53.043,,0.966609608581536,,
53.114,,0.9666324318155882,,
53.133,,0.9666552550496406,,
