value,emory_probability,mimic_probability,nu_probability,rush_probability,sunnybrook_probability,umn_probability,upenn_probability
38.8,,0.9859602593076522,,,0.9860120356719917,0.9889412382481653,
38.889,0.9944118793732003,,,0.9936714316087474,,,
38.9,,,,,,0.9913580370955686,
39,,,0.9947544907343502,,0.9914865746670856,,0.9953427521853199
39.056,,,,0.9955667459014667,,,
39.1,,0.9923430669796895,,,,,
39.2,,,,,,0.9957655452610727,
39.222,0.9970723004210689,,,,,,
39.278,,,0.9972851947005418,,,,
39.28,,,,,,,0.9976287090077177
39.3,,0.9956173011442766,,,0.9954457790559973,,
39.389,,,,0.9979083545147555,,,
43.1,,1.0,,,,,
43.33,,,,,,,1.0
44,1.0,,1.0,1.0,1.0,1.0,
