value,emory_probability,mimic_probability,nu_probability,ohsu_probability,rush_probability,ucmc_probability,umn_probability,upenn_probability
107.5,,,,,,,,0.0032242795800716166
108.0,0.0029034990202903253,,,,,,,
108.5,,,,,,0.0037217285803016528,,
109.5,,,,,0.004984141368373357,,,
110.5,,0.0024909907772244283,,,,,0.0030328305130965893,
110.5,,,,0.0035678183055987247,,,,
111.0,,,,,,,,0.0029001957191253135
112.5,,,0.0027594141990632554,,,,,
112.5,,,,,,0.004087528898845867,,
113.5,0.0028327776950942793,,,,,,,
113.5,,,,,0.005554723469773786,,,
117.0,,,,0.0030115479528642504,,,,
117.0,,,,,,,0.0024950999874891596,0.0032573976388544507
117.5,,0.002372579591688887,,,,,,
119.5,,,,,,0.00398600965508699,,
120.0,,,,,0.004771471574868928,,,
158.0,,,0.002642089132076441,,,,,
158.5,0.0030390931171297517,,,,,,,
160.5,,,,0.0030355916554104046,,,,
160.5,,,,,,,0.0025724491652777824,0.00328001397553407
161.0,,0.002464511606015609,,,,,,
162.0,,,,,0.005217020458418617,0.003929180947982836,,
