data_type,category,reference_unit,emory__total_number_of_stays,mimic__total_number_of_stays,nu__total_number_of_stays,ohsu__total_number_of_stays,rush__total_number_of_stays,sunnybrook__total_number_of_stays,ucmc__total_number_of_stays,umn__total_number_of_stays,upenn__total_number_of_stays,all__total_number_of_stays,emory__total_observations,mimic__total_observations,nu__total_observations,ohsu__total_observations,rush__total_observations,sunnybrook__total_observations,ucmc__total_observations,umn__total_observations,upenn__total_observations,all__total_observations,emory__total_distinct_observations,mimic__total_distinct_observations,nu__total_distinct_observations,ohsu__total_distinct_observations,rush__total_distinct_observations,sunnybrook__total_distinct_observations,ucmc__total_distinct_observations,umn__total_distinct_observations,upenn__total_distinct_observations,all__total_distinct_observations,emory__mean_icu_los_days,mimic__mean_icu_los_days,nu__mean_icu_los_days,ohsu__mean_icu_los_days,rush__mean_icu_los_days,sunnybrook__mean_icu_los_days,ucmc__mean_icu_los_days,umn__mean_icu_los_days,upenn__mean_icu_los_days,all__mean_icu_los_days,emory__mean_icu_los_hours,mimic__mean_icu_los_hours,nu__mean_icu_los_hours,ohsu__mean_icu_los_hours,rush__mean_icu_los_hours,sunnybrook__mean_icu_los_hours,ucmc__mean_icu_los_hours,umn__mean_icu_los_hours,upenn__mean_icu_los_hours,all__mean_icu_los_hours,emory__whole_stay_mean,mimic__whole_stay_mean,nu__whole_stay_mean,ohsu__whole_stay_mean,rush__whole_stay_mean,sunnybrook__whole_stay_mean,ucmc__whole_stay_mean,umn__whole_stay_mean,upenn__whole_stay_mean,all__whole_stay_mean,emory__whole_stay_median,mimic__whole_stay_median,nu__whole_stay_median,ohsu__whole_stay_median,rush__whole_stay_median,sunnybrook__whole_stay_median,ucmc__whole_stay_median,umn__whole_stay_median,upenn__whole_stay_median,all__whole_stay_median,emory__whole_stay_iqr,mimic__whole_stay_iqr,nu__whole_stay_iqr,ohsu__whole_stay_iqr,rush__whole_stay_iqr,sunnybrook__whole_stay_iqr,ucmc__whole_stay_iqr,umn__whole_stay_iqr,upenn__whole_stay_iqr,all__whole_stay_iqr,emory__first_24hr_mean,mimic__first_24hr_mean,nu__first_24hr_mean,ohsu__first_24hr_mean,rush__first_24hr_mean,sunnybrook__first_24hr_mean,ucmc__first_24hr_mean,umn__first_24hr_mean,upenn__first_24hr_mean,all__first_24hr_mean,emory__first_24hr_median,mimic__first_24hr_median,nu__first_24hr_median,ohsu__first_24hr_median,rush__first_24hr_median,sunnybrook__first_24hr_median,ucmc__first_24hr_median,umn__first_24hr_median,upenn__first_24hr_median,all__first_24hr_median,emory__first_24hr_iqr,mimic__first_24hr_iqr,nu__first_24hr_iqr,ohsu__first_24hr_iqr,rush__first_24hr_iqr,sunnybrook__first_24hr_iqr,ucmc__first_24hr_iqr,umn__first_24hr_iqr,upenn__first_24hr_iqr,all__first_24hr_iqr,emory__first_48hr_mean,mimic__first_48hr_mean,nu__first_48hr_mean,ohsu__first_48hr_mean,rush__first_48hr_mean,sunnybrook__first_48hr_mean,ucmc__first_48hr_mean,umn__first_48hr_mean,upenn__first_48hr_mean,all__first_48hr_mean,emory__first_48hr_median,mimic__first_48hr_median,nu__first_48hr_median,ohsu__first_48hr_median,rush__first_48hr_median,sunnybrook__first_48hr_median,ucmc__first_48hr_median,umn__first_48hr_median,upenn__first_48hr_median,all__first_48hr_median,emory__first_48hr_iqr,mimic__first_48hr_iqr,nu__first_48hr_iqr,ohsu__first_48hr_iqr,rush__first_48hr_iqr,sunnybrook__first_48hr_iqr,ucmc__first_48hr_iqr,umn__first_48hr_iqr,upenn__first_48hr_iqr,all__first_48hr_iqr,emory__first_72hr_mean,mimic__first_72hr_mean,nu__first_72hr_mean,ohsu__first_72hr_mean,rush__first_72hr_mean,sunnybrook__first_72hr_mean,ucmc__first_72hr_mean,umn__first_72hr_mean,upenn__first_72hr_mean,all__first_72hr_mean,emory__first_72hr_median,mimic__first_72hr_median,nu__first_72hr_median,ohsu__first_72hr_median,rush__first_72hr_median,sunnybrook__first_72hr_median,ucmc__first_72hr_median,umn__first_72hr_median,upenn__first_72hr_median,all__first_72hr_median,emory__first_72hr_iqr,mimic__first_72hr_iqr,nu__first_72hr_iqr,ohsu__first_72hr_iqr,rush__first_72hr_iqr,sunnybrook__first_72hr_iqr,ucmc__first_72hr_iqr,umn__first_72hr_iqr,upenn__first_72hr_iqr,all__first_72hr_iqr
respiratory_support,lpm_set,nan,38039.0,33379.0,50210.0,20505.0,18893.0,1194.0,23756.0,74053.0,77160.0,337189,1547941.0,484757.0,2853524.0,2878301.0,1379005.0,92720.0,1047532.0,2438933.0,5027624.0,17750337,1547941.0,484757.0,2853524.0,2878301.0,1379005.0,92720.0,1047532.0,2438933.0,5027624.0,17750337,12.18,12.03,12.42,13.56,11.3,20.79,12.18,9.81,12.6,11.841604,292.27,288.64,298.08,325.41,271.14,498.94,292.44,235.49,302.48,284.217417,40.69,14.52,56.83,140.37,72.99,77.65,44.1,32.93,65.16,52.640673,22.0,8.0,30.0,74.0,38.0,36.0,24.0,19.0,34.0,28.141692,41.0,13.0,54.0,134.0,76.0,64.75,45.0,34.0,60.0,134.0,4.85,2.93,7.45,15.91,8.86,9.66,4.58,4.83,8.2,6.704564,3.0,2.0,5.0,12.0,6.0,8.0,3.0,4.0,6.0,4.838043,7.0,5.0,12.0,15.0,15.0,18.0,7.0,6.0,12.0,18.0,9.23,5.15,14.12,29.1,17.45,17.79,9.39,9.02,15.43,12.6374,6.0,4.0,11.0,23.0,12.0,15.0,7.0,7.0,13.0,9.840309,12.0,7.0,20.0,25.0,27.0,32.0,13.0,12.0,21.0,32,12.93,6.69,19.42,40.02,24.53,23.83,13.64,12.54,21.26,17.485192,9.0,5.0,15.0,33.0,18.0,17.0,10.0,10.0,17.0,13.610299,16.0,9.0,25.0,36.0,36.0,38.0,18.0,16.0,27.0,38.0
respiratory_support,tidal_volume_set,nan,18353.0,32489.0,36665.0,13054.0,13077.0,1197.0,17630.0,48114.0,49108.0,229687,329945.0,412646.0,628510.0,1973952.0,387542.0,201800.0,1710521.0,1158668.0,6070794.0,12874378,329945.0,412646.0,628510.0,1973952.0,387542.0,201800.0,1710521.0,1158668.0,6070794.0,12874378,15.69,11.66,12.9,16.4,12.79,19.83,13.62,11.82,14.78,13.407289,376.56,279.75,309.71,393.58,307.03,476.03,326.98,283.65,354.64,321.767482,17.98,12.7,17.14,151.21,29.64,168.59,97.02,24.08,123.62,56.050686,7.0,4.0,6.0,78.0,11.0,37.0,26.0,8.0,34.0,18.275867,16.0,11.0,17.0,160.0,28.0,158.0,81.0,24.0,104.0,160.0,3.48,3.82,3.62,20.03,8.81,21.32,17.05,4.39,23.7,10.4428,3.0,3.0,3.0,14.0,6.0,25.0,12.0,4.0,20.0,8.44558,4.0,4.0,5.0,18.0,10.0,22.0,19.0,4.0,27.0,27.0,5.33,5.32,5.44,33.7,12.4,34.17,27.23,6.87,35.04,15.867024,4.0,4.0,4.0,24.0,7.0,28.0,17.0,6.0,23.0,10.911619,8.0,6.0,8.0,34.0,15.0,49.0,33.0,9.0,47.0,49,6.69,6.4,6.82,44.34,14.98,44.67,34.8,8.8,43.61,19.972708,5.0,4.0,5.0,33.0,8.0,31.0,20.0,6.0,25.0,12.393105,9.0,7.0,10.0,47.0,17.0,75.0,43.0,13.0,59.0,75.0
respiratory_support,resp_rate_set,nan,22106.0,33028.0,37468.0,18509.0,13718.0,1299.0,23308.0,53593.0,69343.0,272372,490177.0,437994.0,786060.0,2433449.0,702159.0,212471.0,1916134.0,1483661.0,7623991.0,16086096,490177.0,437994.0,786060.0,2433449.0,702159.0,212471.0,1916134.0,1483661.0,7623991.0,16086096,14.82,11.63,13.12,14.17,12.73,19.12,11.99,11.13,12.67,12.554797,355.56,279.01,314.8,340.04,305.46,458.76,287.79,267.11,304.19,301.30333,22.17,13.26,20.98,131.47,51.19,163.57,82.21,27.68,109.95,59.059183,8.0,5.0,7.0,60.0,17.0,32.0,17.0,8.0,24.0,16.443651,20.0,11.0,20.0,142.0,46.0,146.0,59.0,23.0,78.0,146.0,4.24,3.99,3.84,19.91,10.59,20.81,14.2,5.18,19.97,10.660322,4.0,3.0,4.0,15.0,8.0,23.0,8.0,5.0,15.0,8.257861,4.0,4.0,5.0,15.0,12.0,23.0,18.0,5.0,29.0,29.0,6.45,5.54,5.79,32.33,15.79,33.07,22.55,8.06,29.88,16.26446,5.0,4.0,5.0,25.0,11.0,26.0,12.0,6.0,17.0,10.491034,9.0,6.0,7.0,30.0,18.0,50.0,29.0,10.0,44.0,50,8.07,6.65,7.28,41.93,19.66,43.05,28.77,10.3,37.36,20.507734,6.0,4.0,5.0,33.0,13.0,28.0,13.0,6.0,19.0,11.820855,11.0,8.0,10.0,44.0,23.0,75.0,34.0,13.0,51.0,75.0
respiratory_support,pressure_control_set,nan,2514.0,2228.0,4989.0,3404.0,6708.0,1190.0,3782.0,5115.0,2686.0,32616,49341.0,12042.0,143669.0,569546.0,145332.0,193818.0,159966.0,44388.0,46135.0,1364237,49341.0,12042.0,143669.0,569546.0,145332.0,193818.0,159966.0,44388.0,46135.0,1364237,25.56,23.61,27.86,21.1,16.22,19.89,21.4,23.0,30.37,22.697613,613.5,566.6,668.69,506.46,389.35,477.44,513.48,551.91,728.82,544.742856,19.63,5.4,28.8,167.32,21.67,162.87,42.3,8.68,17.18,41.829821,7.0,1.0,9.0,72.0,9.0,37.5,3.0,2.0,4.0,13.708977,19.0,2.0,26.0,190.0,21.0,152.25,16.0,5.0,9.0,190.0,1.99,0.6,1.35,23.19,2.62,20.94,2.53,0.85,1.32,4.659335,0.0,0.0,0.0,16.0,2.0,24.0,0.0,0.0,0.0,2.956831,4.0,1.0,2.0,19.0,5.0,22.0,1.0,1.0,2.0,22.0,3.39,0.95,2.39,37.99,4.42,33.6,4.72,1.37,2.12,7.728324,1.0,0.0,1.0,27.0,3.0,28.0,1.0,0.0,1.0,4.884811,6.0,1.0,4.0,37.0,7.0,50.0,2.0,1.0,3.0,50,4.54,1.22,3.34,49.02,5.83,43.88,6.53,1.84,2.81,10.137344,1.0,1.0,1.0,36.0,4.0,30.0,1.0,1.0,1.0,6.327876,7.0,1.0,5.0,54.0,8.0,74.75,3.0,2.0,3.0,74.75
respiratory_support,pressure_support_set,nan,24326.0,30508.0,26488.0,13782.0,9877.0,1195.0,16278.0,65328.0,66666.0,254448,168680.0,407688.0,211921.0,1364291.0,226835.0,204439.0,448370.0,664030.0,7169663.0,10865917,168680.0,407688.0,211921.0,1364291.0,226835.0,204439.0,448370.0,664030.0,7169663.0,10865917,14.66,12.5,15.57,16.01,14.9,19.86,14.58,10.7,13.14,13.182541,351.79,299.98,373.68,384.35,357.56,476.75,349.98,256.81,315.45,316.408717,6.93,13.36,8.0,98.99,22.97,171.08,27.54,10.16,107.55,42.702723,3.0,4.0,2.0,30.0,5.0,38.0,5.0,3.0,22.0,9.82624,5.0,12.0,5.0,95.0,19.0,160.0,15.0,7.0,66.0,160.0,1.25,2.15,1.13,19.44,2.18,20.99,2.86,2.03,16.72,6.81591,1.0,1.0,1.0,15.0,1.0,24.0,1.0,1.0,11.0,4.486343,2.0,2.0,2.0,16.0,3.0,22.0,3.0,2.0,25.0,25.0,1.8,3.43,1.64,29.83,3.95,33.82,4.84,2.9,25.16,10.328118,1.0,2.0,1.0,20.0,2.0,28.0,2.0,2.0,14.0,6.041392,1.0,4.0,2.0,31.0,5.0,50.0,4.0,3.0,35.0,50,2.26,4.48,2.07,37.23,5.54,44.36,6.56,3.58,31.79,13.076485,2.0,3.0,1.0,23.0,2.0,31.0,3.0,2.0,15.0,6.759452,2.0,5.0,2.0,44.0,6.0,74.0,5.0,4.0,40.0,74.0
respiratory_support,flow_rate_set,nan,2834.0,17176.0,,53.0,2958.0,1189.0,17126.0,6264.0,77160.0,124760,31717.0,357245.0,,11677.0,19231.0,192041.0,784897.0,90102.0,5027624.0,6514534,31717.0,357245.0,,11677.0,19231.0,192041.0,784897.0,90102.0,5027624.0,6514534,24.52,13.22,,18.17,14.96,19.91,13.84,10.35,12.6,13.141362,588.4,317.34,,436.06,359.05,477.92,332.08,248.5,302.48,315.443638,11.19,20.8,,220.32,6.5,161.51,45.83,14.38,65.16,52.21721,4.0,6.0,,144.0,2.0,36.0,10.0,6.0,34.0,24.070439,8.0,18.0,,232.0,4.0,155.0,31.75,14.0,60.0,232.0,1.71,4.05,,31.51,1.07,20.57,6.8,4.01,8.2,7.037425,1.0,4.0,,29.0,1.0,23.0,4.0,3.0,6.0,5.239147,3.0,4.0,,24.0,1.0,21.0,4.0,6.0,12.0,24.0,2.47,6.14,,54.7,1.74,33.08,11.14,5.98,15.43,12.653574,2.0,5.0,,52.0,1.0,27.0,6.0,4.0,13.0,10.101451,4.0,9.0,,46.0,2.0,49.0,9.0,9.0,21.0,49,3.08,7.76,,71.68,2.29,43.35,14.51,7.41,21.26,17.148658,2.0,5.0,,58.0,1.0,29.0,7.0,5.0,17.0,12.78441,3.0,11.0,,67.0,2.0,73.0,13.0,11.0,27.0,73.0
respiratory_support,peak_inspiratory_pressure_set,nan,18087.0,3032.0,5627.0,4035.0,6762.0,,8625.0,50023.0,7282.0,103473,104579.0,13323.0,117313.0,339612.0,151630.0,,71409.0,350154.0,418324.0,1566344,104579.0,13323.0,117313.0,339612.0,151630.0,,71409.0,350154.0,418324.0,1566344,10.31,13.8,27.4,14.06,16.19,,11.08,9.65,20.5,12.334379,247.34,331.22,657.53,337.46,388.5,,265.84,231.72,491.93,296.047673,5.78,4.39,20.85,84.17,22.42,,8.28,7.0,57.45,15.137603,3.0,3.0,7.0,35.0,9.0,,4.0,3.0,4.0,5.01122,6.0,4.0,18.0,83.0,22.0,,8.0,6.0,16.0,83.0,1.93,1.59,1.02,10.43,2.72,,2.71,2.17,4.85,2.64018,1.0,1.0,0.0,8.0,2.0,,2.0,2.0,1.0,1.850734,2.0,2.0,2.0,12.5,5.0,,3.0,2.0,3.0,12.5,2.57,2.16,1.78,17.77,4.57,,3.67,2.98,7.82,3.897834,2.0,1.0,0.0,14.0,3.0,,2.0,2.0,1.0,2.324858,3.0,2.0,3.0,23.0,8.0,,4.0,3.0,5.0,23,3.04,2.55,2.5,23.95,6.02,,4.37,3.57,10.21,4.8781,2.0,2.0,1.0,18.0,4.0,,2.0,2.0,1.0,2.629874,3.0,2.0,3.0,32.0,9.0,,5.0,4.0,6.0,32.0
respiratory_support,inspiratory_time_set,nan,20604.0,32921.0,28254.0,9304.0,16212.0,382.0,14008.0,70075.0,26930.0,218690,411652.0,405584.0,545861.0,1048335.0,326230.0,4590.0,108384.0,1239322.0,812476.0,4902434,411652.0,405584.0,545861.0,1048335.0,326230.0,4590.0,108384.0,1239322.0,812476.0,4902434,14.84,11.62,14.95,16.23,11.86,34.02,12.72,10.0,17.53,12.88578,356.28,278.79,358.69,389.48,284.55,816.58,305.22,240.07,420.81,309.263736,19.98,12.32,19.32,112.68,20.12,12.02,7.74,17.69,30.17,22.418951,7.0,4.0,6.0,47.0,7.0,3.0,3.0,5.0,7.0,7.216896,19.0,11.0,17.0,115.0,18.0,9.0,7.0,15.0,21.0,115.0,3.57,3.64,2.9,19.05,4.69,1.01,1.92,3.51,4.34,4.201022,3.0,3.0,3.0,14.0,4.0,0.0,1.0,3.0,4.0,3.531913,5.0,5.0,4.0,15.0,5.0,1.0,2.0,5.0,6.0,15.0,5.6,5.1,4.52,30.59,6.73,1.66,2.74,5.31,6.42,6.350124,4.0,3.0,3.0,22.0,5.0,1.0,2.0,4.0,5.0,4.549989,7.0,6.0,6.0,30.0,9.0,2.0,3.0,7.0,9.0,30,7.11,6.13,5.8,39.08,8.21,2.17,3.41,6.7,8.08,7.977353,5.0,4.0,4.0,28.0,6.0,1.0,2.0,4.0,5.0,5.253336,10.0,7.0,8.0,42.0,10.0,3.0,3.0,9.0,11.0,42.0
respiratory_support,peep_set,nan,22528.0,37145.0,37830.0,20304.0,18200.0,1309.0,18087.0,90055.0,78994.0,324452,695845.0,852393.0,961577.0,2524588.0,985410.0,221702.0,2291068.0,2973129.0,9460601.0,20966313,695845.0,852393.0,961577.0,2524588.0,985410.0,221702.0,2291068.0,2973129.0,9460601.0,20966313,14.78,11.23,13.09,13.57,11.13,19.06,13.5,8.88,11.89,11.500744,354.68,269.62,314.08,325.62,267.23,457.47,323.99,213.1,285.24,275.984402,30.89,22.95,25.42,124.34,54.14,169.37,126.67,33.01,119.76,64.619038,11.0,7.0,8.0,53.0,14.0,33.0,33.0,7.0,23.0,16.11545,27.0,21.0,23.0,133.0,46.0,147.0,99.0,22.0,78.0,147.0,4.93,5.16,4.23,19.4,10.0,20.9,19.22,6.22,19.33,10.789689,5.0,5.0,4.0,15.0,7.0,23.0,15.0,4.0,14.0,8.165131,4.0,4.0,4.0,15.0,12.0,22.0,20.0,8.0,30.0,30.0,7.74,7.63,6.48,31.13,15.18,33.3,31.25,9.55,29.34,16.636602,8.0,6.0,6.0,24.0,10.0,26.0,22.0,5.0,16.0,10.619435,9.0,10.0,8.0,30.0,19.0,50.0,37.0,12.0,45.0,50,9.9,9.51,8.23,40.16,19.23,43.42,40.43,12.14,37.04,21.144303,8.0,7.0,6.0,30.0,11.0,28.0,25.0,6.0,18.0,12.105298,13.0,14.0,10.0,43.0,25.0,75.0,50.0,15.0,52.0,75.0
respiratory_support,tidal_volume_obs,nan,22285.0,35752.0,49891.0,21454.0,17252.0,1299.0,25177.0,88301.0,77270.0,338681,589856.0,871396.0,1119565.0,2565558.0,716643.0,219881.0,988770.0,2481207.0,9080081.0,18632957,589856.0,871396.0,1119565.0,2565558.0,716643.0,219881.0,988770.0,2481207.0,9080081.0,18632957,14.87,11.35,11.95,13.14,11.57,19.16,11.59,8.98,12.05,11.384189,356.77,272.33,286.89,315.3,277.76,459.94,278.18,215.46,289.26,273.21936,26.47,24.37,22.44,119.58,41.54,169.27,39.27,28.1,117.51,55.015398,9.0,7.0,7.0,49.0,12.0,34.0,8.0,7.0,21.0,13.418807,24.0,22.0,19.0,128.0,35.0,147.0,25.0,20.0,72.0,147.0,4.23,5.24,3.94,18.67,7.58,20.78,6.48,5.46,18.74,9.241134,4.0,6.0,4.0,14.0,6.0,23.0,5.0,4.0,13.0,7.14702,4.0,4.0,4.0,15.0,6.0,22.0,5.0,7.0,29.0,29.0,6.69,7.81,6.0,30.02,11.49,33.16,10.2,8.33,28.24,14.135611,6.0,7.0,5.0,23.0,8.0,26.0,6.0,5.0,15.0,9.006345,9.0,10.0,7.0,30.0,12.0,50.0,10.0,11.0,43.0,50,8.57,9.82,7.61,38.78,14.51,43.26,13.07,10.55,35.61,17.929759,7.0,7.0,5.0,29.0,9.0,28.0,6.0,6.0,16.0,9.999699,11.0,14.0,10.0,43.0,17.0,75.0,14.0,13.0,49.0,75.0
respiratory_support,resp_rate_obs,nan,22265.0,35320.0,47306.0,21213.0,13167.0,1306.0,26549.0,95692.0,93743.0,356561,586914.0,767606.0,2064803.0,2589885.0,651778.0,221322.0,946961.0,3309313.0,14788674.0,25927256,586914.0,767606.0,2064803.0,2589885.0,651778.0,221322.0,946961.0,3309313.0,14788674.0,25927256,14.86,11.41,12.36,13.24,12.93,19.11,11.29,8.67,11.02,11.09786,356.73,273.8,296.68,317.8,310.22,458.53,270.9,208.17,264.4,266.352542,26.36,21.73,43.65,122.09,49.5,169.47,35.67,34.58,157.76,72.71472,9.0,7.0,10.0,52.0,17.0,33.0,7.0,11.0,65.0,26.986821,24.0,19.0,29.0,131.0,48.0,145.75,21.0,29.0,122.0,145.75,4.26,4.82,6.93,18.79,9.03,20.86,5.93,6.02,21.36,10.863519,4.0,5.0,5.0,15.0,7.0,23.0,4.0,5.0,20.0,9.541447,4.0,5.0,6.0,15.0,9.0,22.0,4.0,7.0,22.0,22.0,6.73,7.14,10.95,30.34,13.81,33.24,9.32,9.56,35.08,17.49949,6.0,6.0,6.0,23.0,11.0,26.0,5.0,7.0,30.0,13.773007,9.0,9.0,11.0,30.0,16.0,50.0,9.0,11.0,36.0,50,8.6,8.91,14.1,39.28,17.51,43.37,11.97,12.41,46.26,22.816621,7.0,6.0,7.0,29.0,13.0,28.0,6.0,8.0,38.0,16.852367,11.0,12.0,15.0,44.0,21.0,75.0,13.0,15.0,49.0,75.0
respiratory_support,plateau_pressure_obs,nan,15424.0,29304.0,34305.0,13752.0,10713.0,944.0,15546.0,29648.0,42677.0,192313,174992.0,281129.0,561037.0,1484108.0,90851.0,8704.0,467111.0,394997.0,1219359.0,4682288,174992.0,281129.0,561037.0,1484108.0,90851.0,8704.0,467111.0,394997.0,1219359.0,4682288,16.61,12.14,13.78,15.56,13.96,22.11,14.54,14.11,16.01,14.542456,398.64,291.41,330.65,373.44,334.96,530.63,348.9,338.7,384.17,348.998447,11.35,9.59,16.35,107.92,8.48,9.22,30.05,13.32,28.57,24.34568,4.0,3.0,5.0,41.0,4.0,3.0,7.0,5.0,6.0,7.507412,9.0,9.0,14.0,109.0,8.0,9.0,20.0,13.0,19.0,109.0,1.94,2.94,2.71,20.82,2.27,2.65,4.29,2.24,4.91,4.496979,1.0,2.0,2.0,16.0,2.0,2.0,3.0,1.0,3.0,3.069501,2.0,3.0,3.0,16.0,2.0,3.0,4.0,4.0,4.0,16.0,3.15,4.15,4.23,32.52,3.22,3.68,7.11,3.71,7.53,6.980163,2.0,3.0,3.0,24.0,2.0,2.0,4.0,2.0,4.0,4.509446,4.0,5.0,6.0,33.0,4.0,4.0,6.0,5.0,7.0,33,4.05,5.0,5.4,40.86,3.91,4.41,9.2,4.88,9.5,8.815466,3.0,3.0,4.0,29.0,3.0,2.0,5.0,3.0,4.0,5.41628,5.0,6.0,8.0,46.0,4.0,4.0,8.0,6.0,8.0,46.0
respiratory_support,peak_inspiratory_pressure_obs,nan,22410.0,35443.0,49177.0,17550.0,17004.0,1170.0,24607.0,87125.0,50684.0,305170,654150.0,770088.0,1074132.0,1769437.0,646785.0,36402.0,2223671.0,2098016.0,8574943.0,17847624,654150.0,770088.0,1074132.0,1769437.0,646785.0,36402.0,2223671.0,2098016.0,8574943.0,17847624,14.83,11.37,12.04,14.29,11.64,20.11,11.75,9.03,14.69,11.862509,356.02,272.98,288.93,342.99,279.42,482.72,281.88,216.79,352.66,284.746642,29.19,21.73,21.84,100.82,38.04,31.11,90.37,24.08,169.18,58.483454,10.0,7.0,7.0,34.0,11.0,6.0,17.0,6.0,40.0,14.993718,26.0,20.0,18.0,99.0,31.0,20.0,62.0,17.0,131.0,131.0,4.51,4.8,3.82,19.25,6.97,4.9,13.81,4.58,25.99,9.756111,5.0,5.0,4.0,15.0,6.0,3.0,7.0,4.0,24.0,8.493371,3.0,5.0,4.0,15.0,6.0,6.0,18.0,5.0,26.0,26.0,7.16,7.12,5.8,29.68,10.51,7.14,22.42,7.0,39.28,14.937306,7.0,6.0,5.0,21.0,7.0,4.0,11.0,4.0,29.0,10.475093,8.0,9.0,7.0,30.0,11.0,9.0,30.0,9.0,50.0,50,9.21,8.89,7.35,37.24,13.24,8.77,29.0,8.88,49.64,18.924265,8.0,6.0,5.0,25.0,8.0,4.0,12.0,5.0,31.0,11.532582,12.0,13.0,10.0,42.0,16.0,11.0,36.0,11.0,70.0,70.0
respiratory_support,peep_obs,nan,1801.0,27048.0,31753.0,14606.0,2777.0,,17902.0,11304.0,25955.0,133146,6102.0,250409.0,600237.0,1537507.0,8728.0,,867320.0,124451.0,727808.0,4122562,6102.0,250409.0,600237.0,1537507.0,8728.0,,867320.0,124451.0,727808.0,4122562,28.59,12.57,14.25,15.27,17.65,,13.56,11.12,18.54,14.763261,686.13,301.63,342.08,366.58,423.65,,325.41,266.83,444.95,354.328568,3.39,9.26,18.9,105.27,3.14,,48.45,11.01,28.04,30.962869,2.0,4.0,6.0,36.0,2.0,,11.0,5.0,6.0,9.33452,3.0,8.0,17.0,104.0,3.0,,34.0,11.0,18.0,104.0,0.54,2.78,2.92,20.35,0.86,,7.41,2.15,4.66,5.605972,0.0,2.0,3.0,15.0,0.0,,5.0,2.0,2.0,3.999166,1.0,3.0,3.0,16.0,1.0,,4.0,2.0,5.0,16.0,0.86,3.94,4.53,31.38,1.24,,11.95,3.55,7.17,8.666383,0.0,3.0,4.0,22.0,1.0,,8.0,2.0,3.0,5.827843,1.0,5.0,5.0,32.0,2.0,,9.0,5.0,6.0,32,1.11,4.75,5.79,39.28,1.5,,15.49,4.61,9.1,10.949034,1.0,3.0,4.0,26.0,1.0,,9.0,3.0,3.0,6.499519,2.0,6.0,7.0,45.0,2.0,,15.0,6.0,7.0,45.0
respiratory_support,minute_vent_obs,nan,22364.0,35652.0,38059.0,20842.0,17232.0,1301.0,17884.0,87336.0,76711.0,317381,657049.0,793399.0,926604.0,1995289.0,458518.0,220411.0,865406.0,1609383.0,8179793.0,15705852,657049.0,793399.0,926604.0,1995289.0,458518.0,220411.0,865406.0,1609383.0,8179793.0,15705852,14.85,11.36,13.04,13.14,11.58,19.13,13.57,9.02,12.11,11.629955,356.52,272.53,313.02,315.41,277.89,459.24,325.74,216.47,290.71,279.141917,29.38,22.25,24.35,95.73,26.61,169.42,48.39,18.43,106.63,49.485996,10.0,7.0,7.0,32.0,9.0,34.0,11.0,5.0,19.0,11.647818,26.0,20.0,22.0,93.0,23.0,147.0,34.0,14.0,64.0,147.0,4.54,4.89,4.0,17.89,5.41,20.86,7.4,3.83,16.65,8.398142,5.0,5.0,4.0,14.0,5.0,23.0,5.0,3.0,11.0,6.444734,3.0,5.0,4.0,15.0,6.0,22.0,4.0,4.0,25.0,25.0,7.2,7.26,6.15,27.88,8.0,33.24,11.93,5.73,25.18,12.796821,7.0,6.0,5.0,20.0,6.0,26.0,8.0,4.0,13.0,8.206137,8.0,9.0,8.0,29.0,10.0,50.0,9.0,7.0,37.0,50,9.26,9.07,7.82,35.23,9.98,43.33,15.48,7.21,31.82,16.189274,8.0,6.0,6.0,23.0,7.0,28.0,9.0,5.0,14.0,9.229242,12.0,13.0,11.0,41.0,14.0,75.0,15.0,9.0,42.0,75.0
respiratory_support,mean_airway_pressure_obs,nan,22249.0,35342.0,38137.0,16116.0,13562.0,1198.0,17870.0,47833.0,49701.0,242008,634506.0,781312.0,923925.0,1636224.0,663107.0,214884.0,864931.0,1229206.0,8281725.0,15229820,634506.0,781312.0,923925.0,1636224.0,663107.0,214884.0,864931.0,1229206.0,8281725.0,15229820,14.9,11.38,13.03,14.72,12.82,19.83,13.58,11.95,14.84,13.294262,357.6,273.17,312.78,353.29,307.77,475.96,325.82,286.83,356.24,319.099918,28.52,22.11,24.23,101.53,48.89,179.37,48.4,25.7,166.63,62.932198,10.0,7.0,7.0,33.0,16.0,39.0,11.0,9.0,39.0,16.932461,25.0,20.0,21.0,99.0,44.0,163.75,34.0,25.0,127.0,163.75,4.34,4.82,3.96,19.77,8.3,21.43,7.33,4.3,25.52,10.246856,5.0,5.0,4.0,15.0,7.0,25.0,5.0,5.0,23.0,9.416073,4.0,5.0,4.0,16.0,7.0,22.0,4.0,4.0,26.0,26.0,6.94,7.18,6.09,30.35,12.84,34.47,11.86,6.82,38.58,15.704413,7.0,6.0,5.0,21.0,10.0,29.0,8.0,6.0,28.0,11.93706,8.0,9.0,8.0,32.0,12.0,49.0,9.0,9.0,50.0,50,8.94,8.98,7.75,37.89,16.37,45.14,15.41,8.82,48.76,19.913583,7.0,6.0,6.0,25.0,12.0,31.0,9.0,7.0,30.0,13.165226,12.0,13.0,11.0,44.0,18.0,75.0,14.0,13.0,70.0,75.0
